organism	gene	uniprot	length	pdb_id	method	resolution_A	chains	coverage_frac
human	TP53	P04637	393	8QWP	X-ray	2.10	A/B=94-312	0.557
human	TP53	P04637	393	8R1F	EM	3.67	C=1-393	1.000
human	TP53	P04637	393	8R1G	EM	3.99	C/F=1-393	1.000
human	TP53	P04637	393	8RBA	X-ray	1.57	A/B=94-312	0.557
human	TP53	P04637	393	8RBB	X-ray	1.69	A/B=94-312	0.557
human	TP53	P04637	393	8RBC	X-ray	2.06	A/B=94-312	0.557
human	TP53	P04637	393	8RCI	X-ray	1.50	A=94-294	0.511
human	TP53	P04637	393	8UQR	X-ray	1.22	A/B/C/D=326-356	0.079
human	TP53	P04637	393	8WD2	X-ray	1.85	A/B=94-312	0.557
human	TP53	P04637	393	8XP5	X-ray	2.55	A/B=95-292	0.504
human	TP53	P04637	393	9BR4	X-ray	1.70	A/B=94-312	0.557
human	TP53	P04637	393	9C5S	X-ray	1.01	A/B/C/D=17-30	0.036
human	TP53	P04637	393	9CHT	EM	3.54	B=1-312	0.794
human	TPM1	P09493	284	3MUD	X-ray	2.20	C/D=1-29	0.102
human	TPM1	P09493	284	5KHT	X-ray	1.50	A/B/C/D=1-28	0.099
human	TPM1	P09493	284	6UT2	NMR		B/C=1-14	0.049
human	TPM1	P09493	284	6X5Z	EM	4.24	O/P=1-284	1.000
human	TPM1	P09493	284	7UTI	EM	4.80	W/b/e/f/g/h/i/j=1-284	1.000
human	TPM1	P09493	284	7UTL	EM	6.60	W/Z/a/b/g/h/i/j=1-284	1.000
human	TPM1	P09493	284	8EFH	EM	3.30	O/P=1-284	1.000
human	TPM1	P09493	284	8EFI	EM	3.40	O/P=1-284	1.000
human	TPM1	P09493	284	8ENC	EM	3.60	O/P=1-284	1.000
human	TPM1	P09493	284	8ZB7	EM	3.19	L/N/O/P=45-210	0.585
human	TPM3	P06753	285	6OTN	X-ray	2.40	A/B/C/D=44-117	0.260
human	TRAF6	Q9Y4K3	522	1LB4	X-ray	2.40	A=348-504	0.301
human	TRAF6	Q9Y4K3	522	1LB5	X-ray	2.40	A=347-504	0.303
human	TRAF6	Q9Y4K3	522	1LB6	X-ray	1.80	A=347-504	0.303
human	TRAF6	Q9Y4K3	522	2ECI	NMR		A=50-128	0.151
human	TRAF6	Q9Y4K3	522	2JMD	NMR		A=67-124	0.111
human	TRAF6	Q9Y4K3	522	3HCS	X-ray	2.20	A/B=50-211	0.310
human	TRAF6	Q9Y4K3	522	3HCT	X-ray	2.10	A=50-159	0.211
human	TRAF6	Q9Y4K3	522	3HCU	X-ray	2.60	A/C=50-159	0.211
human	TRAF6	Q9Y4K3	522	4Z8M	X-ray	2.95	A/B=346-504	0.305
human	TRAF6	Q9Y4K3	522	5ZUJ	X-ray	2.60	A=350-501	0.291
human	TRAF6	Q9Y4K3	522	6A33	X-ray	2.10	A=350-501	0.291
human	TRAF6	Q9Y4K3	522	7L3L	X-ray	2.80	B/D=52-158	0.205
human	TRAF6	Q9Y4K3	522	8HZ2	X-ray	2.60	A/B=54-210	0.301
human	TRAPPC3	O43617	180	1SZ7	X-ray	1.55	A=2-180	0.994
human	TRAPPC3	O43617	180	2C0J	X-ray	2.20	A=15-175	0.894
human	TRAPPC3	O43617	180	2CFH	X-ray	2.30	A/B=1-180	1.000
human	TRAPPC3	O43617	180	3KXC	X-ray	2.00	A=1-180	1.000
human	TRAPPC4	Q9Y296	219	2J3T	X-ray	2.40	D=1-219	1.000
human	TRAPPC4	Q9Y296	219	2JSN	NMR		A=19-106	0.402
human	TRAPPC4	Q9Y296	219	2ZMV	X-ray	2.80	A/B=1-219	1.000
human	TRIP4	Q15650	581	2E5O	NMR		A=435-581	0.253
human	TRIP4	Q15650	581	8ALZ	EM	3.40	A=1-581	1.000
human	TRIP4	Q15650	581	8YEW	X-ray	1.90	A=435-581	0.253
human	TRIP4	Q15650	581	8YEY	X-ray	2.00	A/C=435-581	0.253
human	TRIP4	Q15650	581	8YFI	X-ray	2.02	A=435-581	0.253
human	TRIP4	Q15650	581	8YFJ	X-ray	1.84	A=435-581	0.253
human	TRIP4	Q15650	581	8YXW	X-ray	2.10	A/C=435-575	0.243
human	TRIP4	Q15650	581	8YXX	X-ray	2.65	A/C=435-575	0.243
human	TRIP4	Q15650	581	9KYK	X-ray	1.02	A=410-581	0.296
human	TRIP4	Q15650	581	9KYL	X-ray	2.15	A/B=410-581	0.296
human	TSG101	Q99816	390	1KPP	NMR		A=1-145	0.372
human	TSG101	Q99816	390	1KPQ	NMR		A=1-145	0.372
human	TSG101	Q99816	390	1M4P	NMR		A=1-145	0.372
human	TSG101	Q99816	390	1M4Q	NMR		A=1-145	0.372
human	TSG101	Q99816	390	1S1Q	X-ray	2.00	A/C=1-145	0.372
human	TSG101	Q99816	390	2F0R	X-ray	2.26	A/B=1-145	0.372
human	TSG101	Q99816	390	3IV1	X-ray	2.50	A/B/C/D/E/F/G/H=229-304	0.195
human	TSG101	Q99816	390	3OBQ	X-ray	1.40	A=2-145	0.369
human	TSG101	Q99816	390	3OBS	X-ray	1.50	A=2-145	0.369
human	TSG101	Q99816	390	3OBU	X-ray	1.60	A=2-145	0.369
human	TSG101	Q99816	390	3OBX	X-ray	1.60	A=2-145	0.369
human	TSG101	Q99816	390	3P9G	X-ray	1.80	A=2-145	0.369
human	TSG101	Q99816	390	3P9H	X-ray	1.80	A=2-145	0.369
human	TSG101	Q99816	390	4EJE	X-ray	2.20	A/B=1-145	0.372
human	TSG101	Q99816	390	4YC1	X-ray	2.00	A/B/C=1-145	0.372
human	TSG101	Q99816	390	4ZNY	X-ray	2.40	A=4-145	0.364
human	TSG101	Q99816	390	5VKG	NMR		A=2-145	0.369
human	TSG101	Q99816	390	6UD0	NMR		C=1-145	0.372
human	TSG101	Q99816	390	6VME	X-ray	2.19	B/F/G/H/I/J=308-388	0.208
human	TSG101	Q99816	390	7NLC	X-ray	1.40	A=1-145	0.372
human	TSG101	Q99816	390	7ZLX	X-ray	2.25	A/B/C/D/E/F/G/H/I/J/K/L=1-145	0.372
human	TXN	P10599	105	1AIU	X-ray	2.00	A=1-105	1.000
human	TXN	P10599	105	1AUC	X-ray	2.10	A=1-105	1.000
human	TXN	P10599	105	1CQG	NMR		A=1-105	1.000
human	TXN	P10599	105	1CQH	NMR		A=1-105	1.000
human	TXN	P10599	105	1ERT	X-ray	1.70	A=1-105	1.000
human	TXN	P10599	105	1ERU	X-ray	2.10	A=1-105	1.000
human	TXN	P10599	105	1ERV	X-ray	1.65	A=1-105	1.000
human	TXN	P10599	105	1ERW	X-ray	1.80	A=1-105	1.000
human	TXN	P10599	105	1M7T	NMR		A=1-66	0.629
human	TXN	P10599	105	1MDI	NMR		A=1-105	1.000
human	TXN	P10599	105	1MDJ	NMR		A=1-105	1.000
human	TXN	P10599	105	1MDK	NMR		A=1-105	1.000
human	TXN	P10599	105	1TRS	NMR		A=1-105	1.000
human	TXN	P10599	105	1TRU	NMR		A=1-105	1.000
human	TXN	P10599	105	1TRV	NMR		A=1-105	1.000
human	TXN	P10599	105	1TRW	NMR		A=1-105	1.000
human	TXN	P10599	105	2HSH	X-ray	1.35	A=1-105	1.000
human	TXN	P10599	105	2HXK	X-ray	1.65	A/B/C=1-105	1.000
human	TXN	P10599	105	2IFQ	X-ray	1.20	A/B/C=1-105	1.000
human	TXN	P10599	105	2IIY	X-ray	1.70	A=1-105	1.000
human	TXN	P10599	105	3E3E	X-ray	2.01	A/B=1-105	1.000
human	TXN	P10599	105	3KD0	X-ray	1.70	A=1-105	1.000
human	TXN	P10599	105	3M9J	X-ray	1.10	A/B=1-105	1.000
human	TXN	P10599	105	3M9K	X-ray	1.50	A/B=1-105	1.000
human	TXN	P10599	105	3QFA	X-ray	2.20	C/D=2-105	0.990
human	TXN	P10599	105	3QFB	X-ray	2.60	C/D=2-105	0.990
human	TXN	P10599	105	3TRX	NMR		A=1-105	1.000
human	TXN	P10599	105	4LL1	X-ray	2.00	B/D=1-105	1.000
human	TXN	P10599	105	4LL4	X-ray	2.70	B/D=1-105	1.000
human	TXN	P10599	105	4OO4	X-ray	0.97	A/B=1-105	1.000
human	TXN	P10599	105	4OO5	X-ray	1.54	A=1-105	1.000
human	TXN	P10599	105	4POK	X-ray	2.52	A/B/C/D=1-105	1.000
human	TXN	P10599	105	4POL	X-ray	2.80	A/B/C/D=1-105	1.000
human	TXN	P10599	105	4POM	X-ray	1.85	A/B/C/D=1-105	1.000
human	TXN	P10599	105	4PUF	X-ray	3.30	C/D=1-105	1.000
human	TXN	P10599	105	4TRX	NMR		A=1-105	1.000
human	TXN	P10599	105	5DQY	X-ray	1.40	A=1-105	1.000
human	TXNDC12	O95881	172	1SEN	X-ray	1.20	A=23-172	0.872
human	TXNDC12	O95881	172	2K8V	NMR		A=24-172	0.866
human	UBA5	Q9GZZ9	404	3GUC	X-ray	2.25	A/B=57-329	0.676
human	UBA5	Q9GZZ9	404	3H8V	X-ray	2.00	A/B=57-329	0.676
human	UBA5	Q9GZZ9	404	5HKH	X-ray	2.55	B=338-346	0.022
human	UBA5	Q9GZZ9	404	5IA8	X-ray	2.00	A/B=334-346, A/B=349-374	0.097
human	UBA5	Q9GZZ9	404	5IAA	X-ray	1.85	A/B=57-346	0.718
human	UBA5	Q9GZZ9	404	5L95	X-ray	2.10	A/B=68-346	0.691
human	UBA5	Q9GZZ9	404	6H77	X-ray	2.10	A/B/C/D=36-346	0.770
human	UBA5	Q9GZZ9	404	6H78	X-ray	2.70	A/B/C/D/E/F/G/H/I/J/K/L/M/N/O/P=36-335	0.743
human	UBA5	Q9GZZ9	404	6H8C	NMR		B=333-348	0.040
human	UBA5	Q9GZZ9	404	7NVK	X-ray	2.65	AAA=347-404	0.144
human	UBA5	Q9GZZ9	404	7NW1	X-ray	1.95	CCC/FFF=389-404	0.040
human	UBA5	Q9GZZ9	404	7OVC	NMR		B=381-404	0.059
human	UBA7	P41226	1012	8OIF	EM	3.50	A=1-1012	1.000
human	UBA7	P41226	1012	8SE9	EM	3.20	A=1-1012	1.000
human	UBA7	P41226	1012	8SEA	EM	3.40	A=1-1012	1.000
human	UBA7	P41226	1012	8SEB	EM	3.24	A=1-1012	1.000
human	UBA7	P41226	1012	8SV8	EM	3.38	A=1-1012	1.000
human	UBA7	P41226	1012	8WWX	NMR		A=920-1012	0.092
human	UBAP1	Q9NZ09	502	1WGN	NMR		A=381-430	0.100
human	UBAP1	Q9NZ09	502	4AE4	X-ray	1.65	A/B=389-502	0.227
human	UBAP1	Q9NZ09	502	5LM1	X-ray	2.55	B=261-280	0.040
human	UCHL1	P09936	223	2ETL	X-ray	2.40	A/B=1-223	1.000
human	UCHL1	P09936	223	2LEN	NMR		A=1-223	1.000
human	UCHL1	P09936	223	3IFW	X-ray	2.40	A=1-223	1.000
human	UCHL1	P09936	223	3IRT	X-ray	2.80	A/B=1-223	1.000
human	UCHL1	P09936	223	3KVF	X-ray	2.80	A=1-223	1.000
human	UCHL1	P09936	223	3KW5	X-ray	2.83	A=1-223	1.000
human	UCHL1	P09936	223	4DM9	X-ray	2.35	A/B=1-223	1.000
human	UCHL1	P09936	223	4JKJ	X-ray	2.15	A/B=1-223	1.000
human	UCHL1	P09936	223	7ZM0	X-ray	2.24	A/B/C/D/E/F/G/H/I/J=1-223	1.000
human	UCHL1	P09936	223	8DY8	X-ray	2.10	A/B=1-223	1.000
human	UCHL1	P09936	223	8EDE	X-ray	1.80	A/B=1-223	1.000
human	UCHL1	P09936	223	8PW1	X-ray	2.20	A/B/C/D/E/F/G/H/I/J=1-223	1.000
human	UCHL1	P09936	223	8XI7	X-ray	1.95	A/B=1-223	1.000
human	UCHL1	P09936	223	9O4M	X-ray	2.00	A/B=1-223	1.000
human	UCK1	Q9HA47	277	2JEO	X-ray	2.50	A=22-243	0.801
human	UCK1	Q9HA47	277	2UVQ	X-ray	3.00	A=22-243	0.801
human	UCK2	Q9BZX2	261	1UDW	X-ray	2.60	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	1UEI	X-ray	2.60	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	1UEJ	X-ray	2.61	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	1UFQ	X-ray	2.50	A/B/C/D=1-250	0.958
human	UCK2	Q9BZX2	261	1UJ2	X-ray	1.80	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	1XRJ	X-ray	2.00	A/B=1-261	1.000
human	UCK2	Q9BZX2	261	6N53	X-ray	2.70	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	6N54	X-ray	2.42	A/B=1-250	0.958
human	UCK2	Q9BZX2	261	6N55	X-ray	3.08	A/B/C/D/E/F/G/H=1-250	0.958
human	UCK2	Q9BZX2	261	6PWZ	X-ray	3.00	A/B/C/D/E/F/G/H=1-250	0.958
human	UCK2	Q9BZX2	261	7SQL	X-ray	2.40	A/B/C/D=1-250	0.958
human	UFC1	Q9Y3C8	167	2K07	NMR		A=1-167	1.000
human	UFC1	Q9Y3C8	167	2Z6O	X-ray	1.60	A=1-167	1.000
human	UFC1	Q9Y3C8	167	2Z6P	X-ray	1.80	A=1-167	1.000
human	UFC1	Q9Y3C8	167	3EVX	X-ray	2.54	A/B/C/D=1-167	1.000
human	UFC1	Q9Y3C8	167	7NVJ	X-ray	2.20	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	7NVK	X-ray	2.65	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	7NW1	X-ray	1.95	AAA/BBB=1-167	1.000
human	UFC1	Q9Y3C8	167	7OVC	NMR		A=1-167	1.000
human	UFC1	Q9Y3C8	167	8BZR	X-ray	1.78	A=1-167	1.000
human	UFC1	Q9Y3C8	167	8C0D	X-ray	2.56	C/F=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLH	X-ray	1.11	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLI	X-ray	1.43	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLJ	X-ray	1.21	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLK	X-ray	2.03	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLL	X-ray	1.65	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLM	X-ray	1.79	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLN	X-ray	1.92	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLO	X-ray	1.53	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GLP	X-ray	1.77	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GMM	X-ray	1.35	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GMN	X-ray	2.00	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9GN8	X-ray	1.96	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9I9M	X-ray	1.54	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9I9N	X-ray	1.88	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9I9O	X-ray	2.05	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9I9P	X-ray	2.02	AAA=1-167	1.000
human	UFC1	Q9Y3C8	167	9IA8	X-ray	1.90	AAA=1-167	1.000
human	UFD1	Q92890	307	2YUJ	NMR		A=11-193	0.596
human	UFD1	Q92890	307	5B6C	X-ray	1.55	B=225-235	0.036
human	UFD1	Q92890	307	5C1B	X-ray	3.08	U/V=221-241	0.068
human	UFD1	Q92890	307	7WWQ	X-ray	2.72	B=258-273	0.052
human	UFL1	O94874	794	8B9X	X-ray	3.07	A/B=27-200	0.219
human	UFL1	O94874	794	8C0D	X-ray	2.56	A/D=1-179	0.225
human	UFL1	O94874	794	8OHD	EM	3.10	A=1-794	1.000
human	UFL1	O94874	794	8OJ0	EM	3.30	A=1-794	1.000
human	UFL1	O94874	794	8OJ5	EM	2.90	A=1-794	1.000
human	UFL1	O94874	794	8OJ8	EM	3.30	A=1-794	1.000
human	UFL1	O94874	794	8QFC	EM	3.20	B=1-794	1.000
human	UFL1	O94874	794	8QFD	EM	2.20	s=1-794	1.000
human	UFL1	O94874	794	9GY4	EM	3.00	E=1-794	1.000
human	UFM1	P61960	85	1WXS	NMR		A=1-85	1.000
human	UFM1	P61960	85	5HKH	X-ray	2.55	A/C=2-83	0.965
human	UFM1	P61960	85	5IA7	X-ray	2.00	A/B=1-83	0.976
human	UFM1	P61960	85	5IA8	X-ray	2.00	A/B=2-83	0.965
human	UFM1	P61960	85	5IAA	X-ray	1.85	C/D=1-83	0.976
human	UFM1	P61960	85	5L95	X-ray	2.10	C/D=4-83	0.941
human	UFM1	P61960	85	6H77	X-ray	2.10	Q/R/S/T=1-78	0.918
human	UFM1	P61960	85	7W3N	X-ray	1.60	A=1-83	0.976
human	UFM1	P61960	85	8BZR	X-ray	1.78	B=1-83	0.976
human	UFM1	P61960	85	8OHD	EM	3.10	D=1-85	1.000
human	UFM1	P61960	85	8OJ0	EM	3.30	D=1-85	1.000
human	UFM1	P61960	85	8OJ5	EM	2.90	D=1-85	1.000
human	UFM1	P61960	85	8QFC	EM	3.20	E=1-83	0.976
human	UFM1	P61960	85	9GY4	EM	3.00	D=1-85	1.000
human	UPF1	Q92900	1129	2GJK	X-ray	2.60	A=295-925	0.559
human	UPF1	Q92900	1129	2GK6	X-ray	2.40	A/B=295-925	0.559
human	UPF1	Q92900	1129	2GK7	X-ray	2.80	A=295-925	0.559
human	UPF1	Q92900	1129	2IYK	X-ray	2.95	A/B=115-272	0.140
human	UPF1	Q92900	1129	2WJV	X-ray	2.85	A/B=115-925	0.718
human	UPF1	Q92900	1129	2WJY	X-ray	2.50	A=115-925	0.718
human	UPF1	Q92900	1129	2XZO	X-ray	2.40	A=295-925	0.559
human	UPF1	Q92900	1129	2XZP	X-ray	2.72	A=295-925	0.559
human	UPF1	Q92900	1129	6EJ5	X-ray	3.34	A=295-925	0.559
human	UPF1	Q92900	1129	6Z3R	EM	2.97	E=1085-1095	0.010
human	UPF1	Q92900	1129	8RXB	X-ray	2.60	A/D/E/I/L/P=115-287	0.153
human	UPF2	Q9HAU5	1272	1UW4	X-ray	1.95	B/D=768-1015	0.195
human	UPF2	Q9HAU5	1272	2WJV	X-ray	2.85	D/E=1105-1198	0.074
human	UPF2	Q9HAU5	1272	4CEK	X-ray	2.35	A=455-757	0.238
human	UPF2	Q9HAU5	1272	4CEM	X-ray	2.60	A/B=121-486	0.288
human	UPF2	Q9HAU5	1272	7NWU	X-ray	2.60	B/D/F/H=767-1017	0.197
human	UPF2	Q9HAU5	1272	7QG6	X-ray	2.95	B/D/F/H=761-1054	0.231
human	UPF3A	Q9H1J1	476	2L08	NMR		A=70-155	0.181
human	UPF3A	Q9H1J1	476	7QG6	X-ray	2.95	A/C/E/G=58-206	0.313
human	UPF3B	Q9BZI7	483	1UW4	X-ray	1.95	A/C=50-140	0.188
human	UPF3B	Q9BZI7	483	2XB2	X-ray	3.40	G/U=424-483	0.124
human	UPF3B	Q9BZI7	483	7NWU	X-ray	2.60	A/C/E/G=49-170	0.253
human	UQCRC1	P31930	480	5XTE	EM	3.40	L/Y=35-480	0.929
human	UQCRC1	P31930	480	5XTH	EM	3.90	AL/AY=35-480	0.929
human	UQCRC1	P31930	480	5XTI	EM	17.40	AL/AY=35-480	0.929
human	UQCRC1	P31930	480	9CG3	EM	2.96	L/Y=1-480	1.000
human	UQCRFS1	P47985	274	5XTE	EM	3.40	B/O=1-57, C/P=79-274	0.923
human	UQCRFS1	P47985	274	5XTH	EM	3.90	AB/AO=1-57, AC/AP=79-274	0.923
human	UQCRFS1	P47985	274	5XTI	EM	17.40	AB/AO=1-57, AC/AP=79-274	0.923
human	UQCRFS1	P47985	274	9CG3	EM	2.96	C/P=1-274	1.000
human	USO1	O60763	962	2W3C	X-ray	2.22	A=53-629	0.600
human	USP10	Q14694	798	7XHF	X-ray	2.68	C/D=6-21	0.020
human	USP10	Q14694	798	8TH6	X-ray	2.34	E/F/G/H=2-24	0.029
human	USP21	Q9UK80	565	2Y5B	X-ray	2.70	A/E=196-565	0.655
human	USP21	Q9UK80	565	3I3T	X-ray	2.59	A/C/E/G=209-563	0.628
human	USP21	Q9UK80	565	3MTN	X-ray	2.70	A/C=209-562	0.627
human	USP25	Q9UHP3	1055	2MUX	NMR		A=1-146	0.138
human	USP25	Q9UHP3	1055	5GP7	X-ray	1.50	B=1046-1055	0.009
human	USP25	Q9UHP3	1055	5O71	X-ray	3.28	A=1-714	0.677
human	USP25	Q9UHP3	1055	6H4J	X-ray	3.07	A/B=157-706	0.521
human	USP25	Q9UHP3	1055	6H4K	X-ray	2.05	A=765-1055	0.276
human	USP25	Q9UHP3	1055	6HEL	X-ray	2.94	A/B=157-714	0.529
human	USP25	Q9UHP3	1055	6HEM	X-ray	1.72	A=748-1048	0.285
human	USP8	P40818	1118	1WHB	NMR		A=174-317	0.129
human	USP8	P40818	1118	2A9U	X-ray	2.10	A/B=1-142	0.127
human	USP8	P40818	1118	2GFO	X-ray	2.00	A=734-1110	0.337
human	USP8	P40818	1118	2GWF	X-ray	2.30	A/C/E=181-318	0.123
human	USP8	P40818	1118	3N3K	X-ray	2.60	A=734-1110	0.337
human	USP8	P40818	1118	6F09	X-ray	1.59	A/B/C/D=712-724	0.012
human	USP8	P40818	1118	8ADM	X-ray	1.70	P=715-722	0.007
human	USP8	P40818	1118	8XPN	X-ray	2.10	A/B/C=734-1110	0.337
human	USP8	P40818	1118	8Y9A	X-ray	3.10	A=1-142	0.127
human	UVRAG	Q9P2Y5	699	7BL1	EM	9.80	AAA=1-699	1.000
human	VBP1	P61758	197	6NR8	EM	7.80	3=49-180	0.670
human	VBP1	P61758	197	6NR9	EM	8.50	3=49-180	0.670
human	VBP1	P61758	197	6NRB	EM	8.70	3=49-180	0.670
human	VBP1	P61758	197	6NRC	EM	8.30	3=49-180	0.670
human	VBP1	P61758	197	6NRD	EM	8.20	3=49-180	0.670
human	VBP1	P61758	197	7WU7	EM	3.85	3=1-197	1.000
human	VCP	P55072	806	3EBB	X-ray	1.90	E/F/G/H=797-806	0.012
human	VCP	P55072	806	3HU1	X-ray	2.81	A/B/C/D/E/F=1-481	0.597
human	VCP	P55072	806	3HU2	X-ray	2.85	A/B/C/D/E/F=1-481	0.597
human	VCP	P55072	806	3HU3	X-ray	2.20	A/B=1-481	0.597
human	VCP	P55072	806	3QC8	X-ray	2.20	A=21-196	0.218
human	VCP	P55072	806	3QQ7	X-ray	2.65	A=2-187	0.231
human	VCP	P55072	806	3QQ8	X-ray	2.00	A=2-187	0.231
human	VCP	P55072	806	3QWZ	X-ray	2.00	A=1-208	0.258
human	VCP	P55072	806	3TIW	X-ray	1.80	A/B=1-187	0.232
human	VCP	P55072	806	4KDI	X-ray	1.86	A/B=21-196	0.218
human	VCP	P55072	806	4KDL	X-ray	1.81	A=21-196	0.218
human	VCP	P55072	806	4KLN	X-ray	2.62	A/B/C/D/E/F=1-481	0.597
human	VCP	P55072	806	4KO8	X-ray	1.98	A/B=1-481	0.597
human	VCP	P55072	806	4KOD	X-ray	2.96	A/B/C/D/E/F/G/H/I/J/K/L=1-481	0.597
human	VCP	P55072	806	4P0A	X-ray	2.30	B/D=797-806	0.012
human	VCP	P55072	806	5B6C	X-ray	1.55	A=21-191	0.212
human	VCP	P55072	806	5C18	X-ray	3.30	A/B/C/D/E/F=2-806	0.999
human	VCP	P55072	806	5C19	X-ray	4.20	A/B/C/D/E/F=2-806	0.999
human	VCP	P55072	806	5C1A	X-ray	3.80	A/B/C/D/E/F/G/H/I/J/K/L=2-806	0.999
human	VCP	P55072	806	5C1B	X-ray	3.08	A/B/C/D/E/F=2-806	0.999
human	VCP	P55072	806	5DYG	X-ray	2.20	A=1-460	0.571
human	VCP	P55072	806	5DYI	X-ray	3.71	A/B/C/D/E/F/G/H/I/J/K/L=1-481	0.597
human	VCP	P55072	806	5EPP	X-ray	1.88	A=21-199	0.222
human	VCP	P55072	806	5FTJ	EM	2.30	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	5FTK	EM	2.40	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	5FTL	EM	3.30	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	5FTM	EM	3.20	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	5FTN	EM	3.30	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	5GLF	X-ray	2.25	A/C/E/G=21-199	0.222
human	VCP	P55072	806	5IFS	X-ray	2.46	B/D=1-481	0.597
human	VCP	P55072	806	5IFW	X-ray	3.40	B=2-806	0.999
human	VCP	P55072	806	5KIW	X-ray	3.41	A/B=1-460	0.571
human	VCP	P55072	806	5KIY	X-ray	2.79	A=1-460	0.571
human	VCP	P55072	806	5X4L	X-ray	2.40	A/B=23-196	0.216
human	VCP	P55072	806	6G2V	X-ray	1.90	A=462-764	0.376
human	VCP	P55072	806	6G2W	X-ray	2.68	A=462-764	0.376
human	VCP	P55072	806	6G2X	X-ray	2.08	A=462-764	0.376
human	VCP	P55072	806	6G2Y	X-ray	2.15	A=462-764	0.376
human	VCP	P55072	806	6G2Z	X-ray	1.92	A=462-764	0.376
human	VCP	P55072	806	6G30	X-ray	2.42	A=462-764	0.376
human	VCP	P55072	806	6HD0	X-ray	3.73	A/B/C/T/U/V=1-481	0.597
human	VCP	P55072	806	6MCK	X-ray	3.77	A/B/C/D/E/F/G/H/I/J/K/L=210-806	0.741
human	VCP	P55072	806	7BP8	EM	3.90	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7BP9	EM	3.60	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7BPA	EM	3.30	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7BPB	EM	4.30	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7JY5	EM	2.89	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7K56	EM	3.90	A/B/C/D/E/F/G/H/I/J/K/L=1-806	1.000
human	VCP	P55072	806	7K57	EM	3.70	A/B/C/D/E/F/G/H/I/J/K/L=1-806	1.000
human	VCP	P55072	806	7K59	EM	4.20	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7L5W	EM	3.34	A/B/C/D/E/F/G/H/I/J/K/L=1-806	1.000
human	VCP	P55072	806	7L5X	EM	6.10	A/B/C/D/E/F/G/H/I/J/K/L=1-806	1.000
human	VCP	P55072	806	7LMY	EM	2.40	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LMZ	EM	3.06	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN0	EM	2.98	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN1	EM	3.40	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN2	EM	3.63	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN3	EM	3.45	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN4	EM	3.00	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN5	EM	3.09	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7LN6	EM	3.58	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7MDM	EM	4.86	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7MDO	EM	4.12	A/B/C/D/E/F=1-806	1.000
human	VCP	P55072	806	7MHS	EM	3.60	A/B/C/D/E=1-806	1.000
human	VCP	P55072	806	7OAT	X-ray	3.00	B=2-480	0.594
human	VCP	P55072	806	7PUX	X-ray	1.73	A=1-460	0.571
human	VCP	P55072	806	7R7S	EM	4.23	A/B/C/D/E/F=1-806	1.000
