gene	taxon	term_id	term_label	action	negated	has_replacement	file
VPS37A	Homo sapiens	GO:0006623	protein targeting to vacuole	MODIFY	False	True	genes/human/VPS37A/VPS37A-ai-review.yaml
VPS37B	Homo sapiens	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ACCEPT	False	False	genes/human/VPS37B/VPS37B-ai-review.yaml
VPS37B	Homo sapiens	GO:0000813	ESCRT I complex	ACCEPT	False	False	genes/human/VPS37B/VPS37B-ai-review.yaml
VPS37B	Homo sapiens	GO:0006612	protein targeting to membrane	MODIFY	False	True	genes/human/VPS37B/VPS37B-ai-review.yaml
VPS37B	Homo sapiens	GO:0006623	protein targeting to vacuole	MODIFY	False	True	genes/human/VPS37B/VPS37B-ai-review.yaml
VPS37C	Homo sapiens	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ACCEPT	False	False	genes/human/VPS37C/VPS37C-ai-review.yaml
VPS37C	Homo sapiens	GO:0000813	ESCRT I complex	ACCEPT	False	False	genes/human/VPS37C/VPS37C-ai-review.yaml
VPS37C	Homo sapiens	GO:0006612	protein targeting to membrane	MODIFY	False	True	genes/human/VPS37C/VPS37C-ai-review.yaml
VPS37C	Homo sapiens	GO:0006623	protein targeting to vacuole	MODIFY	False	True	genes/human/VPS37C/VPS37C-ai-review.yaml
VPS37D	Homo sapiens	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ACCEPT	False	False	genes/human/VPS37D/VPS37D-ai-review.yaml
VPS37D	Homo sapiens	GO:0000813	ESCRT I complex	ACCEPT	False	False	genes/human/VPS37D/VPS37D-ai-review.yaml
VPS37D	Homo sapiens	GO:0006612	protein targeting to membrane	MODIFY	False	True	genes/human/VPS37D/VPS37D-ai-review.yaml
VPS37D	Homo sapiens	GO:0006623	protein targeting to vacuole	MODIFY	False	True	genes/human/VPS37D/VPS37D-ai-review.yaml
VPS4A	Homo sapiens	GO:0016197	endosomal transport	ACCEPT	False	False	genes/human/VPS4A/VPS4A-ai-review.yaml
VPS4A	Homo sapiens	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	genes/human/VPS4A/VPS4A-ai-review.yaml
VPS4A	Homo sapiens	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ACCEPT	False	False	genes/human/VPS4A/VPS4A-ai-review.yaml
VPS4A	Homo sapiens	GO:0090611	obsolete ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	MODIFY	False	True	genes/human/VPS4A/VPS4A-ai-review.yaml
VPS4B	Homo sapiens	GO:0016197	endosomal transport	ACCEPT	False	False	genes/human/VPS4B/VPS4B-ai-review.yaml
VPS4B	Homo sapiens	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	genes/human/VPS4B/VPS4B-ai-review.yaml
VPS4B	Homo sapiens	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ACCEPT	False	False	genes/human/VPS4B/VPS4B-ai-review.yaml
VPS4B	Homo sapiens	GO:0090611	obsolete ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	MODIFY	False	True	genes/human/VPS4B/VPS4B-ai-review.yaml
VTI1A	Homo sapiens	GO:0006891	intra-Golgi vesicle-mediated transport	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0006896	Golgi to vacuole transport	MODIFY	False	True	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0016236	macroautophagy	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0042147	retrograde transport, endosome to Golgi	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0048280	vesicle fusion with Golgi apparatus	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0000149	SNARE binding	MODIFY	False	True	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0005484	SNAP receptor activity	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	KEEP_AS_NON_CORE	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0012507	ER to Golgi transport vesicle membrane	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
VTI1A	Homo sapiens	GO:0031902	late endosome membrane	ACCEPT	False	False	genes/human/VTI1A/VTI1A-ai-review.yaml
WDR6	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/WDR6/WDR6-ai-review.yaml
WDR6	Homo sapiens	GO:0030488	tRNA methylation	ACCEPT	False	False	genes/human/WDR6/WDR6-ai-review.yaml
WFS1	Homo sapiens	GO:0030968	endoplasmic reticulum unfolded protein response	ACCEPT	False	False	genes/human/WFS1/WFS1-ai-review.yaml
WFS1	Homo sapiens	GO:0005789	endoplasmic reticulum membrane	ACCEPT	False	False	genes/human/WFS1/WFS1-ai-review.yaml
WFS1	Homo sapiens	GO:0055074	calcium ion homeostasis	ACCEPT	False	False	genes/human/WFS1/WFS1-ai-review.yaml
WIPF1	Homo sapiens	GO:0005884	actin filament	ACCEPT	False	False	genes/human/WIPF1/WIPF1-ai-review.yaml
WIPF1	Homo sapiens	GO:0030048	actin filament-based movement	ACCEPT	False	False	genes/human/WIPF1/WIPF1-ai-review.yaml
WT1	Homo sapiens	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	ACCEPT	False	False	genes/human/WT1/WT1-ai-review.yaml
WT1	Homo sapiens	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	ACCEPT	False	False	genes/human/WT1/WT1-ai-review.yaml
WT1	Homo sapiens	GO:0005634	nucleus	ACCEPT	False	False	genes/human/WT1/WT1-ai-review.yaml
WT1	Homo sapiens	GO:0006357	regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/human/WT1/WT1-ai-review.yaml
WT1	Homo sapiens	GO:0008285	negative regulation of cell population proliferation	ACCEPT	False	False	genes/human/WT1/WT1-ai-review.yaml
WT1	Homo sapiens	GO:0043066	negative regulation of apoptotic process	KEEP_AS_NON_CORE	False	False	genes/human/WT1/WT1-ai-review.yaml
YWHAZ	Homo sapiens	GO:0005737	cytoplasm	ACCEPT	False	False	genes/human/YWHAZ/YWHAZ-ai-review.yaml
YWHAZ	Homo sapiens	GO:0008104	intracellular protein localization	ACCEPT	False	False	genes/human/YWHAZ/YWHAZ-ai-review.yaml
YWHAZ	Homo sapiens	GO:0007165	signal transduction	ACCEPT	False	False	genes/human/YWHAZ/YWHAZ-ai-review.yaml
ZFYVE26	Homo sapiens	GO:0005813	centrosome	KEEP_AS_NON_CORE	False	False	genes/human/ZFYVE26/ZFYVE26-ai-review.yaml
ZFYVE26	Homo sapiens	GO:0030496	midbody	KEEP_AS_NON_CORE	False	False	genes/human/ZFYVE26/ZFYVE26-ai-review.yaml
ZFYVE26	Homo sapiens	GO:0032266	phosphatidylinositol-3-phosphate binding	ACCEPT	False	False	genes/human/ZFYVE26/ZFYVE26-ai-review.yaml
ZFYVE26	Homo sapiens	GO:0032465	regulation of cytokinesis	KEEP_AS_NON_CORE	False	False	genes/human/ZFYVE26/ZFYVE26-ai-review.yaml
ZNF598	Homo sapiens	GO:0043022	ribosome binding	ACCEPT	False	False	genes/human/ZNF598/ZNF598-ai-review.yaml
ZNF598	Homo sapiens	GO:0072344	rescue of stalled cytosolic ribosome	ACCEPT	False	False	genes/human/ZNF598/ZNF598-ai-review.yaml
ZSWIM8	Homo sapiens	GO:0031462	Cul2-RING ubiquitin ligase complex	MODIFY	False	True	genes/human/ZSWIM8/ZSWIM8-ai-review.yaml
Actb	Mus musculus	GO:0015629	actin cytoskeleton	ACCEPT	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0045202	synapse	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0030424	axon	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0098973	structural constituent of postsynaptic actin cytoskeleton	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0005884	actin filament	ACCEPT	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0007409	axonogenesis	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0019901	protein kinase binding	MARK_AS_OVER_ANNOTATED	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0035267	NuA4 histone acetyltransferase complex	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Actb	Mus musculus	GO:0048870	cell motility	KEEP_AS_NON_CORE	False	False	genes/mouse/Actb/Actb-ai-review.yaml
Agtr1a	Mus musculus	GO:0005886	plasma membrane	ACCEPT	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0001822	kidney development	KEEP_AS_NON_CORE	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0008217	regulation of blood pressure	KEEP_AS_NON_CORE	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0038166	angiotensin-activated signaling pathway	ACCEPT	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0007204	positive regulation of cytosolic calcium ion concentration	ACCEPT	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0001596	angiotensin type I receptor activity	ACCEPT	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Agtr1a	Mus musculus	GO:0006954	inflammatory response	MARK_AS_OVER_ANNOTATED	False	False	genes/mouse/Agtr1a/Agtr1a-ai-review.yaml
Akt1	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Akt1	Mus musculus	GO:0004674	protein serine/threonine kinase activity	ACCEPT	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Akt1	Mus musculus	GO:0035556	intracellular signal transduction	KEEP_AS_NON_CORE	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Akt1	Mus musculus	GO:0043066	negative regulation of apoptotic process	KEEP_AS_NON_CORE	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Akt1	Mus musculus	GO:0008286	insulin receptor signaling pathway	KEEP_AS_NON_CORE	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Akt1	Mus musculus	GO:0043536	positive regulation of blood vessel endothelial cell migration	KEEP_AS_NON_CORE	False	False	genes/mouse/Akt1/Akt1-ai-review.yaml
Ang2	Mus musculus	GO:0004540	RNA nuclease activity	ACCEPT	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0005615	extracellular space	KEEP_AS_NON_CORE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0019731	antibacterial humoral response	REMOVE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0045087	innate immune response	REMOVE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0050830	defense response to Gram-positive bacterium	REMOVE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	REMOVE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
Ang2	Mus musculus	GO:0001525	angiogenesis	REMOVE	False	False	genes/mouse/Ang2/Ang2-ai-review.yaml
App	Mus musculus	GO:0007409	axonogenesis	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0007417	central nervous system development	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0005769	early endosome	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0005102	signaling receptor binding	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0005886	plasma membrane	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0030546	signaling receptor activator activity	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0005794	Golgi apparatus	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0045121	membrane raft	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
App	Mus musculus	GO:0009986	cell surface	ACCEPT	False	False	genes/mouse/App/App-ai-review.yaml
Bcl2	Mus musculus	GO:0043065	positive regulation of apoptotic process	REMOVE	False	False	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Bcl2	Mus musculus	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	MODIFY	False	True	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Bcl2	Mus musculus	GO:0005741	mitochondrial outer membrane	ACCEPT	False	False	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Bcl2	Mus musculus	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	MODIFY	False	True	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Bcl2	Mus musculus	GO:0015267	channel activity	MARK_AS_OVER_ANNOTATED	False	False	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Bcl2	Mus musculus	GO:0001836	release of cytochrome c from mitochondria	MODIFY	False	True	genes/mouse/Bcl2/Bcl2-ai-review.yaml
Brca1	Mus musculus	GO:0000724	double-strand break repair via homologous recombination	ACCEPT	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0007095	mitotic G2 DNA damage checkpoint signaling	ACCEPT	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0004842	ubiquitin-protein transferase activity	ACCEPT	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0031436	BRCA1-BARD1 complex	ACCEPT	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0043009	chordate embryonic development	KEEP_AS_NON_CORE	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0045944	positive regulation of transcription by RNA polymerase II	KEEP_AS_NON_CORE	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Brca1	Mus musculus	GO:0070531	BRCA1-A complex	ACCEPT	False	False	genes/mouse/Brca1/Brca1-ai-review.yaml
Calm1	Mus musculus	GO:0005509	calcium ion binding	ACCEPT	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	ACCEPT	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0005513	detection of calcium ion	ACCEPT	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0097720	calcineurin-mediated signaling	ACCEPT	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0005813	centrosome	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm1	Mus musculus	GO:0043209	myelin sheath	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm1/Calm1-ai-review.yaml
Calm2	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0005509	calcium ion binding	ACCEPT	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	ACCEPT	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0005513	detection of calcium ion	ACCEPT	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0097720	calcineurin-mediated signaling	ACCEPT	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0005813	centrosome	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm2	Mus musculus	GO:0043209	myelin sheath	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm2/Calm2-ai-review.yaml
Calm3	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0005509	calcium ion binding	ACCEPT	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0005634	nucleus	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	ACCEPT	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0005513	detection of calcium ion	ACCEPT	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0097720	calcineurin-mediated signaling	ACCEPT	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0005813	centrosome	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Calm3	Mus musculus	GO:0043209	myelin sheath	KEEP_AS_NON_CORE	False	False	genes/mouse/Calm3/Calm3-ai-review.yaml
Camk2a	Mus musculus	GO:0004683	calcium/calmodulin-dependent protein kinase activity	ACCEPT	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:0014069	postsynaptic density	ACCEPT	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:0048168	regulation of neuronal synaptic plasticity	ACCEPT	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:1903076	regulation of protein localization to plasma membrane	KEEP_AS_NON_CORE	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:0043005	neuron projection	KEEP_AS_NON_CORE	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Camk2a	Mus musculus	GO:0005516	calmodulin binding	ACCEPT	False	False	genes/mouse/Camk2a/Camk2a-ai-review.yaml
Casp3	Mus musculus	GO:0005737	cytoplasm	ACCEPT	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0006915	apoptotic process	ACCEPT	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0004197	cysteine-type endopeptidase activity	ACCEPT	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0006508	proteolysis	ACCEPT	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0031264	death-inducing signaling complex	REMOVE	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0097194	execution phase of apoptosis	ACCEPT	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0008047	enzyme activator activity	MARK_AS_OVER_ANNOTATED	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0043525	positive regulation of neuron apoptotic process	KEEP_AS_NON_CORE	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0030182	neuron differentiation	KEEP_AS_NON_CORE	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0030216	keratinocyte differentiation	KEEP_AS_NON_CORE	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Casp3	Mus musculus	GO:0030218	erythrocyte differentiation	KEEP_AS_NON_CORE	False	False	genes/mouse/Casp3/Casp3-ai-review.yaml
Cbl	Mus musculus	GO:0061630	ubiquitin protein ligase activity	ACCEPT	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Cbl	Mus musculus	GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	ACCEPT	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Cbl	Mus musculus	GO:0005886	plasma membrane	ACCEPT	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Cbl	Mus musculus	GO:0007165	signal transduction	KEEP_AS_NON_CORE	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Cbl	Mus musculus	GO:0045121	membrane raft	KEEP_AS_NON_CORE	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Cbl	Mus musculus	GO:0030971	receptor tyrosine kinase binding	ACCEPT	False	False	genes/mouse/Cbl/Cbl-ai-review.yaml
Ccnb1	Mus musculus	GO:0000082	G1/S transition of mitotic cell cycle	MODIFY	False	True	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0005634	nucleus	UNDECIDED	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0005737	cytoplasm	UNDECIDED	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	MODIFY	False	True	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0005815	microtubule organizing center	ACCEPT	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0005759	mitochondrial matrix	KEEP_AS_NON_CORE	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0097125	cyclin B1-CDK1 complex	ACCEPT	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccnb1	Mus musculus	GO:0007080	mitotic metaphase chromosome alignment	ACCEPT	False	False	genes/mouse/Ccnb1/Ccnb1-ai-review.yaml
Ccne1	Mus musculus	GO:0000082	G1/S transition of mitotic cell cycle	ACCEPT	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:0005634	nucleus	ACCEPT	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:0005737	cytoplasm	KEEP_AS_NON_CORE	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	MODIFY	False	True	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:0097134	cyclin E1-CDK2 complex	ACCEPT	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:0005815	microtubule organizing center	ACCEPT	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccne1	Mus musculus	GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	ACCEPT	False	False	genes/mouse/Ccne1/Ccne1-ai-review.yaml
Ccnt1	Mus musculus	GO:0005634	nucleus	ACCEPT	False	False	genes/mouse/Ccnt1/Ccnt1-ai-review.yaml
Ccnt1	Mus musculus	GO:0032786	positive regulation of DNA-templated transcription, elongation	MODIFY	False	True	genes/mouse/Ccnt1/Ccnt1-ai-review.yaml
Ccnt1	Mus musculus	GO:0045944	positive regulation of transcription by RNA polymerase II	ACCEPT	False	False	genes/mouse/Ccnt1/Ccnt1-ai-review.yaml
