set	gene	taxon	term_id	term_label	action	negated	has_replacement	aspect	file
interpro2go (GO_REF:0000002)	leuS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000166	nucleotide binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/leuS/leuS-ai-review.yaml
interpro2go (GO_REF:0000002)	leuS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0002161	aminoacyl-tRNA deacylase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/leuS/leuS-ai-review.yaml
interpro2go (GO_REF:0000002)	ligA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003677	DNA binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/ligA/ligA-ai-review.yaml
interpro2go (GO_REF:0000002)	ligA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006260	DNA replication	ACCEPT	False	False	biological_process	genes/PSEPK/ligA/ligA-ai-review.yaml
interpro2go (GO_REF:0000002)	ligA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006281	DNA repair	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/ligA/ligA-ai-review.yaml
interpro2go (GO_REF:0000002)	lolC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042953	lipoprotein transport	ACCEPT	False	False	biological_process	genes/PSEPK/lolC/lolC-ai-review.yaml
interpro2go (GO_REF:0000002)	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005524	ATP binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/lolD/lolD-ai-review.yaml
interpro2go (GO_REF:0000002)	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/lolD/lolD-ai-review.yaml
interpro2go (GO_REF:0000002)	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016887	ATP hydrolysis activity	ACCEPT	False	False	molecular_function	genes/PSEPK/lolD/lolD-ai-review.yaml
interpro2go (GO_REF:0000002)	lolD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0044873	lipoprotein localization to membrane	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/lolD/lolD-ai-review.yaml
interpro2go (GO_REF:0000002)	lolE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042953	lipoprotein transport	ACCEPT	False	False	biological_process	genes/PSEPK/lolE/lolE-ai-review.yaml
interpro2go (GO_REF:0000002)	lpd	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lpd/lpd-ai-review.yaml
interpro2go (GO_REF:0000002)	lpdG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lpdG/lpdG-ai-review.yaml
interpro2go (GO_REF:0000002)	lpdG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/lpdG/lpdG-ai-review.yaml
interpro2go (GO_REF:0000002)	lpdV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lpdV/lpdV-ai-review.yaml
interpro2go (GO_REF:0000002)	lpdV	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/lpdV/lpdV-ai-review.yaml
interpro2go (GO_REF:0000002)	lysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000166	nucleotide binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lysS/lysS-ai-review.yaml
interpro2go (GO_REF:0000002)	lysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003676	nucleic acid binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lysS/lysS-ai-review.yaml
interpro2go (GO_REF:0000002)	lysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0004812	aminoacyl-tRNA ligase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/lysS/lysS-ai-review.yaml
interpro2go (GO_REF:0000002)	lysS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006418	tRNA aminoacylation for protein translation	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/lysS/lysS-ai-review.yaml
interpro2go (GO_REF:0000002)	mccB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016874	ligase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mccB/mccB-ai-review.yaml
interpro2go (GO_REF:0000002)	mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mdh/mdh-ai-review.yaml
interpro2go (GO_REF:0000002)	mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mdh/mdh-ai-review.yaml
interpro2go (GO_REF:0000002)	mdh	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mdh/mdh-ai-review.yaml
interpro2go (GO_REF:0000002)	metF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006555	L-methionine metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/metF/metF-ai-review.yaml
interpro2go (GO_REF:0000002)	metG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000049	tRNA binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/metG/metG-ai-review.yaml
interpro2go (GO_REF:0000002)	metG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0000166	nucleotide binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/metG/metG-ai-review.yaml
interpro2go (GO_REF:0000002)	metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042558	pteridine-containing compound metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/metH/metH-ai-review.yaml
interpro2go (GO_REF:0000002)	metH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046872	metal ion binding	MODIFY	False	True	molecular_function	genes/PSEPK/metH/metH-ai-review.yaml
interpro2go (GO_REF:0000002)	metXS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	MODIFY	False	True	molecular_function	genes/PSEPK/metXS/metXS-ai-review.yaml
interpro2go (GO_REF:0000002)	mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015562	efflux transmembrane transporter activity	ACCEPT	False	False	molecular_function	genes/PSEPK/mexB/mexB-ai-review.yaml
interpro2go (GO_REF:0000002)	mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/mexB/mexB-ai-review.yaml
interpro2go (GO_REF:0000002)	mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0022857	transmembrane transporter activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mexB/mexB-ai-review.yaml
interpro2go (GO_REF:0000002)	mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042908	xenobiotic transport	ACCEPT	False	False	biological_process	genes/PSEPK/mexB/mexB-ai-review.yaml
interpro2go (GO_REF:0000002)	mexB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0055085	transmembrane transport	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/mexB/mexB-ai-review.yaml
interpro2go (GO_REF:0000002)	mlaD	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0015914	phospholipid transport	ACCEPT	False	False	biological_process	genes/PSEPK/mlaD/mlaD-ai-review.yaml
interpro2go (GO_REF:0000002)	mlaE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0043190	ATP-binding cassette (ABC) transporter complex	ACCEPT	False	False	cellular_component	genes/PSEPK/mlaE/mlaE-ai-review.yaml
interpro2go (GO_REF:0000002)	mnmA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008033	tRNA processing	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/mnmA/mnmA-ai-review.yaml
interpro2go (GO_REF:0000002)	mnmA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016783	sulfurtransferase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mnmA/mnmA-ai-review.yaml
interpro2go (GO_REF:0000002)	moaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MODIFY	False	True	molecular_function	genes/PSEPK/moaA/moaA-ai-review.yaml
interpro2go (GO_REF:0000002)	moaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0046872	metal ion binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/moaA/moaA-ai-review.yaml
interpro2go (GO_REF:0000002)	moaA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/moaA/moaA-ai-review.yaml
interpro2go (GO_REF:0000002)	mobA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MODIFY	False	True	molecular_function	genes/PSEPK/mobA/mobA-ai-review.yaml
interpro2go (GO_REF:0000002)	mobA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	ACCEPT	False	False	biological_process	genes/PSEPK/mobA/mobA-ai-review.yaml
interpro2go (GO_REF:0000002)	moeB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008641	ubiquitin-like modifier activating enzyme activity	REMOVE	False	False	molecular_function	genes/PSEPK/moeB/moeB-ai-review.yaml
interpro2go (GO_REF:0000002)	mraY	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	MARK_AS_OVER_ANNOTATED	False	False	cellular_component	genes/PSEPK/mraY/mraY-ai-review.yaml
interpro2go (GO_REF:0000002)	murB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0071949	FAD binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/murB/murB-ai-review.yaml
interpro2go (GO_REF:0000002)	murG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005975	carbohydrate metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/murG/murG-ai-review.yaml
interpro2go (GO_REF:0000002)	mutS	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0140664	ATP-dependent DNA damage sensor activity	ACCEPT	False	False	molecular_function	genes/PSEPK/mutS/mutS-ai-review.yaml
interpro2go (GO_REF:0000002)	mvaB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MODIFY	False	True	molecular_function	genes/PSEPK/mvaB/mvaB-ai-review.yaml
interpro2go (GO_REF:0000002)	mvaB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016833	oxo-acid-lyase activity	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/mvaB/mvaB-ai-review.yaml
interpro2go (GO_REF:0000002)	nadA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	MODIFY	False	True	molecular_function	genes/PSEPK/nadA/nadA-ai-review.yaml
interpro2go (GO_REF:0000002)	nadB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MODIFY	False	True	molecular_function	genes/PSEPK/nadB/nadB-ai-review.yaml
interpro2go (GO_REF:0000002)	nadC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016763	pentosyltransferase activity	MODIFY	False	True	molecular_function	genes/PSEPK/nadC/nadC-ai-review.yaml
interpro2go (GO_REF:0000002)	nicR	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003700	DNA-binding transcription factor activity	MODIFY	False	True	molecular_function	genes/PSEPK/nicR/nicR-ai-review.yaml
interpro2go (GO_REF:0000002)	nicT	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0055085	transmembrane transport	ACCEPT	False	False	biological_process	genes/PSEPK/nicT/nicT-ai-review.yaml
interpro2go (GO_REF:0000002)	nspC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nspC/nspC-ai-review.yaml
interpro2go (GO_REF:0000002)	nspC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016831	carboxy-lyase activity	ACCEPT	False	False	molecular_function	genes/PSEPK/nspC/nspC-ai-review.yaml
interpro2go (GO_REF:0000002)	nspC	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0045312	nor-spermidine biosynthetic process	KEEP_AS_NON_CORE	False	False	biological_process	genes/PSEPK/nspC/nspC-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoA	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016651	oxidoreductase activity, acting on NAD(P)H	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoA/nuoA-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0048038	quinone binding	ACCEPT	False	False	molecular_function	genes/PSEPK/nuoB/nuoB-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/nuoB/nuoB-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoB	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051539	4 iron, 4 sulfur cluster binding	ACCEPT	False	False	molecular_function	genes/PSEPK/nuoB/nuoB-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoE/nuoE-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008137	NADH dehydrogenase (ubiquinone) activity	MODIFY	False	True	molecular_function	genes/PSEPK/nuoG/nuoG-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016491	oxidoreductase activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoG/nuoG-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016651	oxidoreductase activity, acting on NAD(P)H	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoG/nuoG-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042773	ATP synthesis coupled electron transport	ACCEPT	False	False	biological_process	genes/PSEPK/nuoG/nuoG-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	ACCEPT	False	False	molecular_function	genes/PSEPK/nuoG/nuoG-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/nuoH/nuoH-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016020	membrane	KEEP_AS_NON_CORE	False	False	cellular_component	genes/PSEPK/nuoI/nuoI-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016651	oxidoreductase activity, acting on NAD(P)H	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoI/nuoI-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoI	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051539	4 iron, 4 sulfur cluster binding	ACCEPT	False	False	molecular_function	genes/PSEPK/nuoI/nuoI-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016651	oxidoreductase activity, acting on NAD(P)H	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/nuoK/nuoK-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoK	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042773	ATP synthesis coupled electron transport	ACCEPT	False	False	biological_process	genes/PSEPK/nuoK/nuoK-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoL	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008137	NADH dehydrogenase (ubiquinone) activity	MODIFY	False	True	molecular_function	genes/PSEPK/nuoL/nuoL-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoL	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042773	ATP synthesis coupled electron transport	ACCEPT	False	False	biological_process	genes/PSEPK/nuoL/nuoL-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoM	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0008137	NADH dehydrogenase (ubiquinone) activity	MODIFY	False	True	molecular_function	genes/PSEPK/nuoM/nuoM-ai-review.yaml
interpro2go (GO_REF:0000002)	nuoM	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0042773	ATP synthesis coupled electron transport	ACCEPT	False	False	biological_process	genes/PSEPK/nuoM/nuoM-ai-review.yaml
interpro2go (GO_REF:0000002)	opgG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0005975	carbohydrate metabolic process	MODIFY	False	True	biological_process	genes/PSEPK/opgG/opgG-ai-review.yaml
interpro2go (GO_REF:0000002)	opgG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016051	carbohydrate biosynthetic process	MODIFY	False	True	biological_process	genes/PSEPK/opgG/opgG-ai-review.yaml
interpro2go (GO_REF:0000002)	opgG	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0030246	carbohydrate binding	KEEP_AS_NON_CORE	False	False	molecular_function	genes/PSEPK/opgG/opgG-ai-review.yaml
interpro2go (GO_REF:0000002)	paaE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0010124	phenylacetate catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/paaE/paaE-ai-review.yaml
interpro2go (GO_REF:0000002)	paaE	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0051536	iron-sulfur cluster binding	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/paaE/paaE-ai-review.yaml
interpro2go (GO_REF:0000002)	paaF	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0003824	catalytic activity	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/paaF/paaF-ai-review.yaml
interpro2go (GO_REF:0000002)	paaH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0006631	fatty acid metabolic process	MARK_AS_OVER_ANNOTATED	False	False	biological_process	genes/PSEPK/paaH/paaH-ai-review.yaml
interpro2go (GO_REF:0000002)	paaH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0010124	phenylacetate catabolic process	ACCEPT	False	False	biological_process	genes/PSEPK/paaH/paaH-ai-review.yaml
interpro2go (GO_REF:0000002)	paaH	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MARK_AS_OVER_ANNOTATED	False	False	molecular_function	genes/PSEPK/paaH/paaH-ai-review.yaml
