organism	gene	pmid	go_id	go_label	aspect	evidence_type	negated	action	readout_class	proximity	convergence	aligned	full_text
mouse	Mtor	31915252	GO:0038202	TORC1 signaling	BP	ISO	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31915252	GO:0038203	TORC2 signaling	BP	ISO	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31915252	GO:0045860	positive regulation of protein kinase activity	BP	ISO	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31874168	GO:0006954	inflammatory response	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31874168	GO:0009408	response to heat	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31874168	GO:0019228	neuronal action potential	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	31874168	GO:0048266	behavioral response to pain	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	26410627	GO:0002296	T-helper 1 cell lineage commitment	BP	IMP	False	KEEP_AS_NON_CORE	MITO_MEMBRANE_POTENTIAL	phenotypic	high	False	True
mouse	Mtor	26410627	GO:0002296	T-helper 1 cell lineage commitment	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	26410627	GO:0002296	T-helper 1 cell lineage commitment	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	26410627	GO:0002296	T-helper 1 cell lineage commitment	BP	IMP	False	KEEP_AS_NON_CORE	METABOLIC_FLUX	phenotypic	high	False	True
mouse	Mtor	26410627	GO:0002296	T-helper 1 cell lineage commitment	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	26160071	GO:0031929	TOR signaling	BP	IGI	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mtor	26160071	GO:0031929	TOR signaling	BP	IGI	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mtor	26160071	GO:0031929	TOR signaling	BP	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	23274896	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	23274896	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	METABOLIC_FLUX	phenotypic	high	False	True
mouse	Mtor	23274896	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	UPR_ER_STRESS	phenotypic	high	False	True
mouse	Mtor	23274896	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	23274896	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
mouse	Mtor	25139234	GO:0001934	positive regulation of protein phosphorylation	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0001934	positive regulation of protein phosphorylation	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0003007	heart morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0003007	heart morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0003179	heart valve morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0003179	heart valve morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0006112	energy reserve metabolic process	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0006112	energy reserve metabolic process	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0009791	post-embryonic development	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0009791	post-embryonic development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0035264	multicellular organism growth	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0035264	multicellular organism growth	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0048738	cardiac muscle tissue development	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0048738	cardiac muscle tissue development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0050882	voluntary musculoskeletal movement	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0050882	voluntary musculoskeletal movement	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	IMP	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0055013	cardiac muscle cell development	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0055013	cardiac muscle cell development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0060048	cardiac muscle contraction	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0060048	cardiac muscle contraction	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0090559	regulation of membrane permeability	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	25139234	GO:0090559	regulation of membrane permeability	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	25411504	GO:0048714	positive regulation of oligodendrocyte differentiation	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Mtor	19440205	GO:0045670	regulation of osteoclast differentiation	BP	IDA	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	19440205	GO:0045670	regulation of osteoclast differentiation	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mtor	23027611	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	23342106	GO:0055006	cardiac cell development	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Mtor	23342106	GO:0055006	cardiac cell development	BP	IMP	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Mtor	23342106	GO:0055006	cardiac cell development	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	23342106	GO:0055006	cardiac cell development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Mtor	21258367	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mtor	21258367	GO:0004674	protein serine/threonine kinase activity	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	21258367	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mtor	21258367	GO:0005515	protein binding	MF	IPI	False	MARK_AS_OVER_ANNOTATED	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	21258367	GO:0010507	negative regulation of autophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	True
mouse	Mtor	21258367	GO:0010507	negative regulation of autophagy	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	21258367	GO:0031669	cellular response to nutrient levels	BP	IDA	False	KEEP_AS_NON_CORE	AUTOPHAGY_FLUX	phenotypic	high	False	True
mouse	Mtor	21258367	GO:0031669	cellular response to nutrient levels	BP	IDA	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Mtor	16714284	GO:0016242	negative regulation of macroautophagy	BP	IMP	False	ACCEPT	AUTOPHAGY_FLUX	phenotypic	high	True	False
mouse	Myc	19269368	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Myc	19269368	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Myc	36124234	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Myc	19423665	GO:0001866	NK T cell proliferation	BP	IMP	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	False
mouse	Myc	31005419	GO:0006355	regulation of DNA-templated transcription	BP	IDA	False	ACCEPT	METABOLIC_FLUX	phenotypic	high	False	True
mouse	Myc	31005419	GO:0006355	regulation of DNA-templated transcription	BP	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Myc	31005419	GO:1904672	regulation of somatic stem cell population maintenance	BP	IDA	False	KEEP_AS_NON_CORE	METABOLIC_FLUX	phenotypic	high	False	True
mouse	Myc	31005419	GO:1904672	regulation of somatic stem cell population maintenance	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	True
mouse	Myc	26691508	GO:0060261	positive regulation of transcription initiation by RNA polymerase II	BP	IDA	False	MODIFY	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Myc	18625840	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	MF	IDA	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Myc	18625840	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	MF	IDA	False	ACCEPT	DNA_DAMAGE_FOCI	phenotypic	high	False	True
mouse	Myc	18625840	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	MF	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Myc	18625840	GO:0005634	nucleus	CC	IDA	False	ACCEPT	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Myc	18625840	GO:0005634	nucleus	CC	IDA	False	ACCEPT	DNA_DAMAGE_FOCI	phenotypic	high	False	True
mouse	Myc	18625840	GO:0005634	nucleus	CC	IDA	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	True
mouse	Myc	21447833	GO:0010468	regulation of gene expression	BP	ISO	False	ACCEPT	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	True
mouse	Myc	21447833	GO:0010468	regulation of gene expression	BP	ISO	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Myc	11604501	GO:0002904	positive regulation of B cell apoptotic process	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Myc	12235125	GO:0008284	positive regulation of cell population proliferation	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Myc	12235125	GO:0008284	positive regulation of cell population proliferation	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	True
mouse	Myc	17523175	GO:0042474	middle ear morphogenesis	BP	IMP	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
mouse	Myc	17523175	GO:0043473	pigmentation	BP	IMP	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
mouse	Myc	17523175	GO:0048705	skeletal system morphogenesis	BP	IMP	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
mouse	Myc	17523175	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	BP	IMP	False	MARK_AS_OVER_ANNOTATED	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	False
mouse	Myc	15994933	GO:0005634	nucleus	CC	ISO	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Myc	15994933	GO:0008284	positive regulation of cell population proliferation	BP	ISO	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	False
mouse	Myc	12235125	GO:0042981	regulation of apoptotic process	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Myc	12235125	GO:0042981	regulation of apoptotic process	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Myc	11872843	GO:0005634	nucleus	CC	IDA	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0001953	negative regulation of cell-matrix adhesion	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0030336	negative regulation of cell migration	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0045671	negative regulation of osteoclast differentiation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16288202	GO:0001666	response to hypoxia	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16288202	GO:0001937	negative regulation of endothelial cell proliferation	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	False
mouse	Nf1	17053831	GO:0005096	GTPase activator activity	MF	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0006469	negative regulation of protein kinase activity	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0043065	positive regulation of apoptotic process	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0045124	regulation of bone resorption	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16288202	GO:0045765	regulation of angiogenesis	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	17053831	GO:0046580	negative regulation of Ras protein signal transduction	BP	IGI	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16298082	GO:0046929	negative regulation of neurotransmitter secretion	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16298082	GO:0046929	negative regulation of neurotransmitter secretion	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	11246230	GO:0008285	negative regulation of cell population proliferation	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	11246230	GO:0008285	negative regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	14982883	GO:0008285	negative regulation of cell population proliferation	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	11435472	GO:0043547	positive regulation of GTPase activity	BP	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Nf1	11246230	GO:0046580	negative regulation of Ras protein signal transduction	BP	IMP	False	ACCEPT	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	11435472	GO:0005096	GTPase activator activity	MF	IMP	False	ACCEPT	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Nf1	11435472	GO:0007265	Ras protein signal transduction	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Nf1	11435472	GO:0008285	negative regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	True
mouse	Nf1	10845775	GO:0007265	Ras protein signal transduction	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	10620616	GO:0008285	negative regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	True	True
mouse	Nf1	10973261	GO:0008285	negative regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	10678181	GO:0042127	regulation of cell population proliferation	BP	IGI	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	10620616	GO:0043407	negative regulation of MAP kinase activity	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Nf1	10845775	GO:0043525	positive regulation of neuron apoptotic process	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	10498620	GO:0007265	Ras protein signal transduction	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	10498620	GO:0008285	negative regulation of cell population proliferation	BP	IMP	False	KEEP_AS_NON_CORE	IN_VITRO_ENZYME	molecular	low	False	False
mouse	Nf1	10620616	GO:0043473	pigmentation	BP	IGI	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Nf1	16906226	GO:0007265	Ras protein signal transduction	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16906226	GO:0007507	heart development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16906226	GO:0021510	spinal cord development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16906226	GO:0030325	adrenal gland development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Nf1	16906226	GO:0048485	sympathetic nervous system development	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	False
mouse	Notch1	38891776	GO:0005515	protein binding	MF	IPI	False	REMOVE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	38891776	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	38891776	GO:0005515	protein binding	MF	IPI	False	REMOVE	CELL_MIGRATION_INVASION	phenotypic	high	False	True
mouse	Notch1	38891776	GO:0005515	protein binding	MF	IPI	False	REMOVE	CALCIUM_FLUX	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0098685	Schaffer collateral - CA1 synapse	CC	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0098685	Schaffer collateral - CA1 synapse	CC	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0098839	postsynaptic density membrane	CC	IEP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0098839	postsynaptic density membrane	CC	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0099565	chemical synaptic transmission, postsynaptic	BP	IMP	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	21315255	GO:0099565	chemical synaptic transmission, postsynaptic	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	22110751	GO:0045944	positive regulation of transcription by RNA polymerase II	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	True
mouse	Notch1	27719760	GO:0005515	protein binding	MF	IPI	False	REMOVE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	27719760	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0030163	protein catabolic process	BP	IDA	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0030163	protein catabolic process	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0030163	protein catabolic process	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0005515	protein binding	MF	IPI	False	REMOVE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0005515	protein binding	MF	IPI	False	REMOVE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0005515	protein binding	MF	IPI	False	REMOVE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0006606	protein import into nucleus	BP	IDA	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0006606	protein import into nucleus	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0006606	protein import into nucleus	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0010467	gene expression	BP	IDA	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0010467	gene expression	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	True	True
mouse	Notch1	28561022	GO:0010467	gene expression	BP	IDA	False	KEEP_AS_NON_CORE	VIABILITY_PROLIFERATION	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0072538	T-helper 17 type immune response	BP	IDA	False	KEEP_AS_NON_CORE	APOPTOSIS_CASPASE	phenotypic	high	False	True
mouse	Notch1	28561022	GO:0072538	T-helper 17 type immune response	BP	IDA	False	KEEP_AS_NON_CORE	TRANSCRIPTIONAL_REPORTER	phenotypic	high	False	True
