gene_symbol	gene_name	target_go_id	target_go_label	goa_status	mapping_scopes	mapping_files	mapping_subjects	pn_codes	representative_genes	supporting_goa_terms	projection_count
VAMP7		GO:1905686	positive regulation of plasma membrane repair	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input;Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	STX7;STX8;VAMP3;VAMP7;VTI1B		2
VAPA		GO:0061906	autophagosome localization	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Recruitment of autophagosome to vicinity of ER	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Localization of the autophagosome|Recruitment of autophagosome to vicinity of ER	ARL8A;ARL8B;MAP1LC3B;OSBPL1A;RILP;RUFY3;VAPA		2
VCP		GO:0003743	translation initiation factor activity	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation initiation|assorted initiation factors	Translation|Cytosolic translation|Translation initiation|assorted initiation factors	EIF1;EIF1AX;EIF1AY;EIF4B;EIF4H		1
VCP		GO:0006413	translational initiation	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Translation initiation	Translation|Cytosolic translation|Translation initiation|assorted initiation factors	EIF2B1;EIF2S1;EIF2S2;EIF2S3;EIF2S3B		1
VCP		GO:0035694	mitochondrial protein catabolic process	new_to_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Organelle-specific protein degradation	Mitochondrial proteostasis|Organelle-specific protein degradation|mitoTAD pathway	ANKZF1;FAF2;MARCHF5;USP30;VCP		1
VCP		GO:0160247	autophagy cargo adaptor activity	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Lysophagy;Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Lysophagy|ELDR complex component	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Lysophagy|ELDR complex component	VCP	GO:0006914 autophagy;GO:0016236 macroautophagy	2
VDAC1		GO:0000423	mitophagy	supported_by_goa_regulation	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Marking substrates for selective autophagy|Mitophagy|PINK/PRKN pathway	ATP5IF1;PARL;PGAM5;PINK1;PRKN	GO:1901524 regulation of mitophagy;GO:1901526 positive regulation of mitophagy;GO:1905091 positive regulation of type 2 mitophagy	1
VPS13D		GO:0000423	mitophagy	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml;ubiquitin_proteasome_system.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Mitophagy;Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|mitophagy	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Mitophagy|Binding of ubiquitin-marked mitochondria;Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|mitophagy|UBA	FBXO7;SAMM50;VPS13D	GO:0016236 macroautophagy	2
VPS28		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0016236 macroautophagy	1
VPS37A		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component;Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|Localization of the ESCRT-III complex	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0016236 macroautophagy	2
VPS37B		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0016236 macroautophagy	1
VPS37C		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0016236 macroautophagy	1
VPS37D		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-I complex component	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0016236 macroautophagy	1
VPS4A		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-III complex activity modulator	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0006914 autophagy;GO:0007033 vacuole organization;GO:0016236 macroautophagy	1
VPS4A		GO:0000815	ESCRT III complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP3	GO:0005737 cytoplasm;GO:0005768 endosome;GO:0010008 endosome membrane	1
VPS4B		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-III complex activity modulator	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0006914 autophagy;GO:0007033 vacuole organization;GO:0016236 macroautophagy	1
VPS4B		GO:0000815	ESCRT III complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP3	GO:0005737 cytoplasm;GO:0005768 endosome;GO:0010008 endosome membrane	1
VTI1A		GO:0000045	autophagosome assembly	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane	Autophagy-Lysosome Pathway|Autophagosome closure maturation and lysosome fusion|Sealing of autophagophore membrane|ESCRT-III complex activity modulator	TSG101;VPS28;VPS37A;VPS37B;VPS37C	GO:0006914 autophagy;GO:0016236 macroautophagy	1
VTI1A		GO:0000815	ESCRT III complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	Autophagy-Lysosome Pathway|Microautophagy|General microautophagy machinery|ESCRT-III complex component	CHMP1A;CHMP1B;CHMP2A;CHMP2B;CHMP3	GO:0005737 cytoplasm;GO:0005768 endosome;GO:0012505 endomembrane system;GO:0016020 membrane;GO:0031410 cytoplasmic vesicle;GO:0098588 bounding membrane of organelle	1
VTI1B		GO:1905686	positive regulation of plasma membrane repair	new_to_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input;Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG16L1-positive plasma membrane input|Autophagophore-vesicle SNARE complex	STX7;STX8;VAMP3;VAMP7;VTI1B		2
WDR18		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|Rix1 complex	BOP1;DDX27;PELP1;PES1;WDR12		1
WDR45		GO:0062079	ATG2-ATG18 complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	ATG2A;ATG2B;WDR45B;WIPI1;WIPI2	GO:0000407 phagophore assembly site;GO:0005737 cytoplasm;GO:0034045 phagophore assembly site membrane	1
WDR45B		GO:0062079	ATG2-ATG18 complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	ATG2A;ATG2B;WDR45B;WIPI1;WIPI2	GO:0000407 phagophore assembly site;GO:0034045 phagophore assembly site membrane	1
WDR83OS		GO:0015031	protein transport	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport	ER proteostasis|Protein transport|Transmembrane protein import|PAT complex component	SEC61A1;SEC61A2;SEC61B;SEC61G;SEC62		1
WDR83OS		GO:0044743	protein transmembrane import into intracellular organelle	new_to_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|Transmembrane protein import	ER proteostasis|Protein transport|Transmembrane protein import|PAT complex component	NCLN;NOMO1;RAB5IF;TMCO1;TMEM147		1
WDR83OS		GO:0160005	PAT complex	more_specific_than_existing_goa	ok_for_propagation_to_go	er_proteostasis.yaml	ER proteostasis|Protein transport|Transmembrane protein import|PAT complex component	ER proteostasis|Protein transport|Transmembrane protein import|PAT complex component	CCDC47;WDR83OS	GO:0005789 endoplasmic reticulum membrane	1
WDTC1		GO:0031072	heat shock protein binding	more_specific_than_existing_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone|CC-TPR domain and Ub ligase	DNAAF4;DNAJC7;SMYD4;TTC12;TTC4	GO:0005515 protein binding	1
WDTC1		GO:0061630	ubiquitin protein ligase activity	new_to_goa	ok_for_propagation_to_go	chaperone_systems.yaml	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone|CC-TPR domain and Ub ligase	Cytonuclear proteostasis|Chaperone|HSP70-HSP90 system integration|HSP70-HSP90 joint cochaperone|CC-TPR domain and Ub ligase	LONRF3;STUB1;TTC3;WDTC1		1
WIPI1		GO:0062079	ATG2-ATG18 complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	ATG2A;ATG2B;WDR45B;WIPI1;WIPI2	GO:0000407 phagophore assembly site;GO:0005737 cytoplasm;GO:0034045 phagophore assembly site membrane	1
WIPI2		GO:0062079	ATG2-ATG18 complex	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	Autophagy-Lysosome Pathway|Autophagophore initiation and elongation|Regulation of autophagophore membrane composition|ATG2-WIPI complex component	ATG2A;ATG2B;WDR45B;WIPI1;WIPI2	GO:0000407 phagophore assembly site;GO:0016020 membrane;GO:0032991 protein-containing complex;GO:0034045 phagophore assembly site membrane	1
XPNPEP3		GO:0017087	mitochondrial processing peptidase complex	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Mitochondrial protein maturation|Processing peptidase	Mitochondrial proteostasis|Mitochondrial protein maturation|Processing peptidase	IMMP1L;IMMP2L;METAP1D;MIPEP;XPNPEP3	GO:0005737 cytoplasm;GO:0005739 mitochondrion	1
XPNPEP3		GO:0034982	mitochondrial protein processing	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Mitochondrial protein maturation	Mitochondrial proteostasis|Mitochondrial protein maturation|Processing peptidase	IMMP1L;IMMP2L;METAP1D;MIPEP;XPNPEP3	GO:0006508 proteolysis;GO:0016485 protein processing	1
XRN2		GO:0030687	preribosome, large subunit precursor	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-60S complex|XND complex	BOP1;DDX27;PELP1;PES1;WDR12		1
YBEY		GO:0061668	mitochondrial ribosome assembly	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Mitochondrial translation|Mitoribosome biogenesis factor;Translation|Mitochondrial translation|Mitoribosome biogenesis factor|28S subunit assembly	Translation|Mitochondrial translation|Mitoribosome biogenesis factor|28S subunit assembly	METTL15;MTERF4;NSUN4;TFB1M;TRMT2B;YBEY		2
YME1L1		GO:0005759	mitochondrial matrix	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Organelle-specific protein degradation|Matrix protease	Mitochondrial proteostasis|Organelle-specific protein degradation|Matrix protease	AFG3L2;CLPX;PITRM1;SPG7;YME1L1	GO:0005739 mitochondrion	1
YOD1		GO:0160247	autophagy cargo adaptor activity	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Lysophagy;Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Lysophagy|ELDR complex component	Autophagy-Lysosome Pathway|Autophagy substrate selection|Substrate selectivity regulator for selective autophagy|Lysophagy|ELDR complex component	PLAA;UBXN6;YOD1	GO:0016236 macroautophagy	2
YWHAE		GO:0015031	protein transport	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport;Mitochondrial proteostasis|Protein transport|Cytosolic mitochondria import stimulation factor	Mitochondrial proteostasis|Protein transport|Cytosolic mitochondria import stimulation factor	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7;YWHAE;YWHAZ	GO:0008104 intracellular protein localization	2
YWHAZ		GO:0015031	protein transport	more_specific_than_existing_goa	ok_for_propagation_to_go	mitochondrial_proteostasis.yaml	Mitochondrial proteostasis|Protein transport;Mitochondrial proteostasis|Protein transport|Cytosolic mitochondria import stimulation factor	Mitochondrial proteostasis|Protein transport|Cytosolic mitochondria import stimulation factor	TOMM20;TOMM20L;TOMM5;TOMM6;TOMM7;YWHAE;YWHAZ	GO:0008104 intracellular protein localization	2
ZFP42		GO:0006364	rRNA processing	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-5S rRNA processing nuclease	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-5S rRNA processing nuclease	REXO2;ZFP42		1
ZFP42		GO:0042254	ribosome biogenesis	new_to_goa	ok_for_propagation_to_go	translation.yaml	Translation|Cytosolic translation|Ribosome biogenesis factor	Translation|Cytosolic translation|Ribosome biogenesis factor|pre-5S rRNA processing nuclease	AATF;IMP3;NOP56;UTP4		1
ZKSCAN3		GO:0003714	transcription corepressor activity	more_specific_than_existing_goa	ok_for_propagation_to_go	autophagy_lysosome_pathway.yaml	Autophagy-Lysosome Pathway|Autophagy gene expression|Transcriptional repressor	Autophagy-Lysosome Pathway|Autophagy gene expression|Transcriptional repressor	DAXX;SOX2;STAT1;ZKSCAN3	GO:0006355 regulation of DNA-templated transcription;GO:0045892 negative regulation of DNA-templated transcription	1
