organism	gene	kind	reference_id	path	supporting_text
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[50].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[50].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[51].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[51].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[52].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[52].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[53].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[53].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[54].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[54].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[55].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[55].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[56].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[56].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[57].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[57].review.supported_by[2]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[58].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[58].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[59].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[59].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[60].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[60].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[61].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[61].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[62].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[62].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[63].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[63].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[64].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[64].review.supported_by[2]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[65].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[65].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[66].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[66].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[67].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[67].review.supported_by[2]	HDAC1 is a class I Zn2+-dependent histone/protein deacetylase that removes acetyl groups from lysine residues on histone tails and non-histone proteins.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[68].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[68].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[69].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[69].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[70].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[70].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[71].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[71].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[72].review.supported_by[0]	HDAC1 is a zinc-dependent histone/protein deacetylase and deacylase in NuRD, Sin3, CoREST, and related chromatin-repressor complexes.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[72].review.supported_by[2]	HDAC1 functions predominantly as a catalytic subunit of nuclear multiprotein corepressor complexes, especially SIN3, NuRD, and CoREST.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[73].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[73].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[74].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[74].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-openai.md	existing_annotations[75].review.supported_by[0]	HDAC1 has many developmental and signaling consequences through chromatin deacetylation; these are non-core outputs of the core enzymatic function.
mouse	Hdac1	narration	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[75].review.supported_by[2]	The report supports HDAC1 as a chromatin deacetylase whose developmental, signaling, cell-cycle, DNA-damage, and pathway phenotypes are context-specific downstream outputs.
mouse	Hdac1	not_verbatim	file:mouse/Hdac1/Hdac1-deep-research-falcon.md	existing_annotations[76].review.supported_by[1]	Class I HDACs, including HDAC1, are predominantly or exclusively nuclear, consistent with chromatin accessibility and transcriptional control roles.
