file	path	ref_id	status	similarity	supporting_text	best_match
genes/worm/nhr-80/nhr-80-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:22511885	AUTOFIX	0.88	NHR-49 binds to NHR-80 to activate the fatty acid desaturase genes	Although HNF4 is not yet known to dimerize with other partners, it will be critical to determine if there are similar cofactors and/or it carries out similar mechanistic roles.10.1371/journal.pgen.1002645.g009Figure 9Model of NHR-49–dependent regulation of lipid metabolism.We propose that NHR-49 (blue) interacts with NHR-66 (pink) to repress genes involved in sphingolipid processing and lipid remodeling, whereas NHR-49 (blue) binds to NHR-80 (green) to activate the fatty acid desaturase genes.Another interesting finding of this study is the complexity of the NHR-49 regulatory network
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:26787882	AUTOFIX	0.98	PGL enzymatic activity is modest compared with classic guanosine-specific RNases, like RNase T1	PGL’s enzymatic activity is modest compared with classic guanosine-specific RNases, like RNase T1
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:27594427	LOW_SIM	0.37	In vitro, binds mRNA; this interaction is required for the formation of liquid-like droplets that resemble P-granules	By combining in vitro reconstitution with measurements of intracellular concentrations, we show that competition between PGL-3 and MEX-5 for mRNA can regulate the formation of PGL-3 droplets
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:26598553	LOW_SIM	0.39	may act redundantly with pgl-1 to protect germ cells from excessive germline apoptosis during normal oogenesis and development	We conclude that PGL proteins suppress excessive germline apoptosis by repressing both the protein levels of CED-4 and the cytoplasmic translocation of SIR-2.1
genes/worm/skn-1/skn-1-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	PMID:9628487	AUTOFIX	0.98	A new DNA-binding motif in the Skn-1 binding domain-DNA complex [structural characterization of sequence-specific DNA binding]	# A new DNA-binding motif in the Skn-1 binding domain-DNA complex
genes/worm/ubl-5/ubl-5-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	PMID:16816413	AUTOFIX	0.78	Induction of mitochondrial stress promotes accumulation of GFP-tagged UBL-5 in nuclei of transgenic worms [implying baseline cytoplasmic/cytosolic presence before nuclear redistribution]	Induction of mitochondrial stress promotes accumulation of GFP-tagged UBL-5 in nuclei of transgenic worms, suggesting that UBL-5 effects a nuclear step required for mounting a response to the threat of mitochondrial protein misfolding
genes/yeast/ASF1/ASF1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:31387991	LOW_SIM	0.49	ASF1 forms integral part of H3 histone acetyltransferase complex with Rtt109 for K56-specific modification	Here, to understand how histone chaperones Asf1 and Vps75 together promote H3 K9-acetylation, we establish the solution structural model of the acetyltransferase Rtt109 in complex with Asf1 and Vps75 and the histone dimer H3:H4
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	PMID:18427809	AUTOFIX	0.99	Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection. [Documents mitochondrial localization of CAT2]	# Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	PMID:18427809	AUTOFIX	0.99	Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection. [Documents peroxisomal localization of CAT2]	# Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	PMID:11329169	AUTOFIX	0.99	Carnitine-dependent metabolic activities in Saccharomyces cerevisiae: three carnitine acetyltransferases are essential in a carnitine-dependent strain [Establishes CAT2 role in carnitine metabolism]	# Carnitine-dependent metabolic activities in Saccharomyces cerevisiae: three carnitine acetyltransferases are essential in a carnitine-dependent strain
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	PMID:11329169	AUTOFIX	0.85	L-carnitine and all three CATs are essential for growth on non-fermentable carbon sources in a strain with a disrupted CIT2 gene [Documents CAT2 role in fatty acid metabolism]	The data also show that (a) L-carnitine and all three CATs are essential for growth on non-fermentable carbon sources in a strain with a disrupted CIT2 gene; (b) Yat2p contributes significantly to total CAT activity when cells are grown on ethanol; and that (c) the carnitine-dependent transfer of activated acetyl groups plays a more important role in cellular processes than previously realised
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[16].review.supported_by[0]	PMID:8420957	AUTOFIX	1.00	The acetylcarnitine content of these cells decreased significantly. A search in the PIR protein data base revealed that besides the known carnitine acyltransferases, choline acyltransferases are highly homologous to yeast CAT [Establishes CAT2 enzymatic function]	A search in the PIR protein data base revealed that besides the known carnitine acyltransferases, choline acyltransferases are highly homologous to yeast CAT
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[17].review.supported_by[0]	PMID:18427809	AUTOFIX	0.99	Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection [Documents CAT2 localization]	# Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[18].review.supported_by[0]	PMID:18427809	AUTOFIX	0.99	Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection [Demonstrates CAT2 localization to both compartments]	# Carnitine and carnitine acetyltransferases in the yeast Saccharomyces cerevisiae: a role for carnitine in stress protection
genes/yeast/CAT2/CAT2-ai-review.yaml	.existing_annotations[19].review.supported_by[0]	PMID:11329169	AUTOFIX	1.00	L-carnitine is required for the transfer of activated acyl-groups across intracellular membranes in eukaryotic organisms. In Saccharomyces cerevisiae, peroxisomal membranes are impermeable to acetyl-CoA [Essential role in carnitine-dependent metabolism]	L-carnitine is required for the transfer of activated acyl-groups across intracellular membranes in eukaryotic organisms
genes/yeast/CYC1/CYC1-ai-review.yaml	.existing_annotations[12].review.supported_by[0]	PMID:15339156	AUTOFIX	0.99	--- pmid: '15339156' title: Electron transfer between cytochrome c and cytochome c peroxidase in single crystals	# Electron transfer between cytochrome c and cytochome c peroxidase in single crystals
genes/yeast/CYC1/CYC1-ai-review.yaml	.existing_annotations[16].review.supported_by[0]	PMID:16823961	AUTOFIX	0.99	--- pmid: '16823961' title: 'Toward the complete yeast mitochondrial proteome: multidimensional separation techniques for mitochondrial proteomics.'	# Toward the complete yeast mitochondrial proteome: multidimensional separation techniques for mitochondrial proteomics
genes/yeast/DEG1/DEG1-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:9430663	AUTOFIX	0.70	both cytoplasmic and mitochondrial tRNAs share a common origin for psi 38- and psi 39-synthesizing activity	Identification of the pseudouridine residues present (or absent) in selected naturally occurring cytoplasmic and mitochondrial tRNAs from DEG1-disrupted strain points out a common origin of psi 38- and psi 39-synthesizing activity in both of these two cellular compartments
genes/yeast/GCN5/GCN5-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:7862114	LOW_SIM	0.27	GCN5 is a transcriptional activator protein that contains histone acetyltransferase activity	ADA3, a putative transcriptional adaptor, consists of two separable domains and interacts with ADA2 and GCN5 in a trimeric complex
genes/yeast/HDA1/HDA1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:19573535	AUTOFIX	0.91	Structural and functional studies demonstrate yeast class II Hda1 histone deacetylase complex catalyzes histone deacetylation	# Structural and functional studies of the yeast class II Hda1 histone deacetylase complex
genes/yeast/HDA1/HDA1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:19573535	LOW_SIM	0.36	HDA1 catalyzes hydrolytic deacetylation with zinc cofactor	Our structural and functional analyses of the budding yeast class II Hda1 HDAC complex provide insight into DNA recognition and deacetylation of histones in nucleosomes
genes/yeast/HDA1/HDA1-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:19573535	AUTOFIX	0.73	The N-terminal halves of HDA2 and HDA3 serve as DNA-binding modules for chromatin association	We characterized the interaction of the HDAC complex with either single-stranded or double-stranded DNA and identified the N-terminal halves of scHda2p and scHda3p as binding modules
genes/yeast/HDA1/HDA1-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:30358795	REVIEW	0.60	HDA1 is a zinc-binding protein in the cellular zinc proteome	A key mechanism of zinc homeostasis during deficiency is "zinc sparing" in which specific zinc-binding proteins are repressed to reduce the cellular requirement
genes/yeast/HST2/HST2-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:16051752	AUTOFIX	0.99	Hst2 promotes the stability of repetitive ribosomal DNA, the same mechanism by which Sir2 extends life span	Here, we show that Sir2-independent life-span extension is mediated by Hst2, a Sir2 homolog that promotes the stability of repetitive ribosomal DNA, the same mechanism by which Sir2 extends life span
genes/yeast/HST2/HST2-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:17110954	AUTOFIX	0.74	Hst2 is largely cytoplasmic owing to efficient nuclear export. This nuclear exclusion is mediated by the exportin chromosomal region maintenance 1 (Crm1)	This nuclear exclusion is mediated by the exportin chromosomal region maintenance 1 (Crm1) and a putative leucine-rich nuclear export sequence in Hst2, which overlaps a unique autoregulatory helix
genes/yeast/LPL1/LPL1-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	PMID:25014274	AUTOFIX	0.84	The purified Lpl1p showed phospholipase activity with broader substrate specificity, acting on all glycerophospholipids [note: PE, PA, PC, PS, PG tested, not monoacylglycerols]	The purified Lpl1p showed phospholipase activity with broader substrate specificity, acting on all glycerophospholipids primarily at sn-2 position and later at sn-1 position
genes/yeast/LPL1/LPL1-ai-review.yaml	.existing_annotations[12].review.supported_by[1]	PMID:26928762	AUTOFIX	0.99	One library to make them all: streamlining the creation of yeast libraries via a SWAp-Tag strategy [high-throughput study]	# One library to make them all: streamlining the creation of yeast libraries via a SWAp-Tag strategy
genes/yeast/LPL1/LPL1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:28100635	LOW_SIM	0.35	LPL1 is an Rpn4 target gene induced under proteotoxic stress. hac1Δ lpl1Δ double mutants accumulate polyubiquitinated proteins and show severe defects in proteasomal degradation of misfolded substrates	Thus Lpl1 is a target of the Rpn4 proteotoxic stress response
genes/yeast/PHD1/PHD1-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	PMID:16449570	AUTOFIX	0.91	Overexpression of either of these two proteins [Mga1 and Phd1] specifically induced pseudohyphal growth under noninducing conditions, highlighting them as master regulators of the system.	Overexpression of either of these two proteins specifically induced pseudohyphal growth under noninducing conditions, highlighting them as master regulators of the system
genes/yeast/POB3/POB3-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:10413469	AUTOFIX	0.88	Spt16 and Pob3 form an essential abundant heterodimer that is nuclear chromatin-associated	# Spt16 and Pob3 of Saccharomyces cerevisiae form an essential, abundant heterodimer that is nuclear, chromatin-associated, and copurifies with DNA polymerase alpha
genes/yeast/RAS2/RAS2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:8106517	AUTOFIX	0.71	Biochemical characterization of yeast RAS2 reveals GTPase activity and interactions with GTPase-activating proteins	Biochemical characterization of yeast RAS2 mutants reveals a new region of ras protein involved in the interaction with GTPase-activating proteins
genes/yeast/RAS2/RAS2-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:15016820	AUTOFIX	0.85	The Ras/cAMP-dependent protein kinase signaling pathway regulates nutrient starvation response	The Ras/cAMP-dependent protein kinase signaling pathway regulates an early step of the autophagy process in Saccharomyces cerevisiae
genes/yeast/RAS2/RAS2-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:1547504	AUTOFIX	0.96	Unipolar cell divisions in yeast S. cerevisiae lead to filamentous growth regulated by starvation and RAS	cerevisiae lead to filamentous growth: regulation by starvation and RAS
genes/yeast/SOD2/SOD2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:238997	AUTOFIX	1.00	This enzyme has been isolated in good yield from bakers' yeast. This enzyme contains 1 atom of manganese per subunit and its absorption in the visible suggests Mn(III) in the resting enzyme.	This enzyme contains 1 atom of manganese per subunit and its absorption in the visible suggests Mn(III) in the resting enzyme
