Entry	Entry Name	Gene Names	Protein names	Organism (ID)	Length	Reviewed	Annotation	Function [CC]	EC number	Gene Ontology IDs	InterPro	Pfam	PANTHER	KEGG	BioCyc	UniPathway	RefSeq	Keywords
Q88MR6	Q88MR6_PSEPK	PP_1503	DUF4398 domain-containing protein	160488	156	unreviewed	1.0				IPR025511;	PF14346;		ppu:PP_1503;	PPUT160488:G1G01-1594-MONOMER;			Reference proteome
Q88MS2	Q88MS2_PSEPK	PP_1497	Transcriptional regulator, TetR family	160488	238	unreviewed	1.0			GO:0000976; GO:0003700	IPR009057;IPR050109;IPR001647;	PF00440;	PTHR30055;PTHR30055:SF231;	ppu:PP_1497;	PPUT160488:G1G01-1588-MONOMER;			DNA-binding;Reference proteome
Q88MT1	Q88MT1_PSEPK	PP_1487	Tellurite resistance TerB family protein	160488	226	unreviewed	1.0				IPR029024;IPR007486;	PF04391;		ppu:PP_1487;	PPUT160488:G1G01-1578-MONOMER;		WP_010952580.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88MT6	Q88MT6_PSEPK	ydcV PP_1482	Polyamine ABC transporter, permease protein	160488	268	unreviewed	1.0			GO:0005886; GO:0055085	IPR051789;IPR000515;IPR035906;	PF00528;	PTHR43848;PTHR43848:SF2;	ppu:PP_1482;	PPUT160488:G1G01-1574-MONOMER;		WP_010952575.1;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88MU2	Q88MU2_PSEPK	PP_1476	YaeQ family protein	160488	180	unreviewed	1.0				IPR011335;IPR009822;IPR038590;	PF07152;	PTHR38784;PTHR38784:SF1;	ppu:PP_1476;	PPUT160488:G1G01-1568-MONOMER;		WP_003252169.1;	Reference proteome
Q88MV1	Q88MV1_PSEPK	PP_1467	NhaP-type Na+(K+)/H+ antiporter	160488	601	unreviewed	1.0			GO:0005886; GO:0015297; GO:1902600	IPR006153;IPR038770;IPR036291;	PF00999;	PTHR32507;PTHR32507:SF0;	ppu:PP_1467;	PPUT160488:G1G01-1559-MONOMER;		WP_010952563.1;	Antiport;Cell membrane;Ion transport;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88MW8	Q88MW8_PSEPK	PP_1450	Activation/secretion protein, TPS family	160488	565	unreviewed	1.0			GO:0008320; GO:0046819; GO:0098046	IPR005565;IPR013686;IPR035251;IPR027282;IPR051544;	PF08479;PF17287;PF03865;	PTHR34597:SF3;PTHR34597;	ppu:PP_1450;	PPUT160488:G1G01-1542-MONOMER;			Cell outer membrane;Membrane;Reference proteome;Signal;Transmembrane;Transmembrane beta strand
Q88MX3	Q88MX3_PSEPK	oprB-II PP_1445	Carbohydrate-selective porin	160488	444	unreviewed	1.0			GO:0008643; GO:0015288; GO:0016020	IPR007049;IPR052932;IPR038673;	PF04966;	PTHR37944;PTHR37944:SF1;	ppu:PP_1445;	PPUT160488:G1G01-1537-MONOMER;		WP_010952545.1;	Reference proteome;Signal
Q88N01	Q88N01_PSEPK	PP_1417	Tricarboxylate transport protein TctB	160488	161	unreviewed	1.0				IPR009936;	PF07331;		ppu:PP_1417;	PPUT160488:G1G01-1509-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88N02	Q88N02_PSEPK	PP_1416	Tricarboxylate transport protein TctA	160488	504	unreviewed	1.0				IPR002823;	PF01970;	PTHR35342;PTHR35342:SF5;	ppu:PP_1416;	PPUT160488:G1G01-1508-MONOMER;		WP_010952523.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88N03	Q88N03_PSEPK	PP_1415	Membrane associated enzyme subunit	160488	351	unreviewed	1.0			GO:0010468; GO:0016020	IPR017516;IPR007820;	PF05145;	PTHR38457;PTHR38457:SF1;	ppu:PP_1415;	PPUT160488:G1G01-1507-MONOMER;		WP_010952522.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88N12	Q88N12_PSEPK	PP_1404	TPM domain-containing protein	160488	205	unreviewed	1.0				IPR007621;	PF04536;	PTHR30373:SF8;PTHR30373;	ppu:PP_1404;	PPUT160488:G1G01-1494-MONOMER;		WP_010952512.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88N33	Q88N33_PSEPK	galP-II PP_1383	Porin-like protein	160488	418	unreviewed	1.0			GO:0015288; GO:0016020	IPR005318;IPR023614;	PF03573;	PTHR34596;PTHR34596:SF2;	ppu:PP_1383;	PPUT160488:G1G01-1473-MONOMER;		WP_010952491.1;	Reference proteome;Signal;Transport
Q88N36	Q88N36_PSEPK	pcaD PP_1380	3-oxoadipate enol-lactonase 2 (EC 3.1.1.24)	160488	263	unreviewed	1.0		3.1.1.24	GO:0042952; GO:0047570	IPR050471;IPR000073;IPR029058;IPR026968;	PF00561;	PTHR43433:SF5;PTHR43433;	ppu:PP_1380;	MetaCyc:MONOMER-3221;PPUT160488:G1G01-1470-MONOMER;		WP_010952488.1;	Hydrolase;Reference proteome
Q88N46	Q88N46_PSEPK	PP_1370	Glycosyl transferase, group 1 family protein	160488	373	unreviewed	1.0			GO:0016757	IPR028098;IPR050194;	PF13692;PF13439;	PTHR45947;PTHR45947:SF3;	ppu:PP_1370;	PPUT160488:G1G01-1460-MONOMER;		WP_010952481.1;	Reference proteome;Transferase
Q88N47	Q88N47_PSEPK	PP_1369	DUF2334 domain-containing protein	160488	243	unreviewed	1.0			GO:0005975	IPR018763;IPR011330;	PF10096;		ppu:PP_1369;	PPUT160488:G1G01-1459-MONOMER;			Reference proteome
Q88N50	Q88N50_PSEPK	PP_1366	Transcriptional regulator MvaT, P16 subunit	160488	125	unreviewed	1.0				IPR035616;	PF22055;		ppu:PP_1366;	PPUT160488:G1G01-1455-MONOMER;		WP_010952478.1;	Coiled coil;Reference proteome
Q88N91	Q88N91_PSEPK	sspB PP_1321	ClpXP protease specificity-enhancing factor	160488	153	unreviewed	1.0			GO:0005829; GO:0005840; GO:0006508; GO:0008233; GO:0045732	IPR007481;IPR036760;	PF04386;	PTHR37486;PTHR37486:SF1;	ppu:PP_1321;	PPUT160488:G1G01-1408-MONOMER;			Hydrolase;Protease;Reference proteome
Q88NA6	Q88NA6_PSEPK	PP_1306	Pyocin S-type Killer domain protein	160488	758	unreviewed	1.0			GO:0004519; GO:0016787; GO:0031640; GO:0042742	IPR037146;IPR044925;IPR003615;IPR016128;IPR036302;	PF21431;PF06958;		ppu:PP_1306;	PPUT160488:G1G01-1393-MONOMER;			Antibiotic;Antimicrobial;Bacteriocin;Coiled coil;Endonuclease;Hydrolase;Nuclease;Reference proteome
Q88NB1	Q88NB1_PSEPK	degS PP_1301	Quality control serine endoprotease DegS (EC 3.4.21.-)	160488	402	unreviewed	1.0		3.4.21.-	GO:0004252; GO:0006508	IPR051201;IPR001478;IPR036034;IPR009003;IPR001940;	PF13180;PF13365;	PTHR43343;PTHR43343:SF3;	ppu:PP_1301;	PPUT160488:G1G01-1388-MONOMER;			Hydrolase;Membrane;Protease;Reference proteome;Serine protease;Transmembrane;Transmembrane helix
Q88NB2	Q88NB2_PSEPK	yhdZ PP_1300	Amino acid ABC transporter-ATP-binding subunit	160488	254	unreviewed	1.0			GO:0005524; GO:0005886; GO:0015424; GO:0016887	IPR003593;IPR030679;IPR003439;IPR017871;IPR050086;IPR027417;	PF00005;	PTHR43166;PTHR43166:SF4;	ppu:PP_1300;	PPUT160488:G1G01-1387-MONOMER;		WP_003251792.1;	Amino-acid transport;ATP-binding;Cell inner membrane;Cell membrane;Membrane;Nucleotide-binding;Reference proteome;Transport
Q88NE1	Q88NE1_PSEPK	PP_1271	Multidrug efflux MFS transporter	160488	513	unreviewed	1.0			GO:0016020; GO:0022857	IPR011701;IPR020846;IPR036259;	PF07690;	PTHR42718;PTHR42718:SF9;	ppu:PP_1271;	PPUT160488:G1G01-1358-MONOMER;		WP_010952401.1;	Membrane;Reference proteome;Signal;Transmembrane;Transmembrane helix;Transport
Q88NF4	Q88NF4_PSEPK	PP_1257	1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)	160488	315	unreviewed	1.0		3.5.4.22	GO:0008840; GO:0047425	IPR013785;IPR002220;	PF00701;	PTHR12128;PTHR12128:SF72;	ppu:PP_1257;	MetaCyc:MONOMER-18032;PPUT160488:MONOMER-18032;		WP_010952391.1;	Hydrolase;Lyase;Reference proteome
Q88NF6	Q88NF6_PSEPK	PP_1255	Cis-4-hydroxy-D-proline oxidase (EC 1.5.1.-)	160488	415	unreviewed	1.0		1.5.1.-	GO:0005737; GO:0016491	IPR006076;IPR036188;	PF01266;	PTHR13847:SF289;PTHR13847;	ppu:PP_1255;	MetaCyc:G1G01-1342-MONOMER;PPUT160488:G1G01-1342-MONOMER;		WP_010952389.1;	Oxidoreductase;Reference proteome
Q88NH1	Q88NH1_PSEPK	PP_1238	Lipoprotein	160488	373	unreviewed	1.0				IPR010653;IPR042268;	PF06804;		ppu:PP_1238;	PPUT160488:G1G01-1324-MONOMER;		WP_010952376.1;	Lipoprotein;Reference proteome
Q88NL1	Q88NL1_PSEPK	PP_1196	Transporter	160488	251	unreviewed	1.0							ppu:PP_1196;	PPUT160488:G1G01-1278-MONOMER;			Reference proteome;Signal
Q88NL5	Q88NL5_PSEPK	PP_1192	Acetyltransferase, GNAT family	160488	162	unreviewed	1.0			GO:0016747	IPR016181;IPR000182;	PF13673;	PTHR43800;PTHR43800:SF1;	ppu:PP_1192;	PPUT160488:G1G01-1274-MONOMER;			Acyltransferase;Reference proteome;Transferase
Q88NM3	Q88NM3_PSEPK	PP_1184	Dienelactone hydrolase family protein	160488	265	unreviewed	1.0			GO:0016787	IPR029058;IPR002925;IPR050261;	PF01738;	PTHR22946:SF0;PTHR22946;	ppu:PP_1184;	PPUT160488:G1G01-1266-MONOMER;			Hydrolase;Reference proteome;Signal
Q88NM9	Q88NM9_PSEPK	PP_1178	Uncharacterized protein	160488	43	unreviewed	1.0							ppu:PP_1178;	PPUT160488:G1G01-1260-MONOMER;		WP_003254821.1;	Reference proteome
Q88NP1	Q88NP1_PSEPK	PP_1166	Permease of the drug/metabolite transporter (DMT) superfamily	160488	307	unreviewed	1.0			GO:0016020	IPR000620;IPR037185;	PF00892;	PTHR22911;	ppu:PP_1166;	PPUT160488:G1G01-1249-MONOMER;		WP_010952321.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NP4	Q88NP4_PSEPK	PP_1163	Oxidoreductase, FAD-binding	160488	678	unreviewed	1.0			GO:0016491; GO:0051537	IPR036010;IPR001041;IPR006058;IPR012675;IPR008333;IPR017927;IPR001709;IPR039261;IPR001433;IPR011576;IPR017938;IPR012349;	PF00970;PF00111;PF00175;PF01243;	PTHR42815;PTHR42815:SF2;	ppu:PP_1163;	PPUT160488:G1G01-1246-MONOMER;		WP_010952318.1;	2Fe-2S;Iron;Iron-sulfur;Metal-binding;Reference proteome
Q88NQ3	Q88NQ3_PSEPK	PP_1152	Membrane fusion efflux protein	160488	289	unreviewed	1.0			GO:0016020; GO:0022857	IPR058634;IPR058625;IPR050393;IPR006143;	PF25963;PF25917;	PTHR30367:SF12;PTHR30367;	ppu:PP_1152;	PPUT160488:G1G01-1232-MONOMER;		WP_010952309.1;	Coiled coil;Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NQ4	Q88NQ4_PSEPK	PP_1151	DUF1656 domain-containing protein	160488	68	unreviewed	1.0				IPR012451;	PF07869;		ppu:PP_1151;	PPUT160488:G1G01-1230-MONOMER;		WP_010952308.1;	Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NR1	Q88NR1_PSEPK	PP_1144	Diguanylate phosphodiesterase	160488	754	unreviewed	1.0			GO:0003824; GO:0005886	IPR052155;IPR001633;IPR035919;IPR000160;IPR005330;IPR029787;IPR043128;	PF00563;PF00990;PF03707;	PTHR44757:SF2;PTHR44757;	ppu:PP_1144;	PPUT160488:G1G01-1222-MONOMER;		WP_010952302.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NR2	Q88NR2_PSEPK	PP_1143	3-hydroxyisobutyrate dehydrogenase family protein	160488	295	unreviewed	1.0			GO:0016491; GO:0050661; GO:0051287	IPR008927;IPR013328;IPR006115;IPR029154;IPR015815;IPR036291;	PF14833;PF03446;	PTHR43060;PTHR43060:SF15;	ppu:PP_1143;	PPUT160488:G1G01-1221-MONOMER;		WP_010952301.1;	NAD;Oxidoreductase;Reference proteome
Q88NR4	Q88NR4_PSEPK	livK PP_1141	Branched-chain amino acids ABC transporter-periplasmic leucine binding subunit	160488	371	unreviewed	1.0			GO:0006865	IPR028081;IPR000709;IPR028082;	PF13458;	PTHR47151;PTHR47151:SF3;	ppu:PP_1141;	PPUT160488:G1G01-1219-MONOMER;		WP_010952299.1;	Amino-acid transport;Reference proteome;Signal;Transport
Q88NR9	Q88NR9_PSEPK	PP_1136	Delta-60 repeat domain-containing protein	160488	433	unreviewed	1.0				IPR013431;	PF17164;		ppu:PP_1136;	PPUT160488:G1G01-1214-MONOMER;		WP_010952296.1;	Reference proteome
Q88NS4	Q88NS4_PSEPK	PP_1130	30S ribosomal protein S3	160488	101	unreviewed	1.0							ppu:PP_1130;	PPUT160488:G1G01-1208-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NS8	Q88NS8_PSEPK	PP_1126	Hydrolase	160488	782	unreviewed	1.0			GO:0004565; GO:0005975; GO:0009341	IPR040669;IPR017853;IPR013529;	PF17992;PF02449;		ppu:PP_1126;	PPUT160488:G1G01-1204-MONOMER;			Glycosidase;Hydrolase;Reference proteome
Q88NU5	Q88NU5_PSEPK	PP_1109	Transcriptional regulator, GntR family	160488	446	unreviewed	1.0			GO:0003677; GO:0003700; GO:0006351; GO:0030170	IPR004839;IPR051446;IPR015424;IPR015421;IPR015422;IPR000524;IPR036388;IPR036390;	PF00155;PF00392;	PTHR46577;PTHR46577:SF2;	ppu:PP_1109;	PPUT160488:G1G01-1182-MONOMER;		WP_010952272.1;	DNA-binding;Pyridoxal phosphate;Reference proteome;Transcription;Transcription regulation
Q88NV2	Q88NV2_PSEPK	PP_1102	Calcineurin-like phosphoesterase domain-containing protein	160488	216	unreviewed	1.0			GO:0016787; GO:0046872	IPR004843;IPR029052;IPR026336;IPR024173;	PF00149;	PTHR39323;PTHR39323:SF1;	ppu:PP_1102;	PPUT160488:G1G01-1176-MONOMER;		WP_010952265.1;	3D-structure;Metal-binding;Reference proteome
Q88NX3	Q88NX3_PSEPK	PP_1080	Oxidoreductase molybdopterin-binding	160488	702	unreviewed	1.0			GO:0016020; GO:0016491; GO:0043546; GO:0045333; GO:0046872; GO:0051539; GO:1990204	IPR009010;IPR006657;IPR006656;IPR006963;IPR050123;	PF04879;PF00384;PF01568;	PTHR43105:SF9;PTHR43105;	ppu:PP_1080;	PPUT160488:G1G01-1153-MONOMER;		WP_010952250.1;	4Fe-4S;Iron;Iron-sulfur;Metal-binding;Oxidoreductase;Reference proteome
Q88NX7	Q88NX7_PSEPK	glpF PP_1076	Aquaglyceroporin	160488	283	unreviewed	1.0			GO:0005886; GO:0015254	IPR023271;IPR000425;IPR050363;IPR022357;	PF00230;	PTHR43829;PTHR43829:SF9;	ppu:PP_1076;	PPUT160488:G1G01-1149-MONOMER;		WP_003254959.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88NX9	Q88NX9_PSEPK	glpR PP_1074	DNA-binding transcriptional repressor-GlpR-glycerol-3-phosphate	160488	251	unreviewed	1.0			GO:0003677; GO:0003700; GO:0006351; GO:0009892	IPR050313;IPR014036;IPR001034;IPR037171;IPR018356;IPR036388;IPR036390;	PF00455;PF08220;	PTHR30363:SF4;PTHR30363;	ppu:PP_1074;	PPUT160488:G1G01-1147-MONOMER;		WP_010952246.1;	DNA-binding;Reference proteome;Repressor;Transcription;Transcription regulation
Q88NY9	Q88NY9_PSEPK	PP_1064	Hydrolase, alpha/beta fold family	160488	378	unreviewed	1.0			GO:0004806; GO:0046503	IPR050471;IPR000073;IPR029058;	PF00561;	PTHR43433:SF5;PTHR43433;	ppu:PP_1064;	PPUT160488:G1G01-1137-MONOMER;			Hydrolase;Reference proteome
Q88NZ3	Q88NZ3_PSEPK	PP_1060	Glutamate synthase, large subunit	160488	539	unreviewed	1.0			GO:0006537; GO:0015930	IPR013785;IPR024188;IPR002932;IPR027283;	PF01645;	PTHR43819;PTHR43819:SF1;	ppu:PP_1060;	PPUT160488:G1G01-1133-MONOMER;		WP_010952233.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88NZ7	Q88NZ7_PSEPK	PP_1056	Iron-chelator utilization protein	160488	253	unreviewed	1.0			GO:0016491	IPR017927;IPR039261;IPR017938;IPR013113;IPR039374;IPR007037;	PF08021;PF04954;	PTHR30157;PTHR30157:SF0;	ppu:PP_1056;	PPUT160488:G1G01-1129-MONOMER;		WP_010952231.1;	Reference proteome
Q88NZ9	Q88NZ9_PSEPK	xcpZ PP_1054	Type II secretion pathway protein XcpZ	160488	128	unreviewed	1.0				IPR030927;	PF27877;		ppu:PP_1054;	PPUT160488:G1G01-1127-MONOMER;		WP_010952229.1;	Reference proteome
Q88P19	Q88P19_PSEPK	cumA PP_1034	Multicopper oxidase (EC 1.10.3.-)	160488	468	unreviewed	1.0		1.10.3.-	GO:0005507; GO:0016491; GO:0030288	IPR011707;IPR011706;IPR045087;IPR033138;IPR002355;IPR008972;	PF07731;PF07732;	PTHR11709;PTHR11709:SF2;	ppu:PP_1034;	PPUT160488:G1G01-1107-MONOMER;			Membrane;Metal-binding;Oxidoreductase;Reference proteome;Transmembrane;Transmembrane helix
Q88P25	Q88P25_PSEPK	PP_1028	Transcriptional regulator, LysR family	160488	292	unreviewed	1.0			GO:0003677; GO:0003700; GO:0006351; GO:0032993	IPR000847;IPR005119;IPR036388;IPR036390;	PF00126;PF03466;	PTHR30346:SF17;PTHR30346;	ppu:PP_1028;	PPUT160488:G1G01-1101-MONOMER;		WP_010952207.1;	DNA-binding;Reference proteome;Transcription;Transcription regulation
Q88P36	Q88P36_PSEPK	gtsC PP_1017	Mannose/glucose ABC transporter, permease protein	160488	281	unreviewed	1.0			GO:0005886; GO:0055085	IPR000515;IPR035906;	PF00528;	PTHR43879;PTHR43879:SF1;	ppu:PP_1017;	PPUT160488:G1G01-1090-MONOMER;		WP_010952198.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88P39	Q88P39_PSEPK	yihS PP_1014	Aldose-ketose isomerase (EC 5.3.1.7)	160488	416	unreviewed	1.0		5.3.1.7	GO:0005975; GO:0050089	IPR008928;IPR012341;IPR010819;	PF07221;	PTHR15108;	ppu:PP_1014;	PPUT160488:G1G01-1087-MONOMER;		WP_010952196.1;	Isomerase;Reference proteome
Q88P60	Q88P60_PSEPK	PP_0993	DUF2282 domain-containing protein	160488	95	unreviewed	1.0			GO:0005507	IPR018740;	PF10048;		ppu:PP_0993;	PPUT160488:G1G01-1066-MONOMER;		WP_010952179.1;	Reference proteome;Signal
Q88P62	Q88P62_PSEPK	PP_0991	HvfC N-terminal domain-containing protein	160488	257	unreviewed	1.0				IPR044922;IPR018640;	PF09836;		ppu:PP_0991;	PPUT160488:G1G01-1064-MONOMER;		WP_010952177.1;	Reference proteome
Q88P63	Q88P63_PSEPK	PP_0990	DoxX family protein	160488	128	unreviewed	1.0			GO:0005886	IPR032808;IPR051907;	PF07681;	PTHR33452:SF1;PTHR33452;	ppu:PP_0990;	PPUT160488:G1G01-1063-MONOMER;			Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88P75	Q88P75_PSEPK	PP_0978	DNA polymerase III subunit chi	160488	121	unreviewed	1.0							ppu:PP_0978;	PPUT160488:G1G01-1051-MONOMER;		WP_010952167.1;	Reference proteome
Q88P90	Q88P90_PSEPK	ttg2E PP_0962	Toluene-tolerance protein	160488	100	unreviewed	1.0				IPR002645;IPR036513;	PF13466;		ppu:PP_0962;	PPUT160488:G1G01-1036-MONOMER;		WP_010952154.1;	Reference proteome
Q88PA3	Q88PA3_PSEPK	PP_0947	ZIP family metal transporter	160488	302	unreviewed	1.0			GO:0005385; GO:0005886	IPR003689;	PF02535;	PTHR11040:SF211;PTHR11040;	ppu:PP_0947;	PPUT160488:G1G01-1021-MONOMER;			Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Zinc
Q88PA8	Q88PA8_PSEPK	pmbA PP_0942	Regulatory protease	160488	452	unreviewed	1.0			GO:0005829; GO:0006508; GO:0008237	IPR045569;IPR045570;IPR002510;IPR047657;IPR035068;IPR036059;	PF01523;PF19290;PF19289;	PTHR43421;PTHR43421:SF1;	ppu:PP_0942;	PPUT160488:G1G01-1016-MONOMER;			Cytoplasm;Hydrolase;Metalloprotease;Protease;Reference proteome
Q88PC2	Q88PC2_PSEPK	PP_0928	K+-dependent Na+/Ca+ exchanger related-protein	160488	347	unreviewed	1.0			GO:0005262; GO:0005886; GO:0006874; GO:0008273	IPR004481;IPR004837;IPR044880;	PF01699;	PTHR10846:SF8;PTHR10846;	ppu:PP_0928;	PPUT160488:G1G01-1002-MONOMER;		WP_010952128.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
Q88PC4	Q88PC4_PSEPK	PP_0926	Membrane protein	160488	315	unreviewed	1.0			GO:0005886; GO:0055085	IPR004776;IPR038770;	PF03547;	PTHR36838;PTHR36838:SF4;	ppu:PP_0926;	PPUT160488:G1G01-1000-MONOMER;			Cell membrane;Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88PD0	Q88PD0_PSEPK	xenB PP_0920	Xenobiotic reductase B	160488	349	unreviewed	1.0			GO:0005829; GO:0010181; GO:0016628	IPR013785;IPR001155;IPR045247;	PF00724;	PTHR22893;PTHR22893:SF98;	ppu:PP_0920;	PPUT160488:G1G01-994-MONOMER;		WP_010952123.1;	3D-structure;Flavoprotein;FMN;Nucleotide-binding;Oxidoreductase;Reference proteome
Q88PD2	Q88PD2_PSEPK	PP_0918	3-beta hydroxysteroid dehydrogenase/isomerase family protein	160488	330	unreviewed	1.0				IPR001509;IPR050177;IPR036291;	PF01370;	PTHR43245;PTHR43245:SF24;	ppu:PP_0918;	PPUT160488:G1G01-992-MONOMER;		WP_010952121.1;	Reference proteome
Q88PD9	Q88PD9_PSEPK	PP_0911	Uncharacterized protein	160488	128	unreviewed	1.0							ppu:PP_0911;	PPUT160488:G1G01-985-MONOMER;		WP_010952115.1;	Reference proteome
Q88PE7	Q88PE7_PSEPK	PP_0903	Methyltransferase domain-containing protein	160488	226	unreviewed	1.0				IPR041698;IPR029063;	PF13649;		ppu:PP_0903;	PPUT160488:G1G01-977-MONOMER;		WP_010952107.1;	Reference proteome
Q88PF5	Q88PF5_PSEPK	PP_0895	N-acetyltransferase domain-containing protein	160488	196	unreviewed	1.0			GO:0016747	IPR016181;IPR000182;	PF00583;		ppu:PP_0895;	PPUT160488:G1G01-970-MONOMER;		WP_010952101.1;	Reference proteome
Q88PF6	Q88PF6_PSEPK	PP_0894	SnoaL-like domain-containing protein	160488	132	unreviewed	1.0				IPR011721;IPR032710;IPR037401;	PF12680;		ppu:PP_0894;	PPUT160488:G1G01-969-MONOMER;		WP_010952100.1;	3D-structure;Reference proteome
Q88PG1	Q88PG1_PSEPK	PP_0889	Beta-lactamase-related domain-containing protein	160488	378	unreviewed	1.0				IPR001466;IPR012338;IPR050789;	PF00144;	PTHR43283;PTHR43283:SF7;	ppu:PP_0889;	PPUT160488:G1G01-964-MONOMER;			Reference proteome;Signal
Q88PG7	Q88PG7_PSEPK	opdP PP_0883	Glycine-glutamate dipeptide porin (EC 3.4.21.-)	160488	459	unreviewed	1.0		3.4.21.-	GO:0015288; GO:0016020; GO:0016787	IPR005318;IPR023614;	PF03573;	PTHR34596;PTHR34596:SF2;	ppu:PP_0883;	PPUT160488:G1G01-958-MONOMER;		WP_010952091.1;	Hydrolase;Reference proteome;Signal;Transport
Q88PH5	Q88PH5_PSEPK	PP_0875	FAD dependent oxidoreductase domain-containing protein	160488	476	unreviewed	1.0			GO:0005737; GO:0016491	IPR006076;IPR036188;	PF01266;	PTHR13847:SF285;PTHR13847;	ppu:PP_0875;	PPUT160488:G1G01-950-MONOMER;			Oxidoreductase;Reference proteome
Q88PH6	Q88PH6_PSEPK	PP_0874	(S)-ureidoglycine aminohydrolase cupin domain-containing protein	160488	113	unreviewed	1.0				IPR014710;IPR011051;IPR008579;	PF05899;	PTHR40943:SF1;PTHR40943;	ppu:PP_0874;	PPUT160488:G1G01-949-MONOMER;		WP_010952084.1;	Reference proteome
Q88PH7	Q88PH7_PSEPK	potF-I PP_0873	Putrescine-binding periplasmic protein	160488	359	unreviewed	1.0			GO:0015846; GO:0019808; GO:0042597	IPR006059;IPR001188;	PF13416;	PTHR30222:SF12;PTHR30222;	ppu:PP_0873;	PPUT160488:G1G01-948-MONOMER;		WP_010952083.1;	Periplasm;Reference proteome;Signal;Transport
Q88PH9	Q88PH9_PSEPK	PP_0871	Glycine betaine/carnitine/choline ABC transporter, permease protein	160488	247	unreviewed	1.0			GO:0005886; GO:0031460; GO:0055085	IPR051204;IPR000515;IPR035906;	PF00528;	PTHR30177;PTHR30177:SF4;	ppu:PP_0871;	PPUT160488:G1G01-946-MONOMER;			Membrane;Reference proteome;Transmembrane;Transmembrane helix;Transport
Q88PI3	Q88PI3_PSEPK	PP_0867	FecA-like outer membrane receptor	160488	809	unreviewed	1.0			GO:0009279; GO:0015343; GO:0015891; GO:0038023	IPR000531;IPR036942;IPR012910;IPR037066;IPR011662;IPR039426;IPR010917;IPR010105;	PF07715;PF07660;PF00593;	PTHR30442:SF0;PTHR30442;	ppu:PP_0867;	PPUT160488:G1G01-942-MONOMER;		WP_010952078.1;	Cell outer membrane;Ion transport;Iron;Iron transport;Membrane;Receptor;Reference proteome;Signal;TonB box;Transmembrane;Transmembrane beta strand;Transport
Q88PI5	Q88PI5_PSEPK	PP_0865	ECF subfamily RNA polymerase sigma-24 factor	160488	161	unreviewed	1.0			GO:0003677; GO:0006352; GO:0016987	IPR039425;IPR014284;IPR007627;IPR013249;IPR013325;IPR013324;IPR036388;	PF04542;PF08281;	PTHR43133;PTHR43133:SF63;	ppu:PP_0865;	PPUT160488:G1G01-940-MONOMER;		WP_003248496.1;	Reference proteome;Sigma factor;Transcription;Transcription regulation
Q88PJ1	Q88PJ1_PSEPK	PP_0859	Omega-amidase YafV (EC 3.5.1.3)	160488	263	unreviewed	1.0		3.5.1.3	GO:0106008	IPR003010;IPR036526;IPR052737;	PF00795;	PTHR47799;PTHR47799:SF1;	ppu:PP_0859;	PPUT160488:G1G01-934-MONOMER;		WP_010952072.1;	Hydrolase;Reference proteome
Q88PJ2	Q88PJ2_PSEPK	PP_0858	Methionine/glutamine aminotransferase	160488	382	unreviewed	1.0			GO:0005737; GO:0016212; GO:0030170	IPR004839;IPR051326;IPR015424;IPR015421;IPR015422;	PF00155;	PTHR43807;PTHR43807:SF20;	ppu:PP_0858;	PPUT160488:G1G01-933-MONOMER;		WP_003248511.1;	Aminotransferase;Pyridoxal phosphate;Reference proteome;Transferase
Q88PJ8	Q88PJ8_PSEPK	PP_0852	Transcriptional regulator, Cro/CI family	160488	335	unreviewed	1.0			GO:0003677	IPR050400;IPR001387;IPR010982;IPR025194;	PF13413;PF13464;	PTHR34475;PTHR34475:SF1;	ppu:PP_0852;	PPUT160488:G1G01-927-MONOMER;		WP_010952069.1;	Membrane;Reference proteome;Transmembrane;Transmembrane helix
