gene,category,family
MGI,Matrisome-associated,Secreted Factors
1096350,Matrisome-associated,Secreted Factors
O70514,Matrisome-associated,Secreted Factors
NP_001258545.1,Matrisome-associated,Secreted Factors
NP_032035.2,Matrisome-associated,Secreted Factors
XP_006503774.1,Matrisome-associated,Secreted Factors
XP_006503775.1,Matrisome-associated,Secreted Factors
ENSMUSG00000048373,Matrisome-associated,Secreted Factors
Fgfbp3,Matrisome-associated,Secreted Factors
2610306H15Rik,Matrisome-associated,Secreted Factors
Fgf-bp3,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1919764,Matrisome-associated,Secreted Factors
Q1HCM0,Matrisome-associated,Secreted Factors
Q9CST8,Matrisome-associated,Secreted Factors
NP_082539.2,Matrisome-associated,Secreted Factors
ENSMUSG00000047632,Matrisome-associated,Secreted Factors
Figf,Matrisome-associated,Secreted Factors
AI325264,Matrisome-associated,Secreted Factors
VEGF-D,Matrisome-associated,Secreted Factors
Vegfd,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
108037,Matrisome-associated,Secreted Factors
P97946,Matrisome-associated,Secreted Factors
Q6P5N9,Matrisome-associated,Secreted Factors
NP_034346.1,Matrisome-associated,Secreted Factors
XP_006528763.1,Matrisome-associated,Secreted Factors
Flg,Matrisome-associated,Secreted Factors
AW107830,Matrisome-associated,Secreted Factors
fillagrin,Matrisome-associated,Secreted Factors
ft,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95553,Matrisome-associated,Secreted Factors
P11088,Matrisome-associated,Secreted Factors
Q8BHC3,Matrisome-associated,Secreted Factors
Q8C6A2,Matrisome-associated,Secreted Factors
XP_006502576.1,Matrisome-associated,Secreted Factors
Flg2,Matrisome-associated,Secreted Factors
EG229574,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3645678,Matrisome-associated,Secreted Factors
E9QPZ3,Matrisome-associated,Secreted Factors
Q2VIS4,Matrisome-associated,Secreted Factors
NP_001013826.1,Matrisome-associated,Secreted Factors
ENSMUSG00000049133,Matrisome-associated,Secreted Factors
Flt3l,Matrisome-associated,Secreted Factors
Flt3lg,Matrisome-associated,Secreted Factors
Ly72L,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95560,Matrisome-associated,Secreted Factors
A9QW46,Matrisome-associated,Secreted Factors
P49772,Matrisome-associated,Secreted Factors
Q8VCH4,Matrisome-associated,Secreted Factors
NP_038548.3,Matrisome-associated,Secreted Factors
ENSMUSG00000110206,Matrisome-associated,Secreted Factors
Frzb,Matrisome-associated,Secreted Factors
Frp,Matrisome-associated,Secreted Factors
Sfrp3,Matrisome-associated,Secreted Factors
frezzled,Matrisome-associated,Secreted Factors
fritz,Matrisome-associated,Secreted Factors
frzb-1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
892032,Matrisome-associated,Secreted Factors
P97401,Matrisome-associated,Secreted Factors
NP_035486.1,Matrisome-associated,Secreted Factors
ENSMUSG00000027004,Matrisome-associated,Secreted Factors
Fst,Matrisome-associated,Secreted Factors
AL033346,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95586,Matrisome-associated,Secreted Factors
P47931,Matrisome-associated,Secreted Factors
Q8BNY0,Matrisome-associated,Secreted Factors
NP_032072.1,Matrisome-associated,Secreted Factors
XP_006517590.1,Matrisome-associated,Secreted Factors
XP_006517591.1,Matrisome-associated,Secreted Factors
ENSMUSG00000021765,Matrisome-associated,Secreted Factors
Fstl1,Matrisome-associated,Secreted Factors
AI316791,Matrisome-associated,Secreted Factors
AW107808,Matrisome-associated,Secreted Factors
Fstl,Matrisome-associated,Secreted Factors
TSC-36,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
102793,Matrisome-associated,Secreted Factors
Q62356,Matrisome-associated,Secreted Factors
NP_032073.2,Matrisome-associated,Secreted Factors
ENSMUSG00000022816,Matrisome-associated,Secreted Factors
Fstl3,Matrisome-associated,Secreted Factors
E030038F23Rik,Matrisome-associated,Secreted Factors
Flrg,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1890391,Matrisome-associated,Secreted Factors
Q542M9,Matrisome-associated,Secreted Factors
Q8BJD6,Matrisome-associated,Secreted Factors
Q9EQC7,Matrisome-associated,Secreted Factors
NP_113557.1,Matrisome-associated,Secreted Factors
ENSMUSG00000020325,Matrisome-associated,Secreted Factors
Gdf1,Matrisome-associated,Secreted Factors
AI385651,Matrisome-associated,Secreted Factors
Gdf-1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95683,Matrisome-associated,Secreted Factors
P20863,Matrisome-associated,Secreted Factors
NP_001156754.1,Matrisome-associated,Secreted Factors
NP_032133.2,Matrisome-associated,Secreted Factors
ENSMUSG00000087408,Matrisome-associated,Secreted Factors
ENSMUSG00000109523,Matrisome-associated,Secreted Factors
Gdf10,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95684,Matrisome-associated,Secreted Factors
P97737,Matrisome-associated,Secreted Factors
Q53X20,Matrisome-associated,Secreted Factors
Q8C991,Matrisome-associated,Secreted Factors
Q8R209,Matrisome-associated,Secreted Factors
NP_665684.2,Matrisome-associated,Secreted Factors
ENSMUSG00000021943,Matrisome-associated,Secreted Factors
Gdf11,Matrisome-associated,Secreted Factors
Bmp11,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1338027,Matrisome-associated,Secreted Factors
Q9Z1W4,Matrisome-associated,Secreted Factors
NP_034402.1,Matrisome-associated,Secreted Factors
ENSMUSG00000025352,Matrisome-associated,Secreted Factors
Gdf15,Matrisome-associated,Secreted Factors
MIC-1,Matrisome-associated,Secreted Factors
NAG-1,Matrisome-associated,Secreted Factors
SBF,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1346047,Matrisome-associated,Secreted Factors
Q3TU76,Matrisome-associated,Secreted Factors
Q3UNI4,Matrisome-associated,Secreted Factors
Q9Z0J7,Matrisome-associated,Secreted Factors
NP_035949.2,Matrisome-associated,Secreted Factors
ENSMUSG00000038508,Matrisome-associated,Secreted Factors
Gdf2,Matrisome-associated,Secreted Factors
Bmp9,Matrisome-associated,Secreted Factors
MGC124253,Matrisome-associated,Secreted Factors
MGC124255,Matrisome-associated,Secreted Factors
MGC124256,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
1321394,Matrisome-associated,Secreted Factors
Q9WV56,Matrisome-associated,Secreted Factors
NP_062379.3,Matrisome-associated,Secreted Factors
ENSMUSG00000072625,Matrisome-associated,Secreted Factors
Gdf3,Matrisome-associated,Secreted Factors
C78318,Matrisome-associated,Secreted Factors
Gdf-3,Matrisome-associated,Secreted Factors
MGC123990,Matrisome-associated,Secreted Factors
MGC123991,Matrisome-associated,Secreted Factors
Vgr-2,Matrisome-associated,Secreted Factors
Vgr2,Matrisome-associated,Secreted Factors
ecat9,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95686,Matrisome-associated,Secreted Factors
Q07104,Matrisome-associated,Secreted Factors
Q3ZB19,Matrisome-associated,Secreted Factors
NP_032134.2,Matrisome-associated,Secreted Factors
ENSMUSG00000030117,Matrisome-associated,Secreted Factors
Gdf5,Matrisome-associated,Secreted Factors
Cdmp-1,Matrisome-associated,Secreted Factors
bp,Matrisome-associated,Secreted Factors
brp,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95688,Matrisome-associated,Secreted Factors
A0JC64,Matrisome-associated,Secreted Factors
P43027,Matrisome-associated,Secreted Factors
Q8BRW9,Matrisome-associated,Secreted Factors
NP_032135.2,Matrisome-associated,Secreted Factors
ENSMUSG00000038259,Matrisome-associated,Secreted Factors
Gdf6,Matrisome-associated,Secreted Factors
BMP13,Matrisome-associated,Secreted Factors
GDF16,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95689,Matrisome-associated,Secreted Factors
A2AII0,Matrisome-associated,Secreted Factors
P43028,Matrisome-associated,Secreted Factors
NP_038554.1,Matrisome-associated,Secreted Factors
ENSMUSG00000051279,Matrisome-associated,Secreted Factors
Gdf7,Matrisome-associated,Secreted Factors
BMP12,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95690,Matrisome-associated,Secreted Factors
P43029,Matrisome-associated,Secreted Factors
NP_038555.1,Matrisome-associated,Secreted Factors
ENSMUSG00000037660,Matrisome-associated,Secreted Factors
Gdf9,Matrisome-associated,Secreted Factors
Gdf-9,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95692,Matrisome-associated,Secreted Factors
Q07105,Matrisome-associated,Secreted Factors
Q3UWR9,Matrisome-associated,Secreted Factors
Q7TPZ4,Matrisome-associated,Secreted Factors
NP_032136.2,Matrisome-associated,Secreted Factors
ENSMUSG00000018238,Matrisome-associated,Secreted Factors
Gdnf,Matrisome-associated,Secreted Factors
AI385739,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
107430,Matrisome-associated,Secreted Factors
P48540,Matrisome-associated,Secreted Factors
NP_034405.1,Matrisome-associated,Secreted Factors
XP_006520025.1,Matrisome-associated,Secreted Factors
ENSMUSG00000022144,Matrisome-associated,Secreted Factors
Gh,Matrisome-associated,Secreted Factors
Gh1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
95707,Matrisome-associated,Secreted Factors
P06880,Matrisome-associated,Secreted Factors
Q8BK24,Matrisome-associated,Secreted Factors
NP_032143.1,Matrisome-associated,Secreted Factors
ENSMUSG00000020713,Matrisome-associated,Secreted Factors
Gm13271,Matrisome-associated,Secreted Factors
Ifnz,Matrisome-associated,Secreted Factors
OTTMUSG00000011262,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701966,Matrisome-associated,Secreted Factors
B1AYH9,Matrisome-associated,Secreted Factors
NP_001078997.1,Matrisome-associated,Secreted Factors
ENSMUSG00000094618,Matrisome-associated,Secreted Factors
Gm13272,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701968,Matrisome-associated,Secreted Factors
B1AYI3,Matrisome-associated,Secreted Factors
NP_001155080.1,Matrisome-associated,Secreted Factors
NP_001155081.1,Matrisome-associated,Secreted Factors
NP_001155082.1,Matrisome-associated,Secreted Factors
ENSMUSG00000096591,Matrisome-associated,Secreted Factors
Gm13275,Matrisome-associated,Secreted Factors
OTTMUSG00000011268,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701970,Matrisome-associated,Secreted Factors
B1AYI8,Matrisome-associated,Secreted Factors
NP_001079002.1,Matrisome-associated,Secreted Factors
ENSMUSG00000099518,Matrisome-associated,Secreted Factors
Gm13276,Matrisome-associated,Secreted Factors
OTTMUSG00000011269,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701972,Matrisome-associated,Secreted Factors
B1AYI5,Matrisome-associated,Secreted Factors
NP_001079001.1,Matrisome-associated,Secreted Factors
ENSMUSG00000099545,Matrisome-associated,Secreted Factors
Gm13277,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701974,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000100234,Matrisome-associated,Secreted Factors
Gm13278,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701976,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000101163,Matrisome-associated,Secreted Factors
Gm13279,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701978,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000099420,Matrisome-associated,Secreted Factors
Gm13283,Matrisome-associated,Secreted Factors
EG545645,Matrisome-associated,Secreted Factors
OTTMUSG00000011280,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3649573,Matrisome-associated,Secreted Factors
B1AYI0,Matrisome-associated,Secreted Factors
NP_001079000.1,Matrisome-associated,Secreted Factors
ENSMUSG00000100505,Matrisome-associated,Secreted Factors
Gm13285,Matrisome-associated,Secreted Factors
OTTMUSG00000011282,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701981,Matrisome-associated,Secreted Factors
B1AYI3,Matrisome-associated,Secreted Factors
NP_001155080.1,Matrisome-associated,Secreted Factors
NP_001155081.1,Matrisome-associated,Secreted Factors
NP_001155082.1,Matrisome-associated,Secreted Factors
ENSMUSG00000095101,Matrisome-associated,Secreted Factors
Gm13287,Matrisome-associated,Secreted Factors
OTTMUSG00000011285,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701983,Matrisome-associated,Secreted Factors
B1AYI3,Matrisome-associated,Secreted Factors
NP_001155080.1,Matrisome-associated,Secreted Factors
NP_001155081.1,Matrisome-associated,Secreted Factors
NP_001155082.1,Matrisome-associated,Secreted Factors
ENSMUSG00000094648,Matrisome-associated,Secreted Factors
Gm13288,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701985,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000070908,Matrisome-associated,Secreted Factors
Gm13289,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701987,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000096582,Matrisome-associated,Secreted Factors
Gm13290,Matrisome-associated,Secreted Factors
OTTMUSG00000011291,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3701990,Matrisome-associated,Secreted Factors
Q8CD73,Matrisome-associated,Secreted Factors
NP_001092310.1,Matrisome-associated,Secreted Factors
NP_001092311.1,Matrisome-associated,Secreted Factors
NP_001230084.1,Matrisome-associated,Secreted Factors
NP_001230094.1,Matrisome-associated,Secreted Factors
NP_001230095.1,Matrisome-associated,Secreted Factors
NP_001230096.1,Matrisome-associated,Secreted Factors
ENSMUSG00000094271,Matrisome-associated,Secreted Factors
Gm13306,Matrisome-associated,Secreted Factors
MGC41145,Matrisome-associated,Secreted Factors
OTTMUSG00000011352,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3713752,Matrisome-associated,Secreted Factors
Q9Z1X0,Matrisome-associated,Secreted Factors
NP_001186891.1,Matrisome-associated,Secreted Factors
ENSMUSG00000073877,Matrisome-associated,Secreted Factors
ENSMUSG00000073888,Matrisome-associated,Secreted Factors
Gm5849,Matrisome-associated,Secreted Factors
EG545541,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
3645655,Matrisome-associated,Secreted Factors
J3QPE5,Matrisome-associated,Secreted Factors
XP_619923.1,Matrisome-associated,Secreted Factors
Hbegf,Matrisome-associated,Secreted Factors
AW047313,Matrisome-associated,Secreted Factors
Dtr,Matrisome-associated,Secreted Factors
Dts,Matrisome-associated,Secreted Factors
Hegfl,Matrisome-associated,Secreted Factors
MGC107656,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
96070,Matrisome-associated,Secreted Factors
Q06186,Matrisome-associated,Secreted Factors
Q5FW64,Matrisome-associated,Secreted Factors
NP_034545.1,Matrisome-associated,Secreted Factors
ENSMUSG00000024486,Matrisome-associated,Secreted Factors
Hcfc1,Matrisome-associated,Secreted Factors
AW060991,Matrisome-associated,Secreted Factors
HCF1,Matrisome-associated,Secreted Factors
MGI,Matrisome-associated,Secreted Factors
105942,Matrisome-associated,Secreted Factors
