accession	subsection	rank	protrek_score	cosine	text
A0A804UIX9	Catalytic_activity	18	6.2229	0.116223	The reaction: a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + a mannosylinositol-1-phospho-N-acyl-sphingoid base = a 1,2-diacyl-sn-glycerol + an inositol phosphomannosylnositol-1-phospho-N-acylsphingoid base undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	19	6.2026	0.115845	The reaction: (6Z,9Z,12Z,15Z)-octadecatetraenoyl-containing glycerolipid + 2 Fe(II)-[cytochrome b5] + 2 H(+) + O2 = a (9Z,12Z,15Z)-octadeca-9,12,15-trien-6-ynoyl-containing glycerolipid + 2 Fe(III)-[cytochrome b5] + 2 H2O undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	20	6.1985	0.115769	The reaction: a 2-acyl-sn-glycero-3-phospho-D-myo-inositol + an acyl-CoA = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + CoA undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	21	6.1862	0.115538	The reaction: 2 2-oxoglutarate + gibberellin A12 + H(+) + 3 O2 = 3 CO2 + gibberellin A9 + 2 H2O + 2 succinate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	22	6.1668	0.115176	The reaction: a (9Z,12Z)-octadecadienoyl-containing glycerolipid + 2 Fe(II)-[cytochrome b5] + 2 H(+) + O2 = a (9Z,11E,13Z)-octadeca-9,11,13-trienoyl-containing glycerolipid + 2 Fe(III)-[cytochrome b5] + 2 H2O undergoes catalysis due to the presence of this protein.
A0A804UIX9	Catalytic_activity	23	6.1415	0.114704	The reaction: a 1-acyl-sn-glycero-3-phospho-(1D-myo-inositol) + an acyl-CoA = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol) + CoA undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	24	6.1354	0.114590	The reaction: 3 2-oxoglutarate + gibberellin A12 + 3 O2 = 3 CO2 + gibberellin A25 + H(+) + H2O + 3 succinate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A804UIX9	Catalytic_activity	25	6.1186	0.114277	The reaction: hexadecasphinganine + octadecanoyl-CoA = CoA + H(+) + N-octadecanoylhexadecasphinganine undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	1	18.4846	0.345233	The reaction: cis-zeatin + UDP-alpha-D-glucose = H(+) + O-beta-D-glucosyl-cis-zeatin + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	2	18.3305	0.342355	The reaction: trans-zeatin + UDP-alpha-D-glucose = H(+) + O-beta-D-glucosyl-trans-zeatin + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	3	17.7206	0.330963	The reaction: steviol + UDP-alpha-D-glucose = H(+) + steviolmonoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	4	17.5267	0.327341	The reaction: steviolmonoside + UDP-alpha-D-glucose = H(+) + steviolbioside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	5	17.3170	0.323425	The reaction: steviolbioside + UDP-alpha-D-glucose = stevioside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	6	17.1356	0.320038	The reaction: solanidine + UDP-alpha-D-glucose = H(+) + solanidine 3-O-beta-D-glucopyranoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	7	17.0708	0.318827	The reaction: steviolmonoside + UDP-alpha-D-glucose = rubusoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	8	17.0654	0.318725	The reaction: (20S)-protopanaxatriol + UDP-alpha-D-glucose = (20S)-ginsenoside Rh1 + H(+) + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	9	17.0413	0.318277	The reaction: rubusoside + UDP-alpha-D-glucose = H(+) + stevioside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	10	17.0250	0.317973	The reaction: malvidin + UDP-alpha-D-glucose = malvidin 3-O-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	11	16.9284	0.316167	The reaction: (20S)-protopanaxatriol + UDP-alpha-D-glucose = (20S)-ginsenoside F1 + H(+) + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	12	16.9164	0.315944	The reaction: delphinidin + UDP-alpha-D-glucose = delphinidin 3-O-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	13	16.7639	0.313096	The reaction: solasodine + UDP-alpha-D-glucose = H(+) + solasodine 3-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	14	16.6807	0.311542	The reaction: 7-deoxyloganetin + UDP-alpha-D-glucose = 7-deoxyloganin + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	15	16.6577	0.311112	The reaction: peonidin + UDP-alpha-D-glucose = peonidin 3-O-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	16	16.6533	0.311029	The reaction: steviolbioside + UDP-alpha-D-glucose = H(+) + rebaudioside B + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	17	16.6393	0.310767	The reaction: mogrol + UDP-alpha-D-glucose = H(+) + mogroside IE + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	18	16.5849	0.309753	The reaction: delphinidin 3,5-bis-O-beta-D-glucoside + UDP-alpha-D-glucose = delphinidin 3,3',5-tri-O-beta-D-glucoside + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	19	16.5754	0.309575	The reaction: a flavonol 3-O-beta-D-glucoside + UDP-alpha-D-glucose = a flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	20	16.5436	0.308982	The reaction: phloretin + UDP-alpha-D-glucose = H(+) + trilobatin + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	21	16.4493	0.307220	The reaction: a flavonol + UDP-alpha-D-glucose = a flavonol 3-O-beta-D-glucoside + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	22	16.3703	0.305744	The reaction: pelargonidin + UDP-alpha-D-glucose = pelargonidin 3-O-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	23	16.3637	0.305620	The reaction: diosgenin + UDP-alpha-D-glucose = diosgenin 3-O-beta-D-glucoside + H(+) + UDP undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
A0A2I4G8T1	Catalytic_activity	24	16.3533	0.305426	The reaction: a 7-O-hydroxy-flavonol + UDP-alpha-D-glucose = a flavonol 7-O-beta-D-glucoside + H(+) + UDP undergoes catalysis due to the presence of this protein.
A0A2I4G8T1	Catalytic_activity	25	16.3470	0.305309	The reaction: luteolin + UDP-alpha-D-glucose = H(+) + luteolin 7-O-beta-D-glucoside + UDP undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	1	11.3503	0.211988	The reaction: Endonucleolytic cleavage of DNA to give specific double-stranded fragments with terminal 5'-phosphates. undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	2	11.0729	0.206806	The reaction: 4alpha-carboxy-4beta-methyl-5alpha-cholest-8-en-3beta-ol + NADP(+) = 4alpha-methyl-5alpha-cholest-8-en-3-one + CO2 + NADPH undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	3	10.7233	0.200276	The reaction: 4beta-carboxy-4alpha-methyl-5alpha-cholesta-8,24-dien-3beta-ol + NADP(+) = 3-dehydro-4alpha-methylzymosterol + CO2 + NADPH undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	4	10.6471	0.198853	The reaction: 4,4-dimethyl-8,14-cholestadien-3beta-ol + H(+) + NADPH = 4,4-dimethyl-5alpha-cholest-8-en-3beta-ol + NADP(+) undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	5	10.5944	0.197870	The reaction: (25S)-3-oxocholest-4-en-26-oyl-CoA + A = 3-oxo-cholest-4,24-dien-26-oyl-CoA + AH2 undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	6	10.5453	0.196953	The reaction: 4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol + NADP(+) = 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + H(+) + NADPH undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
Q7NUH2	Catalytic_activity	7	10.4692	0.195531	The reaction: 4alpha-methyl-5alpha-cholest-7-en-3beta-ol + NADP(+) = 4alpha-methyl-5alpha-cholest-7-en-3-one + H(+) + NADPH undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
Q7NUH2	Catalytic_activity	8	10.4483	0.195141	The reaction: cholesterol + 6 H(+) + 3 O2 + 6 reduced [adrenodoxin] = 4-methylpentanal + 4 H2O + 6 oxidized [adrenodoxin] + pregnenolone undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	9	10.3952	0.194149	The reaction: zymosterol = 5alpha-cholesta-7,24-dien-3beta-ol undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	10	10.3943	0.194132	The reaction: 4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol + NADP(+) = 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + H(+) + NADPH undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	11	10.3680	0.193642	The reaction: 5beta-cholestan-3-one + NADP(+) = cholest-4-en-3-one + H(+) + NADPH undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
Q7NUH2	Catalytic_activity	12	10.1957	0.190422	The reaction: 9H-carbazole + H(+) + NADPH + O2 = 2'-aminobiphenyl-2,3-diol + NADP(+) undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	13	10.1824	0.190174	The reaction: 5alpha-cholest-8-en-3beta-ol + NADP(+) = H(+) + NADPH + zymosterol undergoes catalysis due to the presence of this protein. This reaction proceeds in the reverse direction.
Q7NUH2	Catalytic_activity	14	10.1808	0.190145	The reaction: 3-oxochol-4-en-22-oyl-CoA + A = 3-oxochola-4,17-dien-22-oyl-CoA + AH2 undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	15	10.0765	0.188197	The reaction: 7alpha-hydroxycholest-4-en-3-one + H(+) + NADPH = 7alpha-hydroxy-5beta-cholestan-3-one + NADP(+) undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	16	10.0495	0.187692	The reaction: a 14alpha-methyl steroid + 5 H(+) + 3 O2 + 6 reduced [2Fe-2S]-[ferredoxin] = a Delta(14) steroid + formate + 4 H2O + 6 oxidized [2Fe-2S]-[ferredoxin] undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	17	10.0218	0.187176	The reaction: cholesterol + 6 H(+) + 3 O2 + 6 reduced [adrenodoxin] = 4-methylpentanal + 4 H2O + 6 oxidized [adrenodoxin] + pregnenolone undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	18	9.9535	0.185900	The reaction: 5beta-cholestan-3-one + NADP(+) = cholest-4-en-3-one + H(+) + NADPH undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	19	9.9168	0.185214	The reaction: NADPH + O2 + senecionine = H2O + NADP(+) + senecionine N-oxide undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	20	9.8855	0.184629	The reaction: 4alpha-methyl-5alpha-cholest-8-en-3-one + H(+) + NADPH = 4alpha-methyl-5alpha-cholest-8-en-3beta-ol + NADP(+) undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	21	9.8605	0.184162	The reaction: cholesterol + NADP(+) = 7-dehydrocholesterol + H(+) + NADPH undergoes catalysis due to the presence of this protein.
Q7NUH2	Catalytic_activity	22	9.8343	0.183673	The reaction: 5alpha-cholest-8-en-3-one + H(+) + NADPH = 5alpha-cholest-8-en-3beta-ol + NADP(+) undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	23	9.7825	0.182706	The reaction: (25R)-cholest-5-ene-3beta,26-diol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (25R)-3beta-hydroxy-5-cholesten-26-al + 2 H2O + 2 oxidized [adrenodoxin] undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	24	9.7728	0.182524	The reaction: 4alpha-carboxy-5alpha-cholest-8-ene-3beta-ol + NADP(+) = 5alpha-cholest-8-en-3-one + CO2 + NADPH undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7NUH2	Catalytic_activity	25	9.7484	0.182068	The reaction: Endonucleolytic cleavage of DNA to give random double-stranded fragments with terminal 5'-phosphates, ATP is simultaneously hydrolyzed. undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	1	16.7052	0.311999	The reaction: 2-methyl-trans-aconitate = 2-methyl-cis-aconitate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	2	16.4099	0.306484	The reaction: trans-aconitate = cis-aconitate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	3	15.9073	0.297096	The reaction: (2R,3S)-2,3-dimethylmalate = propanoate + pyruvate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	4	15.8845	0.296671	The reaction: maleate = fumarate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	5	15.2423	0.284676	The reaction: (1E)-4-oxobut-1-ene-1,2,4-tricarboxylate = 4-carboxy-2-hydroxy-cis,cis-muconate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	6	15.2022	0.283928	The reaction: cis-3-hydroxy-L-proline = 1-pyrroline-2-carboxylate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	7	15.0637	0.281341	The reaction: 2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate = 3-carboxy-cis,cis-muconate + H(+) undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	8	15.0036	0.280218	The reaction: 2-methylcitrate = 2-methyl-cis-aconitate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	9	14.9727	0.279642	The reaction: (S)-muconolactone = (4,5-dihydro-5-oxofuran-2-yl)-acetate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	10	14.7737	0.275925	The reaction: (2S,3S)-2-methylcitrate = 2-methyl-trans-aconitate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	11	14.7067	0.274673	The reaction: (2S,3S)-2-methylcitrate = 2-methyl-cis-aconitate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	12	14.4880	0.270589	The reaction: (2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate = 2-methyl-cis-aconitate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	13	14.4771	0.270386	The reaction: cis-(homo)2aconitate + H2O = (2R,3S)-iso(homo)2citrate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7VZI5	Catalytic_activity	14	14.2957	0.266998	The reaction: trans-3-hydroxy-L-proline = 1-pyrroline-2-carboxylate + H2O undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	15	14.2243	0.265663	The reaction: (S,S)-tartrate = H2O + oxaloacetate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	16	14.1953	0.265121	The reaction: cis-(homo)3aconitate + H2O = (2R,3S)-iso(homo)3citrate undergoes catalysis due to the presence of this protein. This reaction proceeds in the forward direction.
Q7VZI5	Catalytic_activity	17	14.1632	0.264523	The reaction: 4-maleylacetoacetate = 4-fumarylacetoacetate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	18	14.1564	0.264395	The reaction: cis-aconitate + H2O = D-threo-isocitrate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	19	14.1485	0.264249	The reaction: (2R,3R)-tartrate = H2O + oxaloacetate undergoes catalysis due to the presence of this protein.
Q7VZI5	Catalytic_activity	20	14.0290	0.262017	The reaction: (S)-muconolactone = cis,cis-muconate + H(+) undergoes catalysis due to the presence of this protein.
