level	code	branch	class	group	type	subtype	status	mapping_scopes	curation_files	curation_subjects	curation_statuses
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|alpha subunit|specialized	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome core particle subunit	alpha subunit	specialized	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|alpha subunit|specialized	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|beta subunit|constitutive	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome core particle subunit	beta subunit	constitutive	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|beta subunit|constitutive	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|beta subunit|specialized	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome core particle subunit	beta subunit	specialized	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome core particle subunit|beta subunit|specialized	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, ATPase|with OB domain	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	base, ATPase	with OB domain	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, ATPase|with OB domain	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|Armadillo-like	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	base, nonATPase	Armadillo-like	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|Armadillo-like	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|PRU, DEUBAD	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	base, nonATPase	PRU, DEUBAD	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|PRU, DEUBAD	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|VWA, UIM	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	base, nonATPase	VWA, UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|base, nonATPase|VWA, UIM	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|MPN	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	lid, nonATPase	MPN	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|MPN	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|PCI	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	lid, nonATPase	PCI	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|PCI	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|SEM1	Ubiquitin Proteasome System	Proteasome and associated proteins	proteasome regulatory particle subunit	lid, nonATPase	SEM1	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase|SEM1	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|regulators|transcription factor|other	Ubiquitin Proteasome System	Proteasome and associated proteins	regulators	transcription factor	other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|regulators|transcription factor|other	no_mapping
subtype	Ubiquitin Proteasome System|Proteasome and associated proteins|regulators|transcription factor|transmembrane	Ubiquitin Proteasome System	Proteasome and associated proteins	regulators	transcription factor	transmembrane	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Proteasome and associated proteins|regulators|transcription factor|transmembrane	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA & RNA dependent processes|DNA/RNA binding protein|RanBP2-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA & RNA dependent processes	DNA/RNA binding protein	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA & RNA dependent processes|DNA/RNA binding protein|RanBP2-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|5'-tyrosyl DNA phosphodiesterase|UBA-like (TDP2)	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	5'-tyrosyl DNA phosphodiesterase	UBA-like (TDP2)	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|5'-tyrosyl DNA phosphodiesterase|UBA-like (TDP2)	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRCA1-A complex component|idiosyncratic Ub binding / MPN	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	BRCA1-A complex component	idiosyncratic Ub binding / MPN	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRCA1-A complex component|idiosyncratic Ub binding / MPN	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRCA1-A complex component|idiosyncratic Ub binding / other	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	BRCA1-A complex component	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRCA1-A complex component|idiosyncratic Ub binding / other	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRISC complex component|idiosyncratic Ub binding / MPN	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	BRISC complex component	idiosyncratic Ub binding / MPN	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|BRISC complex component|idiosyncratic Ub binding / MPN	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA binding|UIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA binding	UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA binding|UIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA damage signalling|idiosyncratic Ub binding / other	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA damage signalling	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA damage signalling|idiosyncratic Ub binding / other	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA endonuclease cofactor|UIM, UBZ4-type ZnF, SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA endonuclease cofactor	UIM, UBZ4-type ZnF, SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA endonuclease cofactor|UIM, UBZ4-type ZnF, SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA endonuclease|UBM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA endonuclease	UBM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA endonuclease|UBM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA exonuclease|UBZ4-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA exonuclease	UBZ4-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA exonuclease|UBZ4-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA glycosylase|RanBP2-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA glycosylase	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA glycosylase|RanBP2-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA glycosylase|SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA glycosylase	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA glycosylase|SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA helicase|SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA helicase	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA helicase|SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA helicase|idiosyncratic Ub binding / other	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA helicase	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA helicase|idiosyncratic Ub binding / other	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA polymerase	UBM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBZ3-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA polymerase	UBZ3-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBZ3-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBZ4-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA polymerase	UBZ4-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA polymerase|UBZ4-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA protein crosslink recognition|SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA protein crosslink recognition	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA protein crosslink recognition|SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA repair accessory	SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|UBZ2-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA repair accessory	UBZ2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|UBZ2-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|idiosyncratic Ub binding / other	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	DNA repair accessory	idiosyncratic Ub binding / other	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|DNA repair accessory|idiosyncratic Ub binding / other	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|RNA polymerase II removal|UBA (UBAP2)	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	RNA polymerase II removal	UBA (UBAP2)	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|RNA polymerase II removal|UBA (UBAP2)	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|binding to damaged DNA|UBZ (XPA)	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	binding to damaged DNA	UBZ (XPA)	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|binding to damaged DNA|UBZ (XPA)	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|binding to damaged DNA|idiosyncratic Ub binding / alpha solenoid	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	binding to damaged DNA	idiosyncratic Ub binding / alpha solenoid	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|binding to damaged DNA|idiosyncratic Ub binding / alpha solenoid	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|cohesin loading|UBM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	cohesin loading	UBM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|cohesin loading|UBM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|dCTP transferase|UBM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA repair	dCTP transferase	UBM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA repair|dCTP transferase|UBM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNA polymerase accessory|UBZ4-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA replication	DNA polymerase accessory	UBZ4-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNA polymerase accessory|UBZ4-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNA polymerase clamp loader|tandem MIU	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA replication	DNA polymerase clamp loader	tandem MIU	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNA polymerase clamp loader|tandem MIU	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNE endonuclease and helicase|RanBP2-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DNA replication	DNE endonuclease and helicase	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DNA replication|DNE endonuclease and helicase|RanBP2-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB & E3 ligase|OTU & idiosyncratic E3 ligase|A20 ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB & E3 ligase	OTU & idiosyncratic E3 ligase	A20 ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB & E3 ligase|OTU & idiosyncratic E3 ligase|A20 ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB cofactor|USP10|UBZ1-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB cofactor	USP10	UBZ1-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB cofactor|USP10|UBZ1-type ZnF	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|Josephin|UIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB	Josephin	UIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|Josephin|UIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|Josephin|UIM, SIM	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB	Josephin	UIM, SIM	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|Josephin|UIM, SIM	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|MINDY|MIU	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB	MINDY	MIU	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|MINDY|MIU	no_mapping
subtype	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|MPN & UBXL|RanBP2-type ZnF	Ubiquitin Proteasome System	Ubiquitin and UBL binding	DUB	MPN & UBXL	RanBP2-type ZnF	no_mapping		ubiquitin_proteasome_system.yaml	Ubiquitin Proteasome System|Ubiquitin and UBL binding|DUB|MPN & UBXL|RanBP2-type ZnF	no_mapping
