accession	subsection	rank	protrek_score	cosine	text
Q9Y6Z9	Subcellular_location	22	13.2039	0.246606	Accumulates preferentially in growing buds
Q9Y6Z9	Subcellular_location	23	13.1865	0.246281	Accumulates in mature spores
Q9Y6Z9	Subcellular_location	24	13.1396	0.245405	Not detected in the mitochondrion
Q9Y6Z9	Subcellular_location	25	13.1103	0.244858	Enriched at the cell equator during mitosis
O74447	Subcellular_location	1	15.5328	0.290103	Spindle pole body during metaphase and spindle microtubules during anaphase
O74447	Subcellular_location	2	15.5103	0.289682	Localizes primarily to the spindle pole body (SPB) and to a lesser extent along spindle microtubules
O74447	Subcellular_location	3	15.2839	0.285453	Localizes also to the barrier septum
O74447	Subcellular_location	4	15.2396	0.284627	Localizes to the spindle pole body until the onset of meiosis I
O74447	Subcellular_location	5	15.2153	0.284172	Localizes also at the barrier septum
O74447	Subcellular_location	6	15.1532	0.283013	Localizes to the barrier septum
O74447	Subcellular_location	7	15.0440	0.280973	Localizes at the barrier septum
O74447	Subcellular_location	8	14.7770	0.275987	Localizes at the spindle pole body and the barrier septum
O74447	Subcellular_location	9	14.7061	0.274661	Localizes to the barrier septum and the cell tip
O74447	Subcellular_location	10	14.6864	0.274295	Localizes to the barrier septum and cell tip
O74447	Subcellular_location	11	14.6671	0.273935	Localizes at the barrier septum and the cell tip
O74447	Subcellular_location	12	14.6658	0.273910	Localizes to the cell tip and the barrier septum
O74447	Subcellular_location	13	14.6396	0.273421	Localizes at the barrier septum and cell tip
O74447	Subcellular_location	14	14.6160	0.272979	Localizes at the cell tip and the barrier septum
O74447	Subcellular_location	15	14.6114	0.272895	Towards the end of meiosis I, or early stages of meiosis II, it forms circular structures above the meiotic plaque. As soon as an assembled prospore membrane is visible during meiosis II, it is detected at the leading edge, which cover the ring-shape opening of the PSMs. Probably recruited to the leading edges by ADY3
O74447	Subcellular_location	16	14.5581	0.271898	Localizes to the cell tip and barrier septum
O74447	Subcellular_location	17	14.4701	0.270255	Localizes at the cell tip and barrier septum
O74447	Subcellular_location	18	14.2134	0.265461	Associates with the meiotic spindle
O74447	Subcellular_location	19	14.1908	0.265038	Localized to the F-actin ring and spindle pole body during interphase and mitosis. Also found in septum
O74447	Subcellular_location	20	14.1426	0.264139	Nuclear in mononucleate meiotic cells. May not be localized to the spindle pole body or prospore membrane
O74447	Subcellular_location	21	14.0762	0.262898	Localizes to precursors of the PSM and to the leading edge, which cover the ring-shape opening of the PSMs during meiosis II. Some fraction colocalizes with DON1
O74447	Subcellular_location	22	14.0684	0.262752	Localizes to the meiotic outer plaque of the spindle pole body (SPB), at the end of the meiotic spindles
O74447	Subcellular_location	23	13.9430	0.260410	Localizes to the nuclear side of the spindle pole body
O74447	Subcellular_location	24	13.9199	0.259978	Colocalizes with FOB1
O74447	Subcellular_location	25	13.7392	0.256604	Localizes to the ends of spindle microtubules in cells in meiosis. Localizes to all four spindle pole bodies during meiosis, ADY1 is required for this localization
Q92340	Subcellular_location	1	16.2259	0.303048	GPI-anchored plasma membrane protein (GPI-PMP)
Q92340	Subcellular_location	2	16.0459	0.299685	GPI-anchored plasma membrane protein (GPI-PMP), peripherally distributed over the entire cell surface
Q92340	Subcellular_location	3	15.6572	0.292425	localizes intracellularly, possibly to vacuole-like structures, but not found in the plasma membrane or at the nucleus (PubMed:28367141)
Q92340	Subcellular_location	4	15.5349	0.290141	Identified as GPI-anchored plasma membrane protein (GPI-PMP) as well as covalently-linked GPI-modified cell wall protein (GPI-CWP) in the outer cell wall layer
Q92340	Subcellular_location	5	15.4995	0.289480	Found anchored in the cell membrane as well as a covalently-linked GPI-modified cell wall protein (GPI-CWP) (By similarity). Distributed uniformly on the surface of cells (PubMed:17337634)
Q92340	Subcellular_location	6	15.4544	0.288637	Found anchored in the cell membrane as well as a covalently-linked GPI-modified cell wall protein (GPI-CWP)
Q92340	Subcellular_location	7	15.4345	0.288266	Covalently-linked GPI-modified cell wall protein
Q92340	Subcellular_location	8	15.2259	0.284371	Localizes from the cell membrane to the vacuolar membrane in the presence of heme
Q92340	Subcellular_location	9	15.1472	0.282900	Covalently-linked GPI-modified cell wall protein (GPI-CWP)
Q92340	Subcellular_location	10	15.1392	0.282751	Covalently-linked GPI-modified cell wall protein (GPI-CWP). The short isoform lacks the predicted signal peptide and might have an alternate localization
Q92340	Subcellular_location	11	15.0509	0.281101	Attached to the membrane by a GPI-like-anchor that contains a phosphoceramide group
Q92340	Subcellular_location	12	15.0099	0.280337	Identified as covalently-linked GPI-modified cell wall protein (GPI-CWP) as well as protein covalently linked via an alkali-sensitive bond not requiring the GPI-derived structure. Can also be double-anchored to the cell wall through both types of linkages. Incorporated into the birth scar of a daughter cell
Q92340	Subcellular_location	13	14.9212	0.278679	Localizes to the hyphal plasma membrane and is found predominantly in unfused pseudoclamps
Q92340	Subcellular_location	14	14.8838	0.277981	Also localizes to membranous structures both proximal to, yet distinct from, the plasma membrane as well as within the cell interior, probably endosomal or Golgi membranes (PubMed:10973982). Localization to the vacuolar membrane is dependent upon PIB2 and GTR1 (PubMed:29698392, PubMed:28993463)
Q92340	Subcellular_location	15	14.8808	0.277925	Localizes to the plasma membrane and intracellular membranes in developing and mature erythrocytes
Q92340	Subcellular_location	16	14.7666	0.275791	Covalently-linked GPI-modified cell wall protein (GPI-CWP) found only in mother cells
Q92340	Subcellular_location	17	14.7408	0.275310	Identified as covalently-linked GPI-modified cell wall protein (GPI-CWP) in the outer cell wall layer
Q92340	Subcellular_location	18	14.6500	0.273614	Cycles constitutively between early endosomes and the plasma membrane and is targeted to the vacuole for degradation
Q92340	Subcellular_location	19	14.5989	0.272660	Predominantly vacuolar. May be associated to plasma membrane
Q92340	Subcellular_location	20	14.5211	0.271206	Identified as GPI-anchored plasma membrane protein (GPI-PMP) as well as component of the cell wall. Concentrated at the surface of mother cells
Q92340	Subcellular_location	21	14.4430	0.269749	Found anchored in the cell membrane as well as a covalently-linked GPI-modified cell wall protein (GPI-CWP) (By similarity). Heterogeneously and randomly distributed within the cell wall structure (PubMed:17337634)
Q92340	Subcellular_location	22	14.3241	0.267527	Located at both the plasma and vacuolar membrane
Q92340	Subcellular_location	23	14.3072	0.267213	Covalently-linked GPI-modified cell wall protein (GPI-CWP) found in young daughter cells
Q92340	Subcellular_location	24	14.2324	0.265814	Localizes in cytoplasm under glucose deprivation conditions and to the vacuolar membrane in presence of glucose
Q92340	Subcellular_location	25	14.2216	0.265613	Secreted and attached to the membrane by a GPI-anchor
Q9UTE9	Subcellular_location	1	18.1070	0.338181	Mainly localized in the intermembrane space
Q9UTE9	Subcellular_location	2	17.6080	0.328861	Localizes in the mitochondrion intermembrane space, where it associates with the inner membrane (PubMed:28712724). It is unclear whether the N-terminal hydrophobic region forms a transmembrane region or associates with the membrane without crossing it (PubMed:28712724, PubMed:28712726)
Q9UTE9	Subcellular_location	3	17.3260	0.323594	Imported into the IMS via the MIA40 disulfide relay system
Q9UTE9	Subcellular_location	4	17.2145	0.321512	Imported into mitochondrion intermembrane space through the MIA pathway
Q9UTE9	Subcellular_location	5	16.9265	0.316132	Import into inner membrane protein requires TIM5 function
Q9UTE9	Subcellular_location	6	16.6961	0.311829	Localizes in the mitochondrion intermembrane space, where it associates with the inner membrane. It is unclear whether the N-terminal hydrophobic region forms a transmembrane region or associates with the membrane without crossing it
Q9UTE9	Subcellular_location	7	16.5114	0.308380	Imported into mitochondria by the TOM complex and is first imported into the mitochondrion outer membrane in a TIM9-TIM10-dependent manner followed by insertion into the mitochondrion inner membrane
Q9UTE9	Subcellular_location	8	16.3601	0.305554	A small percentage (around 1-5 percent) localizes to the mitochondrial intermembrane space
Q9UTE9	Subcellular_location	9	16.1547	0.301717	Imported into the mitochondria via the mitochondrial disulfide relay system
Q9UTE9	Subcellular_location	10	15.9626	0.298129	Predominantly expressed in the mitochondrial inner membrane
Q9UTE9	Subcellular_location	11	15.8400	0.295840	Lacks the two major intermembrane space-targeting signals, bipartite presequences and cysteine motifs, and import is mediated by another IMS protein, MDM35
Q9UTE9	Subcellular_location	12	15.7207	0.293611	Around 20 amino acids of the N-terminus are believed to span the mitochondrial outer membrane. This association is dynamic and depends on the translocation activity of the TIM23 complex. However, this topology seems not to be critical for formation of a TOM-TIM supercomplex and preprotein import
Q9UTE9	Subcellular_location	13	15.6775	0.292804	The protein can be spotted at Mitochondrion intermembrane space.
Q9UTE9	Subcellular_location	14	15.5973	0.291308	The C-terminus is located in the intermembrane space, while the location of the N-terminus is has not been determined yet. As some programs predict the presence of 2 closely apposed membrane domains, it has been proposed that the protein may cross the membrane twice and that both termini may face the intermembrane space (By similarity)
Q9UTE9	Subcellular_location	15	15.5917	0.291203	Loosely associated with the inner membrane
Q9UTE9	Subcellular_location	16	15.4710	0.288949	Located at the inner mitochondrial membrane and/or in the intermenbrane space
Q9UTE9	Subcellular_location	17	15.4616	0.288773	The C-terminus is located in the intermembrane space, while the location of the N-terminus has not been determined yet. As some programs predict the presence of 2 closely apposed membrane domains, it has been proposed that the protein may cross the membrane twice and that both termini may face the intermembrane space (By similarity)
Q9UTE9	Subcellular_location	18	15.3378	0.286461	The C-terminus is located in the intermembrane space, while the location of the N-terminus has not been determined yet
Q9UTE9	Subcellular_location	19	15.2294	0.284436	Predominantly localized in the mitochondrion intermembrane space (PubMed:18635542). Colocalizes with OPA1 in mitochondria (PubMed:24970086)
Q9UTE9	Subcellular_location	20	14.9574	0.279356	Localizes predominantly to the cytoplasm. A small fraction is present in the mitochondrial intermembrane space
Q9UTE9	Subcellular_location	21	14.9466	0.279154	Import into inner membrane protein requires TOM20 function
Q9UTE9	Subcellular_location	22	14.9456	0.279136	Soluble matrix protein loosely associated with the inner membrane
Q9UTE9	Subcellular_location	23	14.9334	0.278907	Predominantly localized in the mitochondrion intermembrane space. Colocalizes with OPA1 in mitochondria (By similarity)
Q9UTE9	Subcellular_location	24	14.9045	0.278367	The C-terminus is located in the intermembrane space, while the location of the N-terminus has not been determined yet. As some programs predict the presence of 2 closely apposed membrane domains, it has been proposed that the protein may cross the membrane twice and that both termini may face the intermembrane space
Q9UTE9	Subcellular_location	25	14.7972	0.276364	The C-terminus is located in the intermembrane space (By similarity), while the location of the N-terminus has not been determined yet. As some programs predict the presence of 2 closely apposed membrane domains, it has been proposed that the protein may cross the membrane twice and that both termini may face the intermembrane space (PubMed:22114354)
