source_group,reference_set,term_mode,organism,gene,aspect,n_pred_direct,n_ref_direct,n_pred_closure,n_ref_closure,exact_tp,exact_fp,exact_fn,exact_precision,exact_recall,exact_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1
all_sources,goa_all,leaf_filtered,yeast,HSP60,biological_process,5,9,37,48,5,0,4,1.0,0.5555555555555556,0.7142857142857143,37,0,11,1.0,0.7708333333333334,0.8705882352941177
all_sources,goa_all,leaf_filtered,yeast,HSP60,cellular_component,4,7,26,26,4,0,3,1.0,0.5714285714285714,0.7272727272727273,26,0,0,1.0,1.0,1.0
all_sources,goa_all,leaf_filtered,yeast,IRE1,molecular_function,4,15,18,36,4,0,11,1.0,0.26666666666666666,0.4210526315789474,18,0,18,1.0,0.5,0.6666666666666666
all_sources,goa_all,leaf_filtered,yeast,IRE1,biological_process,7,9,48,56,4,3,5,0.5714285714285714,0.4444444444444444,0.5,38,10,18,0.7916666666666666,0.6785714285714286,0.7307692307692307
all_sources,goa_all,leaf_filtered,yeast,IRE1,cellular_component,5,3,26,16,2,3,1,0.4,0.6666666666666666,0.5,16,10,0,0.6153846153846154,1.0,0.761904761904762
all_sources,goa_all,leaf_filtered,yeast,KAR2,molecular_function,2,9,11,36,2,0,7,1.0,0.2222222222222222,0.3636363636363636,11,0,25,1.0,0.3055555555555556,0.46808510638297873
all_sources,goa_all,leaf_filtered,yeast,KAR2,biological_process,6,10,59,98,2,4,8,0.3333333333333333,0.2,0.25,58,1,40,0.9830508474576272,0.5918367346938775,0.7388535031847134
all_sources,goa_all,leaf_filtered,yeast,KAR2,cellular_component,1,8,12,24,1,0,7,1.0,0.125,0.2222222222222222,12,0,12,1.0,0.5,0.6666666666666666
all_sources,goa_all,leaf_filtered,yeast,PDI1,molecular_function,3,5,13,13,3,0,2,1.0,0.6,0.7499999999999999,13,0,0,1.0,1.0,1.0
all_sources,goa_all,leaf_filtered,yeast,PDI1,biological_process,4,5,43,56,2,2,3,0.5,0.4,0.4444444444444445,41,2,15,0.9534883720930233,0.7321428571428571,0.8282828282828282
all_sources,goa_all,leaf_filtered,yeast,PDI1,cellular_component,2,2,16,13,1,1,1,0.5,0.5,0.5,13,3,0,0.8125,1.0,0.896551724137931
all_sources,goa_all,leaf_filtered,yeast,RAS2,molecular_function,3,6,23,25,3,0,3,1.0,0.5,0.6666666666666666,23,0,2,1.0,0.92,0.9583333333333334
all_sources,goa_all,leaf_filtered,yeast,RAS2,biological_process,8,12,86,112,6,2,6,0.75,0.5,0.6,69,17,43,0.8023255813953488,0.6160714285714286,0.696969696969697
all_sources,goa_all,leaf_filtered,yeast,RAS2,cellular_component,4,6,19,19,4,0,2,1.0,0.6666666666666666,0.8,19,0,0,1.0,1.0,1.0
all_sources,goa_all,leaf_filtered,yeast,SIR2,molecular_function,3,13,18,46,3,0,10,1.0,0.23076923076923078,0.375,18,0,28,1.0,0.391304347826087,0.5625
all_sources,goa_all,leaf_filtered,yeast,SIR2,biological_process,9,19,68,94,9,0,10,1.0,0.47368421052631576,0.6428571428571429,68,0,26,1.0,0.723404255319149,0.8395061728395062
all_sources,goa_all,leaf_filtered,yeast,SIR2,cellular_component,3,8,20,23,3,0,5,1.0,0.375,0.5454545454545454,20,0,3,1.0,0.8695652173913043,0.9302325581395349
all_sources,goa_all,leaf_filtered,yeast,SSA1,molecular_function,3,8,14,30,3,0,5,1.0,0.375,0.5454545454545454,14,0,16,1.0,0.4666666666666667,0.6363636363636364
all_sources,goa_all,leaf_filtered,yeast,SSA1,biological_process,9,15,82,107,6,3,9,0.6666666666666666,0.4,0.5,75,7,32,0.9146341463414634,0.7009345794392523,0.7936507936507937
all_sources,goa_all,leaf_filtered,yeast,SSA1,cellular_component,6,6,26,25,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,25,1,0,0.9615384615384616,1.0,0.9803921568627451
all_sources,goa_all,leaf_filtered,yeast,TOR1,molecular_function,4,9,25,26,4,0,5,1.0,0.4444444444444444,0.6153846153846153,25,0,1,1.0,0.9615384615384616,0.9803921568627451
all_sources,goa_all,leaf_filtered,yeast,TOR1,biological_process,9,21,62,102,9,0,12,1.0,0.42857142857142855,0.6,62,0,40,1.0,0.6078431372549019,0.7560975609756097
all_sources,goa_all,leaf_filtered,yeast,TOR1,cellular_component,6,9,34,34,6,0,3,1.0,0.6666666666666666,0.8,34,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ARATH,BRI1,molecular_function,15,8,16,17,7,8,1,0.4666666666666667,0.875,0.608695652173913,16,0,1,1.0,0.9411764705882353,0.9696969696969697
all_sources,goa_experimental,raw,ARATH,BRI1,biological_process,98,11,105,108,6,92,5,0.061224489795918366,0.5454545454545454,0.11009174311926606,95,10,13,0.9047619047619048,0.8796296296296297,0.892018779342723
all_sources,goa_experimental,raw,ARATH,BRI1,cellular_component,9,3,16,16,3,6,0,0.3333333333333333,1.0,0.5,16,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ARATH,COP1,molecular_function,2,4,12,12,2,0,2,1.0,0.5,0.6666666666666666,12,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ARATH,COP1,biological_process,9,9,73,53,7,2,2,0.7777777777777778,0.7777777777777778,0.7777777777777778,43,30,10,0.589041095890411,0.8113207547169812,0.6825396825396826
all_sources,goa_experimental,raw,ARATH,COP1,cellular_component,2,2,22,15,1,1,1,0.5,0.5,0.5,15,7,0,0.6818181818181818,1.0,0.8108108108108109
all_sources,goa_experimental,raw,ARATH,ETR1,molecular_function,3,5,15,18,3,0,2,1.0,0.6,0.7499999999999999,15,0,3,1.0,0.8333333333333334,0.9090909090909091
all_sources,goa_experimental,raw,ARATH,ETR1,biological_process,18,18,100,90,15,3,3,0.8333333333333334,0.8333333333333334,0.8333333333333334,71,29,19,0.71,0.7888888888888889,0.7473684210526317
all_sources,goa_experimental,raw,ARATH,ETR1,cellular_component,0,2,0,15,0,0,2,,0.0,,0,0,15,,0.0,
all_sources,goa_experimental,raw,BACSU,aprE,molecular_function,2,1,10,6,0,2,1,0.0,0.0,,6,4,0,0.6,1.0,0.7499999999999999
all_sources,goa_experimental,raw,BACSU,aprE,biological_process,2,2,28,23,0,2,2,0.0,0.0,,8,20,15,0.2857142857142857,0.34782608695652173,0.3137254901960784
all_sources,goa_experimental,raw,BACSU,aprE,cellular_component,1,1,1,5,0,1,1,0.0,0.0,,0,1,5,0.0,0.0,
all_sources,goa_experimental,raw,BACSU,divIVA,molecular_function,1,2,3,3,1,0,1,1.0,0.5,0.6666666666666666,3,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,fliY,molecular_function,1,1,7,7,1,0,0,1.0,1.0,1.0,7,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,fliY,biological_process,4,5,23,33,3,1,2,0.75,0.6,0.6666666666666665,21,2,12,0.9130434782608695,0.6363636363636364,0.75
all_sources,goa_experimental,raw,BACSU,ftsZ,molecular_function,2,3,10,10,2,0,1,1.0,0.6666666666666666,0.8,10,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,ftsZ,biological_process,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,ftsZ,cellular_component,2,1,3,2,1,1,0,0.5,1.0,0.6666666666666666,2,1,0,0.6666666666666666,1.0,0.8
all_sources,goa_experimental,raw,BACSU,sigK,molecular_function,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,spo0A,biological_process,5,5,45,47,4,1,1,0.8,0.8,0.8000000000000002,45,0,2,1.0,0.9574468085106383,0.9782608695652174
all_sources,goa_experimental,raw,BACSU,spoIIE,molecular_function,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,spoIIE,cellular_component,1,1,3,3,1,0,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,spoIIGA,molecular_function,2,3,8,9,1,1,2,0.5,0.3333333333333333,0.4,7,1,2,0.875,0.7777777777777778,0.823529411764706
all_sources,goa_experimental,raw,BACSU,spoIIGA,biological_process,1,1,6,6,1,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,BACSU,spoIIGA,cellular_component,1,1,4,4,1,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,DROME,Akt1,molecular_function,9,2,10,10,2,7,0,0.2222222222222222,1.0,0.3636363636363636,10,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,DROME,Akt1,biological_process,249,34,259,234,31,218,3,0.12449799196787148,0.9117647058823529,0.21908127208480563,230,29,4,0.888030888030888,0.9829059829059829,0.9330628803245435
all_sources,goa_experimental,raw,DROME,Akt1,cellular_component,9,4,16,14,4,5,0,0.4444444444444444,1.0,0.6153846153846153,14,2,0,0.875,1.0,0.9333333333333333
all_sources,goa_experimental,raw,DROME,Buffy,biological_process,48,5,53,40,5,43,0,0.10416666666666667,1.0,0.18867924528301885,40,13,0,0.7547169811320755,1.0,0.8602150537634409
all_sources,goa_experimental,raw,DROME,Buffy,cellular_component,3,3,9,12,1,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,0,3,1.0,0.75,0.8571428571428571
all_sources,goa_experimental,raw,DROME,CRY,molecular_function,3,5,13,14,3,0,2,1.0,0.6,0.7499999999999999,13,0,1,1.0,0.9285714285714286,0.962962962962963
all_sources,goa_experimental,raw,DROME,CRY,biological_process,8,18,68,77,8,0,10,1.0,0.4444444444444444,0.6153846153846153,68,0,9,1.0,0.8831168831168831,0.9379310344827586
all_sources,goa_experimental,raw,DROME,CRY,cellular_component,2,3,14,9,1,1,2,0.5,0.3333333333333333,0.4,9,5,0,0.6428571428571429,1.0,0.782608695652174
all_sources,goa_experimental,raw,DROME,Dscam1,molecular_function,9,3,10,8,3,6,0,0.3333333333333333,1.0,0.5,8,2,0,0.8,1.0,0.888888888888889
all_sources,goa_experimental,raw,DROME,Dscam1,biological_process,96,14,104,96,14,82,0,0.14583333333333334,1.0,0.2545454545454546,96,8,0,0.9230769230769231,1.0,0.9600000000000001
all_sources,goa_experimental,raw,DROME,Dscam1,cellular_component,9,4,10,10,4,5,0,0.4444444444444444,1.0,0.6153846153846153,10,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,DROME,Hsp83,molecular_function,3,4,6,7,2,1,2,0.6666666666666666,0.5,0.5714285714285715,6,0,1,1.0,0.8571428571428571,0.923076923076923
all_sources,goa_experimental,raw,DROME,Hsp83,biological_process,8,13,102,154,7,1,6,0.875,0.5384615384615384,0.6666666666666667,93,9,61,0.9117647058823529,0.6038961038961039,0.7265625000000001
all_sources,goa_experimental,raw,DROME,Hsp83,cellular_component,0,7,0,28,0,0,7,,0.0,,0,0,28,,0.0,
all_sources,goa_experimental,raw,DROME,Nmnat,molecular_function,2,3,9,10,2,0,1,1.0,0.6666666666666666,0.8,9,0,1,1.0,0.9,0.9473684210526316
all_sources,goa_experimental,raw,DROME,Nmnat,biological_process,3,4,31,60,2,1,2,0.6666666666666666,0.5,0.5714285714285715,27,4,33,0.8709677419354839,0.45,0.5934065934065934
all_sources,goa_experimental,raw,DROME,Nmnat,cellular_component,4,4,11,11,4,0,0,1.0,1.0,1.0,11,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,DROME,Git,molecular_function,2,2,3,3,2,0,0,1.0,1.0,1.0,3,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,DROME,Git,biological_process,6,8,55,56,5,1,3,0.8333333333333334,0.625,0.7142857142857143,55,0,1,1.0,0.9821428571428571,0.9909909909909909
all_sources,goa_experimental,raw,DROME,Git,cellular_component,2,4,21,21,2,0,2,1.0,0.5,0.6666666666666666,21,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,CnoX,molecular_function,1,2,3,3,1,0,1,1.0,0.5,0.6666666666666666,3,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,CnoX,biological_process,4,3,24,24,2,2,1,0.5,0.6666666666666666,0.5714285714285715,23,1,1,0.9583333333333334,0.9583333333333334,0.9583333333333334
all_sources,goa_experimental,raw,ECOLI,CnoX,cellular_component,1,1,4,4,1,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,CpxP,molecular_function,2,3,3,4,1,1,2,0.5,0.3333333333333333,0.4,2,1,2,0.6666666666666666,0.5,0.5714285714285715
all_sources,goa_experimental,raw,ECOLI,CpxP,biological_process,2,2,2,10,0,2,2,0.0,0.0,,0,2,10,0.0,0.0,
all_sources,goa_experimental,raw,ECOLI,CpxP,cellular_component,1,1,5,5,1,0,0,1.0,1.0,1.0,5,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,DnaJ,molecular_function,6,8,24,27,6,0,2,1.0,0.75,0.8571428571428571,24,0,3,1.0,0.8888888888888888,0.9411764705882353
all_sources,goa_experimental,raw,ECOLI,DnaJ,biological_process,4,7,31,28,2,2,5,0.5,0.2857142857142857,0.36363636363636365,20,11,8,0.6451612903225806,0.7142857142857143,0.6779661016949152
all_sources,goa_experimental,raw,ECOLI,DnaJ,cellular_component,3,4,6,6,3,0,1,1.0,0.75,0.8571428571428571,6,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,DnaK,molecular_function,7,9,28,30,7,0,2,1.0,0.7777777777777778,0.8750000000000001,28,0,2,1.0,0.9333333333333333,0.9655172413793104
all_sources,goa_experimental,raw,ECOLI,DnaK,biological_process,5,6,17,33,2,3,4,0.4,0.3333333333333333,0.3636363636363636,12,5,21,0.7058823529411765,0.36363636363636365,0.48000000000000004
all_sources,goa_experimental,raw,ECOLI,DnaK,cellular_component,4,5,7,7,3,1,2,0.75,0.6,0.6666666666666665,6,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571
all_sources,goa_experimental,raw,ECOLI,GroEL,molecular_function,1,6,2,29,1,0,5,1.0,0.16666666666666666,0.2857142857142857,2,0,27,1.0,0.06896551724137931,0.12903225806451613
all_sources,goa_experimental,raw,ECOLI,GroEL,biological_process,1,4,10,19,1,0,3,1.0,0.25,0.4,10,0,9,1.0,0.5263157894736842,0.6896551724137931
all_sources,goa_experimental,raw,ECOLI,GroEL,cellular_component,5,3,7,10,1,4,2,0.2,0.3333333333333333,0.25,7,0,3,1.0,0.7,0.8235294117647058
all_sources,goa_experimental,raw,ECOLI,RidA,molecular_function,2,3,7,8,2,0,1,1.0,0.6666666666666666,0.8,7,0,1,1.0,0.875,0.9333333333333333
all_sources,goa_experimental,raw,ECOLI,RidA,biological_process,1,2,6,14,0,1,2,0.0,0.0,,3,3,11,0.5,0.21428571428571427,0.3
all_sources,goa_experimental,raw,ECOLI,RidA,cellular_component,3,3,6,6,3,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,SecB,molecular_function,1,3,3,4,1,0,2,1.0,0.3333333333333333,0.5,3,0,1,1.0,0.75,0.8571428571428571
all_sources,goa_experimental,raw,ECOLI,SecB,biological_process,2,5,14,16,1,1,4,0.5,0.2,0.28571428571428575,14,0,2,1.0,0.875,0.9333333333333333
all_sources,goa_experimental,raw,ECOLI,SecB,cellular_component,1,1,4,4,1,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,Skp,molecular_function,1,4,3,7,1,0,3,1.0,0.25,0.4,3,0,4,1.0,0.42857142857142855,0.6
all_sources,goa_experimental,raw,ECOLI,Skp,biological_process,5,4,27,24,2,3,2,0.4,0.5,0.4444444444444445,15,12,9,0.5555555555555556,0.625,0.5882352941176471
all_sources,goa_experimental,raw,ECOLI,Skp,cellular_component,1,2,5,8,1,0,1,1.0,0.5,0.6666666666666666,5,0,3,1.0,0.625,0.7692307692307693
all_sources,goa_experimental,raw,ECOLI,SlyD,molecular_function,6,7,17,17,6,0,1,1.0,0.8571428571428571,0.923076923076923,17,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,SlyD,biological_process,6,5,27,25,4,2,1,0.6666666666666666,0.8,0.7272727272727272,25,2,0,0.9259259259259259,1.0,0.9615384615384615
all_sources,goa_experimental,raw,ECOLI,SlyD,cellular_component,1,1,4,4,1,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,Spy,molecular_function,2,4,4,7,2,0,2,1.0,0.5,0.6666666666666666,4,0,3,1.0,0.5714285714285714,0.7272727272727273
all_sources,goa_experimental,raw,ECOLI,Spy,biological_process,2,1,2,10,0,2,1,0.0,0.0,,0,2,10,0.0,0.0,
all_sources,goa_experimental,raw,ECOLI,Spy,cellular_component,1,1,5,5,1,0,0,1.0,1.0,1.0,5,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,ftsI,molecular_function,3,3,22,16,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,10,4,0.5454545454545454,0.75,0.631578947368421
all_sources,goa_experimental,raw,ECOLI,ftsI,biological_process,3,2,24,5,2,1,0,0.6666666666666666,1.0,0.8,5,19,0,0.20833333333333334,1.0,0.3448275862068966
all_sources,goa_experimental,raw,ECOLI,ftsI,cellular_component,2,1,5,2,1,1,0,0.5,1.0,0.6666666666666666,2,3,0,0.4,1.0,0.5714285714285715
all_sources,goa_experimental,raw,ECOLI,mrdA,molecular_function,3,4,16,23,2,1,2,0.6666666666666666,0.5,0.5714285714285715,12,4,11,0.75,0.5217391304347826,0.6153846153846153
all_sources,goa_experimental,raw,ECOLI,mrdA,biological_process,3,4,30,33,3,0,1,1.0,0.75,0.8571428571428571,30,0,3,1.0,0.9090909090909091,0.9523809523809523
all_sources,goa_experimental,raw,ECOLI,mrdA,cellular_component,1,1,4,4,1,0,0,1.0,1.0,1.0,4,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,ECOLI,surA,molecular_function,2,3,7,8,2,0,1,1.0,0.6666666666666666,0.8,7,0,1,1.0,0.875,0.9333333333333333
all_sources,goa_experimental,raw,ECOLI,surA,biological_process,3,4,16,25,2,1,2,0.6666666666666666,0.5,0.5714285714285715,15,1,10,0.9375,0.6,0.7317073170731707
all_sources,goa_experimental,raw,ECOLI,surA,cellular_component,1,1,5,5,1,0,0,1.0,1.0,1.0,5,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,Epe1,molecular_function,4,2,14,10,1,3,1,0.25,0.5,0.3333333333333333,3,11,7,0.21428571428571427,0.3,0.25
all_sources,goa_experimental,raw,SCHPO,Epe1,biological_process,1,3,27,34,1,0,2,1.0,0.3333333333333333,0.5,27,0,7,1.0,0.7941176470588235,0.8852459016393442
all_sources,goa_experimental,raw,SCHPO,Epe1,cellular_component,2,6,12,20,2,0,4,1.0,0.3333333333333333,0.5,12,0,8,1.0,0.6,0.7499999999999999
all_sources,goa_experimental,raw,SCHPO,SPAC8E11.10,cellular_component,1,1,8,8,1,0,0,1.0,1.0,1.0,8,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,SPCC16C4.02c,cellular_component,3,3,13,15,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,12,1,3,0.9230769230769231,0.8,0.8571428571428571
all_sources,goa_experimental,raw,SCHPO,Shu1,molecular_function,1,2,2,5,0,1,2,0.0,0.0,,1,1,4,0.5,0.2,0.28571428571428575
all_sources,goa_experimental,raw,SCHPO,Shu1,biological_process,1,3,6,35,0,1,3,0.0,0.0,,1,5,34,0.16666666666666666,0.02857142857142857,0.048780487804878044
all_sources,goa_experimental,raw,SCHPO,Shu1,cellular_component,3,2,16,14,0,3,2,0.0,0.0,,8,8,6,0.5,0.5714285714285714,0.5333333333333333
all_sources,goa_experimental,raw,SCHPO,alo1,cellular_component,1,1,8,8,1,0,0,1.0,1.0,1.0,8,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg101,molecular_function,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg101,biological_process,1,2,15,15,1,0,1,1.0,0.5,0.6666666666666666,15,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg101,cellular_component,4,4,17,17,4,0,0,1.0,1.0,1.0,17,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg13,molecular_function,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg13,biological_process,2,2,7,8,1,1,1,0.5,0.5,0.5,7,0,1,1.0,0.875,0.9333333333333333
all_sources,goa_experimental,raw,SCHPO,atg13,cellular_component,3,4,12,12,3,0,1,1.0,0.75,0.8571428571428571,12,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg16,biological_process,1,1,16,6,0,1,1,0.0,0.0,,1,15,5,0.0625,0.16666666666666666,0.09090909090909091
all_sources,goa_experimental,raw,SCHPO,atg16,cellular_component,4,3,17,5,1,3,2,0.25,0.3333333333333333,0.28571428571428575,4,13,1,0.23529411764705882,0.8,0.3636363636363636
all_sources,goa_experimental,raw,SCHPO,atg2,molecular_function,1,1,4,3,0,1,1,0.0,0.0,,0,4,3,0.0,0.0,
all_sources,goa_experimental,raw,SCHPO,atg2,biological_process,2,2,16,15,1,1,1,0.5,0.5,0.5,8,8,7,0.5,0.5333333333333333,0.5161290322580646
all_sources,goa_experimental,raw,SCHPO,atg2,cellular_component,1,2,4,5,1,0,1,1.0,0.5,0.6666666666666666,4,0,1,1.0,0.8,0.888888888888889
all_sources,goa_experimental,raw,SCHPO,atg38,molecular_function,1,1,2,2,1,0,0,1.0,1.0,1.0,2,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg38,biological_process,1,1,6,6,1,0,0,1.0,1.0,1.0,6,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg38,cellular_component,4,2,20,14,2,2,0,0.5,1.0,0.6666666666666666,14,6,0,0.7,1.0,0.8235294117647058
all_sources,goa_experimental,raw,SCHPO,atg5,biological_process,3,3,9,9,3,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,atg5,cellular_component,3,3,10,10,3,0,0,1.0,1.0,1.0,10,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,bst1,cellular_component,2,2,16,10,1,1,1,0.5,0.5,0.5,10,6,0,0.625,1.0,0.7692307692307693
all_sources,goa_experimental,raw,SCHPO,cps1,cellular_component,3,1,13,11,1,2,0,0.3333333333333333,1.0,0.5,11,2,0,0.8461538461538461,1.0,0.9166666666666666
all_sources,goa_experimental,raw,SCHPO,cts2,cellular_component,3,2,15,12,1,2,1,0.3333333333333333,0.5,0.4,12,3,0,0.8,1.0,0.888888888888889
all_sources,goa_experimental,raw,SCHPO,gaa1,cellular_component,3,1,16,9,1,2,0,0.3333333333333333,1.0,0.5,9,7,0,0.5625,1.0,0.72
all_sources,goa_experimental,raw,SCHPO,pmp20,molecular_function,3,1,9,3,1,2,0,0.3333333333333333,1.0,0.5,3,6,0,0.3333333333333333,1.0,0.5
all_sources,goa_experimental,raw,SCHPO,pmp20,cellular_component,2,2,9,9,2,0,0,1.0,1.0,1.0,9,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,pol5,molecular_function,3,3,10,11,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,10,0,1,1.0,0.9090909090909091,0.9523809523809523
all_sources,goa_experimental,raw,SCHPO,pol5,biological_process,1,1,16,16,1,0,0,1.0,1.0,1.0,16,0,0,1.0,1.0,1.0
all_sources,goa_experimental,raw,SCHPO,pol5,cellular_component,2,3,16,16,2,0,1,1.0,0.6666666666666666,0.8,16,0,0,1.0,1.0,1.0
