mapping_file	subject_level	subject_code	curation_status	mapping_scope	target_go_id	target_go_label	target_aspect	flags	scrutiny_decision	rationale
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Proteasome and associated proteins|proteasome regulatory particle subunit|lid, nonATPase	mapped	ok_for_propagation_to_go	GO:0008541	proteasome regulatory particle, lid subcomplex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type captures lid subunits of the proteasome regulatory particle. The matching GO cellular-component term is proteasome regulatory particle, lid subcomplex.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|mRNA maturation|mRNA splicing	mapped	ok_for_propagation_to_go	GO:0048024	regulation of mRNA splicing, via spliceosome		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type is a direct mRNA-splicing context bucket within the UPS branch. The GO splicing-regulation term is the supported propagation target in the local cache.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|other DNA dependent processes|chromatin remodeling	mapped	ok_for_propagation_to_go	GO:0006338	chromatin remodeling		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type groups ubiquitin/UBL-binding factors assigned to chromatin remodeling. The source is a context bucket rather than a canonical GO class, so propagation scope is appropriate.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|proteasomal subunits|regulatory particle	mapped	ok_for_propagation_to_go	GO:0005838	proteasome regulatory particle		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type/subtype is a ubiquitin-binding regulatory-particle subunit bucket. The safe GO target is proteasome regulatory particle.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein kinases & regulators|GATOR2 complex	mapped	ok_for_propagation_to_go	GO:0061700	GATOR2 complex		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type identifies ubiquitin/UBL-binding factors assigned to the GATOR2 complex. The GO cellular-component term GATOR2 complex is an appropriate propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|protein quality control|ERAD cofactor	mapped	ok_for_propagation_to_go	GO:0097466	ubiquitin-dependent glycoprotein ERAD pathway		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual	manual_gene_level_review_required_before_gene_review_change	This PN type groups ubiquitin/UBL-binding factors that act as ERAD cofactors in protein-quality-control contexts. The best available GO target in the local cache is ubiquitin-dependent glycoprotein ERAD pathway, used here at propagation scope.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|macroautophagy	context_only	too_broad_to_propagate	GO:0016236	macroautophagy		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN type is an autophagy-related trafficking context, but the earlier TRAPP review showed that generic autophagy propagation from component or binding-context buckets can be too strong. Keep as context unless gene-level evidence supports macroautophagy.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|mitophagy	context_only	too_broad_to_propagate	GO:0000423	mitophagy		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target;too_broad_to_propagate	context_only_not_projected	This PN type records a mitophagy-related trafficking context. The relationship is biologically real, but automatic mitophagy propagation from a UPS binding bucket is too strong without gene-level review.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|trafficking|phospholipid binding	mapped	ok_for_propagation_to_go	GO:0005543	phospholipid binding		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes ubiquitin/UBL-binding factors additionally assigned to phospholipid binding in trafficking contexts. The matching GO molecular function is a reasonable propagation target.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL binding|transcription|DNA binding	mapped	ok_for_propagation_to_go	GO:0003677	DNA binding		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type groups ubiquitin/UBL-binding factors assigned to transcriptional DNA-binding contexts. Propagation to GO DNA binding is appropriate, with the caveat that the PN source is context-defined.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain|DUB	context_only	too_broad_to_propagate	GO:0101005	deubiquitinase activity		source_contains_domain_or_family_metadata;too_broad_to_propagate	context_only_not_projected	This UBL-domain type is DUB-related context, but the subtree includes noncatalytic MPN/UBL-domain cases. Active DUB propagation is handled from the DUB-family branch.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain|E3 ligases	context_only	too_broad_to_propagate	GO:0061630	ubiquitin protein ligase activity		source_contains_domain_or_family_metadata;too_broad_to_propagate	context_only_not_projected	This UBL-domain type is an E3-ligase context, but descendants include catalytic E3s as well as cullin receptor/adaptor components. Direct propagation is restricted to narrower subtypes.
ubiquitin_proteasome_system.yaml	type	Ubiquitin Proteasome System|Ubiquitin and UBL proteins|UBL domain|ubiquitin binding	mapped	ok_for_propagation_to_go	GO:0043130	ubiquitin binding		source_contains_domain_or_family_metadata;source_is_regulatory_or_contextual;broad_or_context_loss_target	manual_gene_level_review_required_before_gene_review_change	This PN type denotes UBL-domain proteins assigned to ubiquitin-binding roles. The matching GO molecular-function term ubiquitin binding is the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 11|UBC domain & C-terminal extension	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, this architecture appears as a family-specific subtype under the ubiquitination group. The structural specialization does not change the core E2 molecular function.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 12|UBC domain & N-terminal extension	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, this architecture appears as a family-specific subtype under the ubiquitination group. The N-terminal extension does not change the core E2 activity assignment.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 13|UBC domain only	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the minimal UBC-domain architecture appears as a family-specific subtype beneath the ubiquitination group. The core GO activity term remains the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 14|E2-E3 chimera	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, E2 architectural variants are modeled as family-specific subtypes beneath the ubiquitination group. This condition-scoped subtype mapping preserves the original intent across any family carrying the E2-E3 chimera architecture.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 15|UBC domain only	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the minimal UBC-domain architecture appears as a family-specific subtype beneath the ubiquitination group. The core GO activity term remains the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 17 homolog|UBC domain only	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the minimal UBC-domain architecture appears as a family-specific subtype beneath the ubiquitination group. The core GO activity term remains the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 2|UBC domain only	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the minimal UBC-domain architecture appears as a family-specific subtype beneath the ubiquitination group. The core GO activity term remains the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 3|UBC domain & C-terminal extension	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, this architecture appears as a family-specific subtype under the ubiquitination group. The structural specialization does not change the core E2 molecular function.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 3|UBC domain only	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, the minimal UBC-domain architecture appears as a family-specific subtype beneath the ubiquitination group. The core GO activity term remains the correct propagation target.
ubiquitin_proteasome_system.yaml	subtype	Ubiquitin Proteasome System|E2 conjugating enzymes|ubiquitination|Family 4|UBC domain & C-terminal extension	mapped	ok_for_propagation_to_go	GO:0061631	ubiquitin conjugating enzyme activity		source_contains_domain_or_family_metadata	manual_gene_level_review_required_before_gene_review_change	In `4.3.11`, this architecture appears as a family-specific subtype under the ubiquitination group. The structural specialization does not change the core E2 molecular function.
