interpro_id	n_reviewed	n_suspect	suspect_fraction	cached	action_breakdown	example_genes	go_term_labels
IPR015655	1	0	0.00	no	ACCEPT:1	ARATH/ABI1	protein serine/threonine phosphatase activity
IPR045277	1	0	0.00	no	ACCEPT:1	ARATH/CBF1	DNA-binding transcription factor activity
IPR044812	1	0	0.00	no	ACCEPT:1	ARATH/CERK1	transmembrane receptor protein kinase activity
IPR044962	1	0	0.00	no	ACCEPT:1	ARATH/CLV3	receptor serine/threonine kinase binding
IPR044450	1	0	0.00	no	ACCEPT:1	ARATH/DRB1	double-stranded RNA binding
IPR044451	1	0	0.00	no	ACCEPT:1	ARATH/DRB1	double-stranded RNA binding
IPR040462	1	0	0.00	no	ACCEPT:1	ARATH/ELF4	positive regulation of circadian rhythm
IPR021863	1	0	0.00	no	ACCEPT:1	ARATH/FAD2	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water
IPR000778	1	0	0.00	no	ACCEPT:1	ARATH/RBOHD	oxidoreductase activity
IPR013112	1	0	0.00	no	ACCEPT:1	ARATH/RBOHD	oxidoreductase activity
IPR013121	1	0	0.00	no	ACCEPT:1	ARATH/RBOHD	oxidoreductase activity
IPR007855	1	0	0.00	no	ACCEPT:1	ARATH/RDR6	RNA-directed RNA polymerase activity
IPR044810	1	0	0.00	no	ACCEPT:1	ARATH/WRKY70	DNA-binding transcription factor activity
IPR013033	1	0	0.00	no	ACCEPT:1	BACSU/minC	regulation of cell septum assembly
IPR010223	1	0	0.00	no	ACCEPT:1	BACSU/minD	ATP hydrolysis activity
IPR001570	1	0	0.00	no	ACCEPT:1	BACSU/nprE	metalloendopeptidase activity
IPR013856	1	0	0.00	no	ACCEPT:1	BACSU/nprE	metalloendopeptidase activity
IPR023612	1	0	0.00	no	ACCEPT:1	BACSU/nprE	metalloendopeptidase activity
IPR007730	1	0	0.00	no	ACCEPT:1	BACSU/spoIIB	peptidoglycan binding
IPR036680	1	0	0.00	no	ACCEPT:1	BACSU/spoIIB	peptidoglycan binding
IPR005311	1	0	0.00	no	ACCEPT:1	BACSU/spoVD	penicillin binding
IPR036138	1	0	0.00	no	ACCEPT:1	BACSU/spoVD	penicillin binding
IPR027448	1	0	0.00	no	PENDING:1	BPT4/12	metal ion binding
IPR010667	1	0	0.00	no	PENDING:1	BPT4/19	structural molecule activity
IPR005003	1	0	0.00	no	PENDING:1	BPT4/37	structural molecule activity
IPR046393	1	0	0.00	no	PENDING:1	BPT4/41	bidirectional double-stranded viral DNA replication
IPR020982	1	0	0.00	no	PENDING:1	BPT4/t	viral release from host cell by cytolysis
IPR006823	1	0	0.00	no	ACCEPT:1	DANRE/asah2	ceramide catabolic process
IPR030381	1	0	0.00	no	ACCEPT:1	DANRE/opa1	GTP binding
IPR025799	1	0	0.00	no	ACCEPT:1	DANRE/prmt6	protein-arginine N-methyltransferase activity
IPR030400	1	0	0.00	no	ACCEPT:1	DANRE/tpp1	proteolysis
IPR032415	1	0	0.00	no	ACCEPT:1	DANRE/trpm7	protein tetramerization
IPR037162	1	0	0.00	no	ACCEPT:1	DANRE/trpm7	protein tetramerization
IPR017580	1	0	0.00	no	ACCEPT:1	DANRE/urad	allantoin metabolic process
IPR039809	1	0	0.00	no	PENDING:1	DESRO/K9IFY6	chemokine activity
IPR013352	1	0	0.00	no	ACCEPT:1	DESVH/P07598	iron ion binding
IPR036974	1	0	0.00	no	ACCEPT:1	DICDI/nip7	RNA binding
IPR011417	1	0	0.00	no	ACCEPT:1	DORPE/AP180	phospholipid binding
IPR045192	1	0	0.00	no	ACCEPT:1	DORPE/AP180	clathrin coat assembly
IPR037322	1	0	0.00	no	ACCEPT:1	DROME/Edem2	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity
IPR004821	1	0	0.00	no	ACCEPT:1	DROME/Nmnat	catalytic activity
IPR001666	1	0	0.00	no	ACCEPT:1	DROME/rdgBbeta	phospholipid transport
IPR057545	1	0	0.00	no	ACCEPT:1	ECO57/nleB1	protein-arginine N-acetylglucosaminyltransferase activity
IPR000390	1	0	0.00	no	ACCEPT:1	ECOLI/arnF	membrane
IPR022832	1	0	0.00	no	ACCEPT:1	ECOLI/arnF	carbohydrate derivative transmembrane transporter activity
IPR003856	1	0	0.00	no	ACCEPT:1	ECOLI/fepE	membrane
IPR012133	1	0	0.00	no	ACCEPT:1	LENH9/haox	FMN binding
IPR001574	1	0	0.00	no	ACCEPT:1	MAIZE/O6	negative regulation of translation
IPR016138	1	0	0.00	no	ACCEPT:1	MAIZE/O6	negative regulation of translation
IPR017988	1	0	0.00	no	ACCEPT:1	MAIZE/O6	negative regulation of translation
IPR036041	1	0	0.00	no	ACCEPT:1	MAIZE/O6	negative regulation of translation
IPR002355	1	0	0.00	no	ACCEPT:1	METBS/Mlac1	copper ion binding
IPR011706	1	0	0.00	no	ACCEPT:1	METBS/Mlac1	copper ion binding
IPR020806	1	0	0.00	no	ACCEPT:1	METBS/Pks1	phosphopantetheine binding
IPR000890	1	0	0.00	no	ACCEPT:1	METEA/ackA	phosphotransferase activity, carboxyl group as acceptor
IPR023865	1	0	0.00	no	ACCEPT:1	METEA/ackA	phosphotransferase activity, carboxyl group as acceptor
IPR006099	1	0	0.00	no	ACCEPT:1	METEA/ecm	intramolecular transferase activity
IPR002930	1	0	0.00	no	ACCEPT:1	METEA/gcvH	glycine cleavage complex
IPR017453	1	0	0.00	no	ACCEPT:1	METEA/gcvH	glycine cleavage complex
IPR010953	1	0	0.00	no	ACCEPT:1	METEA/gltA	cytoplasm
IPR022455	1	0	0.00	no	ACCEPT:1	METEA/mxaJ	methanol catabolic process
IPR004486	1	0	0.00	no	ACCEPT:1	MOOTH/acsD	one-carbon metabolic process
IPR018045	1	0	0.00	no	ACCEPT:1	PANPA/A0A2R9CAF4	secondary active sulfate transmembrane transporter activity
IPR034603	1	0	0.00	no	ACCEPT:1	POPTR/ADLE	racemase and epimerase activity, acting on amino acids and derivatives
IPR002719	1	0	0.00	no	ACCEPT:1	POPTR/RBL901	regulation of cell cycle
IPR002720	1	0	0.00	no	ACCEPT:1	POPTR/RBL901	regulation of cell cycle
IPR002541	1	0	0.00	no	ACCEPT:1	POPTR/ccsA	heme binding
IPR045062	1	0	0.00	no	ACCEPT:1	POPTR/ccsA	heme binding
IPR003683	1	0	0.00	no	ACCEPT:1	POPTR/petG	cytochrome b6f complex
IPR036099	1	0	0.00	no	ACCEPT:1	POPTR/petG	cytochrome b6f complex
IPR007802	1	0	0.00	no	ACCEPT:1	POPTR/petL	cytochrome b6f complex
IPR005497	1	0	0.00	no	ACCEPT:1	POPTR/petN	cytochrome b6f complex
IPR036143	1	0	0.00	no	ACCEPT:1	POPTR/petN	cytochrome b6f complex
IPR002615	1	0	0.00	no	ACCEPT:1	POPTR/psaJ	photosystem I
IPR036062	1	0	0.00	no	ACCEPT:1	POPTR/psaJ	photosystem I
IPR037269	1	0	0.00	no	ACCEPT:1	POPTR/psbM	photosynthesis, light reaction
IPR005704	1	0	0.00	no	ACCEPT:1	POPTR/rps3	structural constituent of ribosome
IPR001732	1	0	0.00	no	ACCEPT:1	PSEPK/algD	NAD binding
IPR014026	1	0	0.00	no	ACCEPT:1	PSEPK/algD	NAD binding
IPR014027	1	0	0.00	no	ACCEPT:1	PSEPK/algD	NAD binding
IPR002480	1	0	0.00	no	ACCEPT:1	PSEPK/aroH	aromatic amino acid family biosynthetic process
IPR001663	1	0	0.00	no	ACCEPT:1	PSEPK/bena	2 iron, 2 sulfur cluster binding
IPR037006	1	0	0.00	no	ACCEPT:1	PSEPK/cheA	chemotaxis
IPR017730	1	0	0.00	no	ACCEPT:1	PSEPK/clpB	protein refolding
IPR003769	1	0	0.00	no	ACCEPT:1	PSEPK/clpS	protein catabolic process
IPR017846	1	0	0.00	no	ACCEPT:1	PSEPK/cobT	cobalamin biosynthetic process
IPR001867	1	0	0.00	no	ACCEPT:1	PSEPK/colR	phosphorelay signal transduction system
IPR017961	1	0	0.00	no	ACCEPT:1	PSEPK/dinB	damaged DNA binding
IPR036775	1	0	0.00	no	ACCEPT:1	PSEPK/dinB	damaged DNA binding
IPR016633	1	0	0.00	no	ACCEPT:1	PSEPK/earP	protein-arginine rhamnosyltransferase activity
IPR004780	1	0	0.00	no	ACCEPT:1	PSEPK/ffh	SRP-dependent cotranslational protein targeting to membrane
IPR022941	1	0	0.00	no	ACCEPT:1	PSEPK/ffh	SRP-dependent cotranslational protein targeting to membrane
IPR001029	1	0	0.00	no	ACCEPT:1	PSEPK/flgL	structural molecule activity
IPR001492	1	0	0.00	no	ACCEPT:1	PSEPK/flgL	structural molecule activity
IPR007412	1	0	0.00	no	ACCEPT:1	PSEPK/flgM	negative regulation of DNA-templated transcription
IPR004390	1	0	0.00	no	ACCEPT:1	PSEPK/ftsY	SRP-dependent cotranslational protein targeting to membrane
IPR006006	1	0	0.00	no	ACCEPT:1	PSEPK/gltD	4 iron, 4 sulfur cluster binding
IPR005743	1	0	0.00	no	ACCEPT:1	PSEPK/gyrA	chromosome
IPR011557	1	0	0.00	no	ACCEPT:1	PSEPK/gyrB	chromosome
IPR004839	1	0	0.00	no	ACCEPT:1	PSEPK/hisC	pyridoxal phosphate binding
IPR000763	1	0	0.00	no	ACCEPT:1	PSEPK/katG	response to oxidative stress
IPR002016	1	0	0.00	no	ACCEPT:1	PSEPK/katG	response to oxidative stress
IPR010255	1	0	0.00	no	ACCEPT:1	PSEPK/katG	response to oxidative stress
IPR010386	1	0	0.00	no	ACCEPT:1	PSEPK/miaE	tRNA modification
IPR014790	1	0	0.00	no	ACCEPT:1	PSEPK/mutL	ATP binding
IPR045076	1	0	0.00	no	ACCEPT:1	PSEPK/mutS	ATP-dependent DNA damage sensor activity
IPR010114	1	0	0.00	no	ACCEPT:1	PSEPK/ntrC	ATP binding
IPR012789	1	0	0.00	no	ACCEPT:1	PSEPK/pcaB	3,4-dihydroxybenzoate catabolic process
IPR026968	1	0	0.00	no	ACCEPT:1	PSEPK/pcaD	beta-ketoadipate pathway
IPR001533	1	0	0.00	no	ACCEPT:1	PSEPK/phhB	tetrahydrobiopterin biosynthetic process
IPR036428	1	0	0.00	no	ACCEPT:1	PSEPK/phhB	tetrahydrobiopterin biosynthetic process
IPR012703	1	0	0.00	no	ACCEPT:1	PSEPK/phnW	organic phosphonate catabolic process
IPR011843	1	0	0.00	no	ACCEPT:1	PSEPK/pqqE	4 iron, 4 sulfur cluster binding
IPR023343	1	0	0.00	no	ACCEPT:1	PSEPK/pvdQ	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
IPR008824	1	0	0.00	no	ACCEPT:1	PSEPK/ruvB	four-way junction helicase activity
IPR001764	1	0	0.00	no	ACCEPT:1	SACEN/eryBI	hydrolase activity, hydrolyzing O-glycosyl compounds
IPR002772	1	0	0.00	no	ACCEPT:1	SACEN/eryBI	hydrolase activity, hydrolyzing O-glycosyl compounds
IPR036881	1	0	0.00	no	ACCEPT:1	SACEN/eryBI	hydrolase activity, hydrolyzing O-glycosyl compounds
IPR036962	1	0	0.00	no	ACCEPT:1	SACEN/eryBI	hydrolase activity, hydrolyzing O-glycosyl compounds
IPR005212	1	0	0.00	no	ACCEPT:1	SACEN/eryBVI	lyase activity
IPR006400	1	0	0.00	no	ACCEPT:1	SCHJY/shc1	intramolecular transferase activity
IPR040182	1	0	0.00	no	ACCEPT:1	SCHPO/atg13	autophagosome assembly
IPR010472	1	0	0.00	no	ACCEPT:1	SCHPO/cdc12	actin binding
IPR037874	1	0	0.00	no	ACCEPT:1	SCHPO/cdc42	GTPase activity
IPR034670	1	0	0.00	no	ACCEPT:1	SCHPO/chk1	DNA damage checkpoint signaling
IPR011381	1	0	0.00	no	ACCEPT:1	SCHPO/clr4	histone H3K9 methyltransferase activity
IPR050936	1	0	0.00	no	ACCEPT:1	SCHPO/pap1	transcription cis-regulatory region binding
IPR001683	1	0	0.00	no	ACCEPT:1	SCHPO/snx41	phosphatidylinositol binding
IPR036871	1	0	0.00	no	ACCEPT:1	SCHPO/snx41	phosphatidylinositol binding
IPR008352	1	0	0.00	no	ACCEPT:1	SCHPO/sty1	ATP binding
IPR038783	1	0	0.00	no	ACCEPT:1	SCHPO/sty1	stress-activated MAPK cascade
IPR033828	1	0	0.00	no	ACCEPT:1	SCHPO/ura7	CTP biosynthetic process
IPR006089	1	0	0.00	no	ACCEPT:1	human/ACAD9	acyl-CoA dehydrogenase activity
IPR006091	1	0	0.00	no	ACCEPT:1	human/ACAD9	oxidoreductase activity, acting on the CH-CH group of donors
IPR009075	1	0	0.00	no	ACCEPT:1	human/ACAD9	oxidoreductase activity, acting on the CH-CH group of donors
IPR009100	1	0	0.00	no	ACCEPT:1	human/ACAD9	oxidoreductase activity, acting on the CH-CH group of donors
IPR036250	1	0	0.00	no	ACCEPT:1	human/ACAD9	oxidoreductase activity, acting on the CH-CH group of donors
IPR046373	1	0	0.00	no	ACCEPT:1	human/ACAD9	oxidoreductase activity, acting on the CH-CH group of donors
IPR039091	1	0	0.00	no	ACCEPT:1	human/AHR	xenobiotic metabolic process
IPR039576	1	0	0.00	no	ACCEPT:1	human/APBB1	amyloid-beta binding
IPR045872	1	0	0.00	no	ACCEPT:1	human/ARF1	GTPase activity
IPR041839	1	0	0.00	no	ACCEPT:1	human/ARL6	GTPase activity
IPR015660	1	0	0.00	no	ACCEPT:1	human/ASCL1	regulation of transcription by RNA polymerase II
IPR046792	1	0	0.00	no	ACCEPT:1	human/ATG4D	protein-phosphatidylethanolamide deconjugating activity
IPR003191	1	0	0.00	no	ACCEPT:1	human/ATL3	GTP binding
IPR015894	1	0	0.00	no	ACCEPT:1	human/ATL3	GTP binding
IPR030386	1	0	0.00	no	ACCEPT:1	human/ATL3	GTP binding
IPR036543	1	0	0.00	no	ACCEPT:1	human/ATL3	GTP binding
IPR019165	1	0	0.00	no	ACCEPT:1	human/ATP23	metalloendopeptidase activity
IPR000793	1	0	0.00	no	ACCEPT:1	human/ATP5F1A	proton motive force-driven ATP synthesis
IPR007648	1	0	0.00	no	ACCEPT:1	human/ATP5IF1	ATPase inhibitor activity
IPR002843	1	0	0.00	no	ACCEPT:1	human/ATP6V0D2	proton-transporting ATPase activity, rotational mechanism
IPR002699	1	0	0.00	no	ACCEPT:1	human/ATP6V1D	proton-transporting ATPase activity, rotational mechanism
IPR048056	1	0	0.00	no	ACCEPT:1	human/AUP1	ERAD pathway
IPR043581	1	0	0.00	no	ACCEPT:1	human/AXIN1	negative regulation of canonical Wnt signaling pathway
IPR042619	1	0	0.00	no	ACCEPT:1	human/BBS10	chaperone-mediated protein complex assembly
IPR042984	1	0	0.00	no	ACCEPT:1	human/BBS12	chaperone-mediated protein complex assembly
IPR013279	1	0	0.00	no	ACCEPT:1	human/BCL2L1	regulation of apoptotic process
IPR022103	1	0	0.00	no	ACCEPT:1	human/BIRC6	regulation of cytokinesis
IPR011364	1	0	0.00	no	ACCEPT:1	human/BRCA1	ubiquitin-protein transferase activity
IPR007122	1	0	0.00	no	ACCEPT:1	human/CAPG	actin filament binding
IPR001216	1	0	0.00	no	ACCEPT:1	human/CBS	L-cysteine biosynthetic process from L-serine
IPR005857	1	0	0.00	no	ACCEPT:1	human/CBS	L-cysteine biosynthetic process via L-cystathionine
IPR039808	1	0	0.00	no	ACCEPT:1	human/CDH1	cell-cell adhesion
IPR009147	1	0	0.00	no	ACCEPT:1	human/CFTR	membrane
IPR039330	1	0	0.00	no	ACCEPT:1	human/CHAMP1	attachment of mitotic spindle microtubules to kinetochore
IPR047576	1	0	0.00	no	ACCEPT:1	human/CLPS	lipase binding
IPR003213	1	0	0.00	no	ACCEPT:1	human/COX6B1	mitochondrion
IPR036549	1	0	0.00	no	ACCEPT:1	human/COX6B1	mitochondrion
IPR001630	1	0	0.00	no	ACCEPT:1	human/CREB1	regulation of DNA-templated transcription
IPR003102	1	0	0.00	no	ACCEPT:1	human/CREB1	regulation of DNA-templated transcription
IPR018506	1	0	0.00	no	ACCEPT:1	human/CYB5R4	heme binding
IPR033575	1	0	0.00	no	ACCEPT:1	human/DDA1	regulation of proteasomal ubiquitin-dependent protein catabolic process
IPR005873	1	0	0.00	no	ACCEPT:1	human/DENR	translation initiation factor activity
IPR021170	1	0	0.00	no	ACCEPT:1	human/DNAJC10	protein folding in endoplasmic reticulum
IPR000180	1	0	0.00	no	ACCEPT:1	human/DPEP1	metallodipeptidase activity
IPR008257	1	0	0.00	no	ACCEPT:1	human/DPEP1	metallodipeptidase activity
IPR011778	1	0	0.00	no	ACCEPT:1	human/DPYSL2	cytoplasm
IPR002343	1	0	0.00	no	ACCEPT:1	human/ELAVL3	ribonucleoprotein complex
IPR001232	1	0	0.00	no	ACCEPT:1	human/ELOC	ubiquitin-dependent protein catabolic process
IPR016073	1	0	0.00	no	ACCEPT:1	human/ELOC	ubiquitin-dependent protein catabolic process
IPR026895	1	0	0.00	no	ACCEPT:1	human/EMC1	EMC complex
IPR018998	1	0	0.00	no	ACCEPT:1	human/ENDOU	RNA endonuclease activity
IPR039787	1	0	0.00	no	ACCEPT:1	human/ENDOU	RNA endonuclease activity
IPR003118	1	0	0.00	no	ACCEPT:1	human/ERG	sequence-specific DNA binding
IPR011679	1	0	0.00	no	ACCEPT:1	human/ERP29	endoplasmic reticulum
IPR016855	1	0	0.00	no	ACCEPT:1	human/ERP29	endoplasmic reticulum
IPR045627	1	0	0.00	no	ACCEPT:1	human/FBXL18	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
IPR045808	1	0	0.00	no	ACCEPT:1	human/FBXL5	intracellular iron ion homeostasis
IPR047922	1	0	0.00	no	ACCEPT:1	human/FBXL6	SCF ubiquitin ligase complex
IPR042508	1	0	0.00	no	ACCEPT:1	human/FBXW5	Cul4-RING E3 ubiquitin ligase complex
IPR016248	1	0	0.00	no	ACCEPT:1	human/FGFR2	membrane
IPR008331	1	0	0.00	no	ACCEPT:1	human/FTH1	ferric iron binding
IPR016374	1	0	0.00	no	ACCEPT:1	human/GATA3	DNA-binding transcription factor activity, RNA polymerase II-specific
IPR028945	1	0	0.00	no	ACCEPT:1	human/GET1	tail-anchored membrane protein insertion into ER membrane
IPR024858	1	0	0.00	no	ACCEPT:1	human/GOLGA8K	Golgi apparatus
IPR000467	1	0	0.00	no	ACCEPT:1	human/GPATCH11	nucleic acid binding
IPR016496	1	0	0.00	no	ACCEPT:1	human/GTPBP6	GTP binding
IPR030394	1	0	0.00	no	ACCEPT:1	human/GTPBP6	GTP binding
IPR003650	1	0	0.00	no	ACCEPT:1	human/HES1	regulation of DNA-templated transcription
IPR015666	1	0	0.00	no	ACCEPT:1	human/HRC	calcium ion binding
IPR004911	1	0	0.00	no	ACCEPT:1	human/IFI30	oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor
IPR003297	1	0	0.00	no	ACCEPT:1	human/IL36RN	interleukin-1 receptor binding
IPR033099	1	0	0.00	no	ACCEPT:1	human/ILF3	double-stranded RNA binding
IPR039151	1	0	0.00	no	ACCEPT:1	human/INTU	establishment of planar polarity
IPR005522	1	0	0.00	no	ACCEPT:1	human/IP6K3	inositol phosphate biosynthetic process
IPR010600	1	0	0.00	no	ACCEPT:1	human/ITIH2	hyaluronan metabolic process
IPR045297	1	0	0.00	no	ACCEPT:1	human/LYRM4	iron-sulfur cluster assembly
IPR046369	1	0	0.00	no	ACCEPT:1	human/MAML1	positive regulation of transcription of Notch receptor target
IPR027118	1	0	0.00	no	ACCEPT:1	human/MGP	extracellular matrix
IPR039155	1	0	0.00	no	ACCEPT:1	human/MLEC	carbohydrate binding
IPR039920	1	0	0.00	no	ACCEPT:1	human/MMS19	protein maturation
IPR045261	1	0	0.00	no	ACCEPT:1	human/MORC3	ATP hydrolysis activity
IPR040335	1	0	0.00	no	ACCEPT:1	human/MVB12A	ESCRT I complex
IPR044542	1	0	0.00	no	ACCEPT:1	human/NAA30	protein-N-terminal amino-acid acetyltransferase activity
IPR007244	1	0	0.00	no	ACCEPT:1	human/NAA35	NatC complex
IPR010228	1	0	0.00	no	ACCEPT:1	human/NDUFS1	oxidoreductase activity, acting on NAD(P)H
IPR015405	1	0	0.00	no	ACCEPT:1	human/NDUFS1	oxidoreductase activity, acting on NAD(P)H
IPR006885	1	0	0.00	no	ACCEPT:1	human/NDUFS4	electron transport chain
IPR001949	1	0	0.00	no	ACCEPT:1	human/NDUFV1	FMN binding
IPR016637	1	0	0.00	no	ACCEPT:1	human/NEUROD1	regulation of DNA-templated transcription
IPR003619	1	0	0.00	no	ACCEPT:1	human/NFIA	regulation of DNA-templated transcription
IPR016563	1	0	0.00	no	ACCEPT:1	human/NPLOC4	ubiquitin-dependent protein catabolic process
IPR007203	1	0	0.00	no	ACCEPT:1	human/ORMDL3	membrane
IPR039575	1	0	0.00	no	ACCEPT:1	human/P3H1	collagen metabolic process
IPR001523	1	0	0.00	no	ACCEPT:1	human/PAX6	regulation of DNA-templated transcription
IPR043565	1	0	0.00	no	ACCEPT:1	human/PAX6	regulation of DNA-templated transcription
IPR017375	1	0	0.00	no	ACCEPT:1	human/PEX12	protein import into peroxisome matrix
IPR044536	1	0	0.00	no	ACCEPT:1	human/PEX7	peroxisome matrix targeting signal-2 binding
IPR007593	1	0	0.00	no	ACCEPT:1	human/PRRT1	membrane
IPR035144	1	0	0.00	no	ACCEPT:1	human/PSMA1	proteasome core complex, alpha-subunit complex
IPR045250	1	0	0.00	no	ACCEPT:1	human/PTGES3	Hsp90 protein binding
IPR047170	1	0	0.00	no	ACCEPT:1	human/PTPN22	non-membrane spanning protein tyrosine phosphatase activity
IPR016276	1	0	0.00	no	ACCEPT:1	human/PTPN22	regulation of T cell receptor signaling pathway
IPR041828	1	0	0.00	no	ACCEPT:1	human/RAB24	GTPase activity
IPR037774	1	0	0.00	no	ACCEPT:1	human/RASA3	negative regulation of Ras protein signal transduction
IPR021138	1	0	0.00	no	ACCEPT:1	human/RPL18A	translation
IPR023573	1	0	0.00	no	ACCEPT:1	human/RPL18A	translation
IPR045221	1	0	0.00	no	ACCEPT:1	human/SAMD8	phosphotransferase activity, for other substituted phosphate groups
IPR007945	1	0	0.00	no	ACCEPT:1	human/SCG5	secretory granule
IPR008051	1	0	0.00	no	ACCEPT:1	human/SCN1A	voltage-gated sodium channel complex
IPR004728	1	0	0.00	no	ACCEPT:1	human/SEC62	protein transport
IPR007305	1	0	0.00	no	ACCEPT:1	human/SFT2D3	vesicle-mediated transport
IPR011691	1	0	0.00	no	ACCEPT:1	human/SFT2D3	vesicle-mediated transport
IPR037342	1	0	0.00	no	ACCEPT:1	human/SOCS4	positive regulation of proteasomal ubiquitin-dependent protein catabolic process
IPR001999	1	0	0.00	no	ACCEPT:1	human/SPARC	extracellular space
IPR028593	1	0	0.00	no	ACCEPT:1	human/SPDL1	mitotic spindle assembly checkpoint signaling
IPR006393	1	0	0.00	no	ACCEPT:1	human/SPR	tetrahydrobiopterin biosynthetic process
IPR034652	1	0	0.00	no	ACCEPT:1	human/SRP68	RNA binding
IPR038253	1	0	0.00	no	ACCEPT:1	human/SRP68	RNA binding
IPR026270	1	0	0.00	no	ACCEPT:1	human/SRP72	SRP-dependent cotranslational protein targeting to membrane
IPR003613	1	0	0.00	no	ACCEPT:1	human/STUB1	ubiquitin-protein transferase activity
IPR037779	1	0	0.00	no	ACCEPT:1	human/SYNGAP1	negative regulation of Ras protein signal transduction
IPR028507	1	0	0.00	no	ACCEPT:1	human/THBS3	extracellular region
IPR029179	1	0	0.00	no	ACCEPT:1	human/TOMM5	mitochondrial outer membrane translocase complex
IPR029182	1	0	0.00	no	ACCEPT:1	human/TOMM6	mitochondrial outer membrane translocase complex
IPR027139	1	0	0.00	no	ACCEPT:1	human/TRAF6	tumor necrosis factor receptor binding
IPR041677	1	0	0.00	no	ACCEPT:1	human/UPF1	helicase activity
IPR039762	1	0	0.00	no	ACCEPT:1	human/UPF2	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
